index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
3477,o77XzAK1AbkMO2QivKrLqQ,KuzbrcnHBcrCIdRhMEqhLg,3BCsAgo_1i4xMuTyLKMLRQ,5,2014-05-29,"First off, it's super tucked away with a barely there sign lol. Drive slow or you will miss it lol. 

When you walk in it's super cute but small. Staff is very friendly and if it's your first time they are happy to explain their menu! They have a healthy side and a happy side on their menu. I'm sure you can guess why the happy side is called what it is. 

Food is really good, from what I've tried. I always order the ahi sirachi taco. They have 2 versions of this. The ahi sirachi is the one on the healthy side and surprisingly much better than the ahi taco on the happy side. And it's only like 3 bucks for one taco that is a pretty good size. It's a must if you go to SkinnyFATS.",0,0,0
18653,dGz2pBDWVCUOJT08-SGziw,wNbvK9iGbdVBkRGXN4YFtA,3BCsAgo_1i4xMuTyLKMLRQ,5,2015-10-14,"It is located in more of an industrial park type development and I wasnt expecting to see a restaurant there, but when you see it you'll know it as it is designed to attract attention! The food was delicious I got the Hot Chix which are hot wings, meat was white and flavor was great.  
You have to try their jalapeño ketchup it was the bomb.  Also I got one of their fresh juice drinks which left me wanting to have 3 more! :-)",1,0,0
22496,oGI9my11zNuDZpAXKXsJRw,uuDnH2Q10BR8uQN-B7tNnw,3BCsAgo_1i4xMuTyLKMLRQ,4,2017-07-10,"After my initial review I was contacted by a manager who offered for me to come back to the restaurant and try a few items on the house. While I was there I also tried a few things at my expense. We ordered the Greek flatbread, the Sweet Chesus, the shrimp tacos, and the salted caramel cookie. The Greek flatbread (Nice to Greek you) had grilled chicken, olives, feta, cucumber, cherry tomatoes, red onion, tzatziki, & balsamic glaze on a flat bread. It was 505 calories and I got it from the healthy side of the menu. For something that was supposed to be ""healthier"" it was pretty decent. My only complaint is that it had TOO much balsamic on it and I didn't see the point of the giant chunks of cherry tomato. Perhaps it would have tasted better and I could have finished in the restaurant, if the tomatoes had been thinly sliced and there had been less vinegar because it was SO bitter. On a scale one to ten the flatbread scored a 6. I probably wouldn't order it again to be honest. 
The next thing I ordered was the Sweet chesus which is skinnyfats take on a philly cheese steak. It's made with shaved ny steak, pepper marmalade, onions, pepper jack cheese, portobello, cheddar sauce on a hoagie. This was one of the best philly cheese steaks I've ever had. The meat was tender and the bread was soft. I'll definitely eat it the next time I return. (8\/10)
skinnyfats offers two tacos for 7.95 which I thought was pretty good deal for a sit down restaurant and You can mix and match! I chose two shrimp taco-dillas: tempura,spicy slaw, pico, chipotle aioli, pepper jack cheese, in a quesadilla shell. Let me tell you, these were the best shrimp tacos I have ever had. The combination of the slaw and chipotle sauce made it sweet, salty, and spicy. So far these tacos are my favorite thing to eat on the menu and if I could eat them everyday I would. These tacos were absolutely AMAZING. (10\/10)
Lastly I had a salted caramel cookie and my mom who isn't a huge fan of sugar took one bite and fell in love. She said this was the best cookie she's ever had. The cookie could be described as how it taste to eat a really good slice of cake. All that was missing was some vanilla ice cream. Go order one of these cookies. You won't regret it! (10\/10!) 
All in all, this was an epic experience and I'm renewed as far as my thoughts about this place goes. Great customer service and great food. I cannot wait to come back and try the other food. SkinnyFats is a place you go if you're not afraid of flavor. Oh and the free wAter (so freshing) is a bonus! One of the best places in Vegas to eat. Don't miss out.",0,0,0
24167,H-AG4BOpFmPIJ3_KS3oivg,aZTs40ElMahNIDFhgXLzNw,3BCsAgo_1i4xMuTyLKMLRQ,5,2014-01-05,"The hype is true. SkinnyFats is delicious, affordable, and way cute. It is quietly snuggled on Dean Martin drive where business buildings and a strip club are located. It's Vegas, don't be so surprised. 

The space is quaint and small with limited tables and just a handful of barstools. I have been fortunate enough to always beat the lunch rush. Their walls are hand painted with  pictures of vegetables from what I could remember. 

I love their acai bowl aka SkinnyBowl and recently ventured to their Happy Side and ordered the ""happyness"". It is sliced pieces of steak with truffle fries. SO GOOD. 

If you haven't tried it out, you're missing out!",5,3,3
25197,IZJ6cuM9wEDLSQrh54Nzdg,YIMeEHUYm69m-Mqf-NjPHw,3BCsAgo_1i4xMuTyLKMLRQ,4,2014-04-30,"Lots of good options for everybody. I could come here, be happy with the salad selection (beets and goat cheese for $5.50 is pretty good), get chix tenders for the kids and some of the raw juices (expensive at $9+), and my husband can come get a cheeseburger or cheesesteak. 
The inside is cute and kinda hippy, and I think it's locally owned. 
Service is friendly, too!",0,0,0
31466,F7myy3XuvalfPYEAIl_CpA,b4hKq2XFGFTQiI3Qj26W2A,3BCsAgo_1i4xMuTyLKMLRQ,4,2017-03-16,"I posted a ton of pictures with captions on them so you all can see what the food actually looks like from the pictures they have posted. 

The last time I was in Vegas I drove by here.... and kept driving. This place is in an office building complex. It doesn't look like much from outside, that's for sure. When you go inside, the place is clean and super hipster. The menu items are a good amount so you have options.

When you walk in to the cashier asks if you've been there before. If you haven't, like me, she explains how the menu works. It's pretty simple. They serve all the menu items literally from 9 AM to 9 PM.  This place is super super small so try to come during those non-rush hours. I went around 6 o'clock and there was already eight people there, and in about 10 minutes 10 to 12 people showed up... And I was feeling a little cramped. There are seats aligned along the window and lots of plug-ins for you to plug in your computer and or other fancy items... However that's the same wall that you have to walk past in order to get to the cashier, and there are four person settings directly behind where you're standing. So if you're the table directly in front of the cashier you are getting a clear butt shot of every single person ordering. Definitely not going to be my favorite spot to sit.

I finally figured out what I wanted to order. But also wanted to get the opinion of the cashier on what the most popular item was on the menu. She didn't know and rambled off one thing from each category. Not really helpful if you ask me. But she did recommend, if I didn't want something particular, they were happy to substitute anything for anything! That means literally unlimited mix and match combos! I do actually love that. So my order was The Caprizza for 8.95 and the off menu item fried pickles with a chipotle aoli for dipping. Oh... and A large black tea unsweetened. The total came to $17.47. Super pricey for the food items I actually received. The flatbread was about the size of my coach wallet. And was literally sitting on the cardboard! No wax paper down... No interference between literally my flatbread and the cardboard that it came in! When they drizzle the balsamic over my pizza while it was inside the box the balsamic literally was on the cardboard.  I was not a fan of that at all and will definitely not be ordering the flatbread to go again. I did however receive enough fried pickles to feed two or three people. I got this as a to go order because I wanted to eat in my hotel room and do a little work. I wasn't really a fan of the to go order because the food didn't really hold up. (I think???? I mean I haven't ever eaten at the restaurant... So I assume....) 

I would go back, and eat inside instead of togo. Maybe try some of their other items that looks pretty interesting... So definitely look for that in the next couple of days. I will update my review then. For now... I am at a firm 3 stars - disappointed :( ) 
------------------------
Ok..... update! Went back  ( Wed around 7pm ).  ZOIE BLEW MY MIND! Super high energy, Awesome job on welcoming me, knew the menu AND helped me on sifting threw what I wanted and didn't want - with out confusing me or overwhelming me on my order options! Great job ZOIE! She could even had some reservations about a condiment that came on my recommended burger, called me out on it, and excluded it for me... good job AGAIN zoie! 

I once again ordered to-go just to make it even... I ended up ordering chix on Broadway, my side was regular fries and I ordered a large black ice tea. ( see Togo order and sandwich attached ) when I opened it up it looked taken care of and nice and neat. After unwrapping and taking the first bite I was not disappointed! The sandwich was big and the chicken was hot, the coding was not too rough... As to mess up the roof of your mouth, you know what I mean people. The fries were hot and my ice tea was fresh. I was so glad to have a good experience with the food this time. I'd read all of these amazing reviews about it but didn't have the same experience as other people. This time it was much much better!

I gave them one more star because of the improvement of the food, and impressive attitude and knowledge of Zoie!! I look forward to coming back next month to see what the dining in experience is like.

--------------
Another update! I just received a message from Lana at skinny fats! She wanted to connect with me on my review to ensure that my customer experience was taken very seriously and was not taken lightly. I have to say I'm super impressed that she took the time to reach out to me and to offer me the opportunity to come back for a different experience. I had already gone back before I got the email... But it was super nice for her to extend the offer. GREAT JOB SKINNYFATS! That's the way to build a long lasting business!",5,4,8
39312,QVAOz1DIyPqqnuYEGOZJEg,pdw9T5EUVcyZNX69Dwa9sw,3BCsAgo_1i4xMuTyLKMLRQ,4,2014-06-16,"The ambience is nice and friendly. I ordered the Chicken&Waffle plate and it wasn't cooked properly so I asked to replace it with the #Merica and the kind server, Rica, was kind enough to do so. The Merica was a much better choice. Thank you for making my experience a nice one!!!",0,0,0
44616,y5a4vY2ovYxCameqn0P3tQ,Sw9_aOWcsvmHDKjXqD8jHA,3BCsAgo_1i4xMuTyLKMLRQ,2,2015-05-24,"We ordered Kalefornia Love, Smoke in a Bowl, Cauli(flower)fire, and STEAKation.
Except the Kalefornia Love salad with chicken and portobello was decent, all other dishes were horrible. Smoke in a Bowl and STEAKation burger were totally plain, while the Caulifire was way toooooo salty and spicy. Note that I can eat pretty spicy and I specifically asked them to go light on the buffalo sauce on the cauliflower, since it was for my mom, who prefers less strong flavor.

The juices\/shakes were good. We asked for Beet It without basil or ginger, and a shake Mr. Green with banana, chocolate and whey protein.

I am generally a big fan of healthy food and have been to healthy food restaurants that are way better than this. Maybe it's not a good idea to divide the menu to a ""healthy side"" vs. a ""happy side"". You can be healthy and happy at the same time.",0,0,0
44814,oJljxjBRDv2c3kQmk8Z1tQ,uxGL7Fnfoq_bfQnlJ4p3rw,3BCsAgo_1i4xMuTyLKMLRQ,5,2017-06-21,"The service was excellent and the food was superb! 
They offer vegan, vegetarian and gluten free options. This will be our go-to place everytime we come to Vegas!",0,0,0
46003,ORGZSnWr0B6CyDEkg_mMrw,MdKM5sGzBFQxBYXX-z7lBg,3BCsAgo_1i4xMuTyLKMLRQ,5,2017-04-17,Holy crap is this food amazing  the staff is so friendly and helpful and the atmosphere is cute too. Next time I'm in Vegas I will def be back,1,0,1
