index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
791,EGKzyxDlLQO-CseX0St7-g,5V8eXkTJb6IejJkMDaj_Bw,BIBWGO_r_1znnlmLbp4Nxg,4,2011-01-01,"This is Vegas. Screw the strip, which just reminds me of Scottsdale. Fremont Street is amazing and the Golden Nugget is the best on the old strip. 

I spent a weekend here for my 30th birthday and was far from disappointed. My suite was in the newly renovated Rush Tower, which is sexy and exquisite. The staff was excellent, the room was great and the bed was insanely comfortable. 

There's some decent restaurants within the hotel, such as the Chart House and the Sushi joint near the Rush Tower. 

Also, um shark tank in the pool and a slide that goes through the shark tank?  Yes please. The pool is hard to get into, but that's most resorts in Vegas. Needless to say though, we still found spots without paying or making reservations and had a great time. The key in the pool is to hang out in the tunnel part behind the shark tank :)",4,1,2
10442,Wsn8KBW7JycHN0f4BwMWgA,-tnodf38uCXjogMhZtcWxw,BIBWGO_r_1znnlmLbp4Nxg,4,2009-12-28,"I stopped in the Nuggett for a poker tourney last time I was in town and was impressed by the decor...upscale for downtown. I stayed here for Christmas weekend and thought they did a nice job. The heated pool is comfortable with the slide that goes throught the shark tank. Pretty fun. The room was in the Carson Tower which is the older of the two but the room was clean and comfortable. Service was fast and friendly with John, the manager of the poker room, doing an exceptional job at making people feel welcome and keeping the action going. This place feels like a strip hotel but with the options of downtown like not having to walk 2 miles to the next casino. The buffett was probably the best downtown...granted this is sort of like being the best water polo team in Alaska...but it's a buffett!!  Overall, a fine job by the staff...i'll be back.",0,0,0
16016,t-hIq0tOM9QeMpkyda6Vvg,3z8f5qIjgkAwkaJRvqv4PA,BIBWGO_r_1znnlmLbp4Nxg,1,2015-07-26,The club is the worst club ever. The bartender tired to short me on a drink. When I complained and said I'm not paying for it. He called security and they tried to make me pay for it. When I ask for the manager he add liquor to my glass. Not only will I never go there again but now I'll never stay there.,2,0,0
21832,ZrZuvFqC6Bb8Jr5azwp4_g,9bxdPvAhP6cuipD5s2UnCg,BIBWGO_r_1znnlmLbp4Nxg,3,2011-12-21,"One of the few places in Downtown that still has a poker room and a Sunday night tournament for only a $65 buy in. Mostly locals here or so it seemed and I got killed on a couple of great hands at the $1\/$2 no-limit table. 

I will be back someday.",5,4,5
22507,JLt6lOhGVZgleh0Rq3PX4w,y4tbTKUVgSvuaofARyL6SQ,BIBWGO_r_1znnlmLbp4Nxg,5,2013-07-16,The new Rush Tower is the place to book.  Been staying here over the past two decades and have never been disappointed.,0,0,0
24110,-5CF5lZz8UiTBnNuoyOOsw,RSLTG7N0wYJhRTW5CGEm5Q,BIBWGO_r_1znnlmLbp4Nxg,4,2014-01-26,"Since its renovation, I believe this to be the best hotel casino in downtown Vegas. Best swimming pool by far because its huge and has a 3 story slide that goes through a fish tank! I've not booked a room here but I've partied at the pool during the summer. If you're staying in downtown Fremont during the summer, I recommend checking out the Golden Nugget pool and see for yourself!",0,0,0
24172,dliL48al-B_8YrerBG93KQ,Jk3ZWbeU9J5BQkE5VACL-g,BIBWGO_r_1znnlmLbp4Nxg,3,2013-07-02,"The only reason i gave it 3 stars because of their amazing buffet, but the hotel operator caused me such a huge inconvenience!!!! i called before arriving there, and drove from the Hilton garden inn south of the strip. I was quoted some prices incorrectly over the phone and when I tried speaking to one of the managers there named "" James"" he was very unsympathetic to my situation when i explained that i had drove a group of 10 over to the hotel to enjoy their buffet and was slammed with a huge price difference upon arrival. the operator had quoted me $12 per person and when I arrived I had no choice but to pay $22 per person in my group! Yes I could of left but i was already at the cashier desk, and had everyone there with me hungry!",1,0,0
28216,zwN356BDNBbO8yH-_ynRRw,jZRaZ9Prg811T5vk4uEfsg,BIBWGO_r_1znnlmLbp4Nxg,3,2017-06-03,"Our stay was ok but could have been better.  We started off badly when we checked in there was a punk rock music festival going on right next door.  Most of the people attending were staying at the Golden Nugget so the line was long, the registration only had 2 people checking guests in.  We waited in like for almost a half hour.  When we got to the desk    the gentleman who checked us in was very polite and extremely helpful but when he gave us the room keys in the paper sleeve with the room number written on it he circled the Carson Tower instead of the Rush Tower.  We walked around the wrong tower for a half hour looking for a non existent room!  We kept asking staff where our room was and we kept getting sent in circles! They had no clue where our room was and didn't know enough to tell us we were in the wrong tower.  Finally we called the operator and were finally informed that the front desk clerk told us the right room but in the wrong tower.  The tower we were supposed to be in was on the complete opposite side of the Casino we had to walk another ten minutes in the other direction.  
After our hour long adventure of trying to check in which was absolutely frustrating, we arrived, our room was absolutely gorgeous and clean.  I was very happy with the room.  
We got settled and made our way to the pool.  unfortunately the aquarium water slide was closed which we were not informed of online when the room was booked or at check in.  The slide was the main reason we booked a room at the Golden Nugget.  The pool was crowded but understandable due to the festival, however, there was not enough staff to clean up.  The pool was littered with beer cans and plastic cups, there was trash and used pool towels left behind everywhere.  The water in the pool appeared clean but was very cloudy, but, we had no issues with the pool water.  The price on beverages was also pretty decent we ordered a 6 can beer bucket for $35 and a large pitcher of Margaritas for $44.  The pitcher was worth the price, 3 people split the pitcher and we each got about 2 full plastic cups each out of it.  It would be an absolutely excellent deal for 2 people or someone solo. 
Overall I was happy with the room but completely infuriated that we walked around for about 40 minutes looking for a room in the wrong place at the fault of the front desk clerk.  The pool would be much better if there was more staff to pick up around the pool area.  The hotel itself is beautiful and has a lot to offer and it's somewhere we would consider staying again.",0,0,0
28276,W1Z4vRxinJJVeG8w4ZnM3A,lzkAIoj5vlvIW3Ss5R6zKg,BIBWGO_r_1znnlmLbp4Nxg,3,2017-07-17,"There's a lot of Pro's and a few minor Con's. The hotel is beautiful. The parking garage is close. The casino is nice and they have a lot of variety. We discovered after quite a bit of walking around that we did not find anything that wasn't in the casino\/hotel already. The pool was a lot of fun. The Adult pool on the third level is overrated. I went up there and it was asses and elbows. You couldn't walk in the pool it was so packed. Its just a waist high bathtub basically. I hope it circulates through a really good filter. The lower pool was really nice and most of the pool is in the shade. As the sun moves during the day, areas of the pool are in the sun, but the design of this pool is fun and if you don't want to put sunscreen on you don't have to. The shark tank slide was fun. It's entertaining for kids to. We should be able to bring beer in the can to the pool area. I understand no glass in the pool area but a few cans would not be the end of the world and would help loosen wallets to go to the bar.  Mixed drink prices were really high and the only affordable way to buy beer was in a bucket. 6 domestics for $30. Tip: go to the pool early and they'll give you an ice chest to keep your drinks cold. 
     The room was beautiful. We upgraded to the suite so it was spacious and offered plenty of room for guests to sit down with its living room area. The air conditioner was ice cold and the bed was really comfortable. The only room complaint was the noise from Fremont street (even on the 15th floor) it was loud. The biggest complaint: No electric outlets! Crazy right? There was a multi outlet behind the nightstand on my wife's side of the bed (that's how it became the wife side). But on my side there was nothing. Nothing by the bed or the wall adjacent to the bed. I used a usb port behind the clock on the night stand table (took all night to charge it was so slow), but I was not going to start pulling furniture out to see where the cord went. So in fairness I should say, there were zero exposed electric outlets except for one port on a multi outlet by my wife's side that poked out from behind the furniture. The nearest outlet was by the desk. My chargers wouldn't fit here because they are rectangular and the ports are in a drawer you open in the front. Nothing on any wall except behind the sofa (unplug the lamps), so ... you have to go all the way to the bathroom to charge your phone. I'm one of those people that likes their phone by me at night. 
     $30 for a refrigerator is a little outrageous. I'd say $10 tops but this is a nice hotel and it makes it look cheap when the room (especially a suite) does not include a refrigerator.  $15 to use the coffee machine in the room was a little crazy to. I read the note several times because I couldn't believe it. I thought, maybe it's $15 if it's damaged or something. NO. It's $15 for coffee. Never thought I'd say this but ... There's a Starbucks downstairs and it's cheaper ... barf ... I hate Starbucks but desperate times and all. We also didn't get slippers in our room. The check out time is 11am. They are not flexible on this so be ready. I called to try and get 1130 or 12 pm checkout so I could shower and shave after a long night, NO. Got down to the lobby at 11 to check out and they had one person working the counter and the line went from the counter to the door. I ended up checking out at 1120. Would have been nice to shave with all the time they had me in line. 
    There's plenty of eating options. And of course you have Fremont Street nearby. The resory fee of $31.08\/night just kills me. We should be able to show that we ate and drank at the casino\/hotel and get that waved. I dropped a lot of money at the pool area bar and restaurants during my stay and it's the feeling of getting nickel and dimed that ruins a 5 star experience.  Without the fridge charge and resort fee i would have ignored the othe stuff and made this 5 stars. I might add or subtract from this later but for now ... enjoy. Overall it was a very positive experience even though we lost big at the casino ... hahaha",1,0,0
30272,Egyi6_bB-hPTJS4ZLe0Epg,AhVMhWGglLmNjJRxCXkvIw,BIBWGO_r_1znnlmLbp4Nxg,1,2016-04-26,"My boyfriend and I usually go to gamble to Golden Nugget casino at least once a week. Most of the times we play black jack and craps. Guys who deal this games are always friendly and cheerful. So even if we loose, we don't feel bad because at least we had a great time. 
Recently we started playing Pai Gow there. Since the first time, we have been very disappointed with dealers at those tables. Most of the times we were not greeted. When we were asking some questions the response was all the time with attitude. We got used to that when we hit something, dealers are always cheerful, but I guess not at this game. It feels like they are giving the money from their pocket when they are paying. NEVER!!!! smiling! The biggest disappointment was when we tipped the dealer(even though we lost) and there was no ""thank you"" or smile. She just grabbed the money without even looking at us. We both work in the industry and know that tips are part of their ""salary"", so at least they could appreciate the effort.
So from now on we just don't take our guests from out of town there",0,0,0
