index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
1166,ooCv15zESfDSkTf6l8d0gw,F1_kIkjV_YGFWNwewkt8-A,uGupeWqih0yIcCg8anM1PA,2,2014-07-17,"Where do I begin?.... 

I stayed here last week for my vacation, not at all what I expected the service and people are not worth the price.  They have no idea what customer service means, only the front desk do unfortunately.  If it weren't for the front desk I would give it 1 star only.

I went to the concierge to ask for a great  Italian restaurant for lunch.  Unfortunately concierge recommended a restaurant they haven't eaten because the food was horrible you can read it from my other review Dal Toro, don't go there please. 

I went back to concierge after lunch to ask where can we sit since we are waiting to check in and it's not 3pm yet.  A lady told me there is no sitting area, we have to go to a cafe.  I thought this is odd, a big hotel like this no seating area. I can't bring my kid to the gaming area, this is why I need a place for her. I found at least 3 areas on my own, thanks for nothing... 

I got to my room, the cheese crumbs was still on the couch.  My hubby is nice enough to clean.  We had to wait 2 hrs for our luggage from the bell boys. REALLY!!! My husband had to call to ask them about it. 

We ended up sleeping in a comforter that was wrapped with a fitted sheet, which means no comforter cover and no sheets. We got hot at night and realized there was no sheets... The next day I asked a house keeper is it normal they don't provide sheets for the bed. It turns out my room wasn't clean.  Oh great mind you I took a bath and used the bathroom too. Now I am really disgusted.  

The housekeeper told me he will talk to the manager for me. They offer to clean my room ASAP. It turns out the room was clean and the new sheets had stains on it. 

I had it and went to the front desk and told an associate of my dilemmas with the hotel. She apologized and comp me $75.  Really for how much crap I endured with my family $75 should be fine. I didn't really care at this point, I will never go back. 

The next house keeper changed the sheets and told me she couldn't give me new wine glasses and that I have to call priority desk. OMG! 

The rest of the time the guests that stay here are nicer than the staff.  The guests would  greet each other, but the staff don't greet you even when you talk to them.  It's like your inconveniencing them!!!

The hotel is beautiful.  Next time I will only stay at the Wynn.",0,2,0
2439,2Y4MKIskA4ZK3pta6KOGlg,aD263WOD4RShoqgvVhcKqQ,uGupeWqih0yIcCg8anM1PA,5,2013-09-11,"Another five star Vegas hotel. Beautiful rooms.way too many restaurants to choose from. Shoppes everywhere. Great casino. Overall, a great Vegas resort hotel. I would recommend you stay at the Palazzo rather than the Venetian. I like the Palazzo better.",0,0,0
9535,SZgfnN_ZTKeTobxckutgIg,-hxUwfo3cMnLTv-CAaP69A,uGupeWqih0yIcCg8anM1PA,4,2013-11-25,"WOW - What a beautiful spacious hotel room. I do not think that I can ever go back to another hotel after staying here. I sure was spoiled scoring a room here! Between the amazing decor, soft King size bed, to the TV in the bathroom (that had both a shower and tub) and the sitting\/office area I was in heaven. And the staff couldn't have been more accommodating, helpful and friendly. Now this is how you should feel \/be treated at every hotel. You defiantly feel like you are staying at a resort when you are staying at the Palazzo. 

I also really enjoyed the fitness facility, high end shops, and delicious restaurants that the Palazzo offers. I didn't get a chance to check out the pools, but I am sure they are just as amazing as the rest of the hotel and it's facilities. 

All around an amazing hotel!",0,0,0
11605,0E8RPrbJp2qGG_ZRlvLEfg,HqY7MULkHGnV_J96v_NvdA,uGupeWqih0yIcCg8anM1PA,5,2017-04-18,Excellent service and staff. Plenty of smoke free sections in the casino and not too smokey elsewhere. Nice and clean environment with newly renovated rooms! Great views of the strip!,0,0,0
18318,rUW6glQ8AealaJFe85ynIg,O2sbt9MPqFdnIIGo54aDpQ,uGupeWqih0yIcCg8anM1PA,4,2009-08-20,"We got 2 rooms for 5 guys.  The rooms are very spacious and nicely appointed.  My only complaint is that on one of the sofas, there was a nasty mystery stain.  Other than that, I was very satisfied.  

The pool at Palazzo is very chill on a Friday.  I noticed a lot of families with young children.  They need more cocktail servers, I saw only 2 working the entire area so we had to go to the bar to get drinks.  

On Sat, we woke up too late to get a cabana at Tao Beach so we opted for Azure, which is Palazzo's version of TB.  We got a cabana with a pretty sweet location in between the two pools in Azure.  The minimum for the cabana was $750.  Bottles are less expensive at Azure then they are at the clubs so we were able to get 2 Greygoose and plenty of food.  What I remembered tasting good was Azure's lobster salad, cheeseburger and salmon pizza.  Service was excellent.  Estelle was there and sang a couple of songs so that was cool and they had a modeling show.  The crowd at Azure was good but more tamed than Tao Beach.  All in all, a very good experience.",1,0,0
20612,9wpEj4lp-LIlg_XIHdfu1g,c8YOUQ1Lz645fopLMNEAnw,uGupeWqih0yIcCg8anM1PA,3,2010-02-16,"The Palazzo is a beautiful hotel.  It was wonderful to see it over Valentine's Day filled with brides and red roses everywhere.  This year, Valentine's Day and the Chinese New Year fell on the same day, so the hotel was filled with people celebrating and having fun. It was festive.

When we checked in, the agent was very helpful.  We were supposed to be in the Venetian, so he got our reservation transferred rather than sending us away.  He managed to get us a room that was ready so that was good. 

Once we settled in, we went to lunch and then walked around.  It is a very lovely hotel with lots of things to do and see. However, when it came to customer service, they were not stellar.

They took more than four hours and four phone calls to bring us linens and pillows for the pull out sofa for our daughter. That was not good.  After getting frustrated at a fairly simple request, I called the front desk manager, Francesca, and she made things happen.  Finally. She did apologize and I think she really tried to make things better.

Then the next day, my husband was not thrilled when they said it would take 35 - 45 minutes to come get the luggage for check out.  Since I already left for my conference, he had to manage the luggage and the kid by himself.  That was not easy.  

In addition, when he was reviewing our bill at check out, there were a couple of items that were overcharged and he had to have them corrected.  It did not fill me with confidence in their staff.

While the Palazzo has the makings for a terrific hotel, it is not the 5-star customer service experience one would expect.  They can do much better with a little training.  Maybe they can get the staff from The Hotel at Mandalay Bay to give them a few pointers.",2,1,2
21804,4HA7ixCb4tpv9qS_oOZI_Q,9bxdPvAhP6cuipD5s2UnCg,uGupeWqih0yIcCg8anM1PA,4,2011-12-21,"Very pretty hotel and we had fun walking through all of the shops and eating at the Grand Lux and seeing Jersey Boys here. Due to the issues with our room at the Ventian, we may stay in a room at this hotel next time since I was sent a free upgrade coupon...",6,4,5
23966,HtLzf67ci-nQgBaZaB2Caw,FsQStXUCmW75FYzF3jzkFw,uGupeWqih0yIcCg8anM1PA,5,2014-06-15,"We were only outside at the pools here for the Epicurean Affair in May. Highly anticipated event, I encourage all to go next year.  

All the pool areas were lovely and arranged really nicely. The food event was the bomb and was done very well. 

Food was incredible!",2,1,3
24086,iQgWNGkhWx_DpaKMU_CXYg,RSLTG7N0wYJhRTW5CGEm5Q,uGupeWqih0yIcCg8anM1PA,5,2012-01-25,"As a local living in Las Vegas, I rated this casino five stars mainly for accessibility for parking (self parking and valet) and room size and quality. I consider this one of the best places to park on the strip because coming from interstate 15, you just exit Spring Mountain, head eastbound and it's the first right after the LV Blvd. This area is great because it's near the Fashion Show Mall, Wynn\/Encore and is attached to Venetian.

Once you park in that lot, just take the elevator up and you're right at the entrance to the hotel rooms\/casino or Lavo. Important note: there are ALWAYS available parking spots when I'm here. The casino area is spacious, Lagasse is also the biggest sports book with the best seating and Lavo is a nice ultra lounge\/restaurant. 
The rooms are large\/suite sized and are always clean, smell fresh and are quite affordable. I have local Vegas friends that gamble often here and get suites because of the space.",3,0,1
27820,UgetfuLbNhkI4JUlCXZMdw,jdiRcAMTA-dROFn4VBOPdQ,uGupeWqih0yIcCg8anM1PA,4,2016-08-16,"I love this place!

I've been to a lot of the Vegas hotels, but this has become my favorite.  Great rooms, great service, great location, plenty to see, eat and do without even leaving the hotel (especially because it's ""attached"" to the Venetian).  And, an added bonus is that when I have a rental car for my visit, I find Palazzo has one of (if not the) best self-parking situations!",0,0,0
