index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
10450,gV8gFYYNHAi6-L4ioJ5Fwg,-tnodf38uCXjogMhZtcWxw,I6EDDi4-Eq_XlFghcDCUhw,3,2009-01-18,"Went with pals while in town...the appetizer crab claws were good...had the filet and it was grilled perfectly. The side of potato lyonnaise was enough for three, which was convenient because there was three of us eating. Service was very good, not interupting our conversation but staying on top of our needs. Good job.",1,0,0
11111,Z8aMrvxqpflDYSISjWWeog,mBvq0FTzh5FY8aQ-xJ4R2Q,I6EDDi4-Eq_XlFghcDCUhw,2,2017-01-23,"I so wanted to like this place, as I am a foodie and love steakhouses. The reviews were very good, the restaurant was close and there was a good time available. As I was alone, I was given a small table close to the kitchen, which was understandable. However, I didn't really enjoy the constant parade of waiters brushing my shoulder every time they went by. Service from my waiter was a bit slow and he was indifferent. Whenever I try a new steakhouse, I normally order my favorite, tenderloin Oscar Style. To me this is a perfect way to see if a steakhouse is worth its' salt. With a name like Joe's Seafood, Prime Steak & Stone Crab expectations were understandably high. I ordered it medium rare. When it came, it came with crab on top and sauce on the side, it looked like a beautiful piece of meat but was disappointed when I cut into the middle of it and it was RAW, as in the top 1\/4"" and bottom 1\/4"" were cooked properly but the middle 1"" looked blue. When I told my waiter that it was RAW in the middle, he started an argument with me by asking me ""I thought you ordered it medium rare?"", I said ""I did, but this is RAW in the middle."" ""So you don't want it medium rare?"" I said, ""That isn't medium rare."" ""You sure?"" as he made a big show of bending down and examining the steak and then giving a patronizing look. ""So you would like your steak cooked medium, then?"" I said ""Medium rare"" He eventually took my plate back to the kitchen and 20 min later came out with it again. The steak was now overcooked, the sides were cold, which means they didn't keep my plate warm, the crab was now off to the side and not on top and the béarnaise sauce was cold. I know I was a single table but I didn't deserve to be treated like crap. I'm sure most people get treated better than I but I cannot recommend this place to anybody. I've had much better food and service at the Charcoal Room at Palace Station and the Steakhouse at Circus Circus. Ceasers' deserves better.",0,0,0
11336,dBFLXb0_YKkYMig-oIY5fw,vsycMyAF-KPR7jsMJXbIEw,I6EDDi4-Eq_XlFghcDCUhw,5,2015-02-25,"We always enjoy this place and frequent often when the craving for a good steak and stone crab sets in. It was a special night with my teenage son and only child inviting me out to dinner to meet his girlfriend. We all ordered King Crab legs, 30 day dry aged bone-in ribeye steaks, Porterhouse steak, and their chopped salad which our go to Server modifies by adding copious amounts of bacon and eggs as we like it. We are never disappointed when we dine here and always leave satisfied and happy.",0,0,0
11597,m5tKkIOgJioxfLEclrZcag,W_ds8g8jSNf2DLHcCHexxA,I6EDDi4-Eq_XlFghcDCUhw,5,2010-09-19,"Stone crab... so delicious, so succulent, so heavenly... Mannn I wish I hadn't been so hung over during dinner here... Imagine my taste buds when they're fully alive! AAAHHH!! 

Great bar, as well. Bartender made me a great dirty martini. I wish I can go back. Mmm... maybe I'll have a dream about this place when I go to sleep tonight.",1,0,0
11990,bUkbGqZ05UYp9IhNuU5KIg,M_EJYPsLFYLpIkuCFZ8Wrg,I6EDDi4-Eq_XlFghcDCUhw,5,2017-07-13,Great food and attentive staff.  Pleasantly surprised considering I am have been a Del Frisco's fan for many years!,0,0,0
14024,EEg4FN9v0zUW9O38amUEdg,YIMeEHUYm69m-Mqf-NjPHw,I6EDDi4-Eq_XlFghcDCUhw,5,2011-02-07,"Joe's is high-quality well-prepared food, excellent service, and an old-time steakhouse atmosphere.
We went for my husband's birthday and had a great time. Obviously their signature stone crab claws are excellent. For our entrees, I had the glazed black cod, based on the recommendation of other reviewers. I was not disappointed - it was excellent! Light, flaky, but with a little bit of sweet barbecued glaze. My husband had the steak and king crab, which was also very good. I might complain about the amount of king crab (it seemed like less than one leg), but we were so stuffed, we didn't even finish everything anyway. Our sides were the corn and creamed spinach. I would not normally have ordered corn, but this was quite good, and I loved the creamed spinach. He drank, I had club soda, and we shared a dessert. Total, with tip, was just over $150 - you could pay a lot more for a lot worse food!",1,0,1
17732,JcFhaYeplAuuXbrhkJb_CA,aD263WOD4RShoqgvVhcKqQ,I6EDDi4-Eq_XlFghcDCUhw,4,2014-06-23,"Joe's is one of the best seafood spots in Las Vegas. Starting with the bread basket and ending with the desert, everything was excellent. The lobster was huge and the server cracks it open for you. The bone-in filet was awesome and I was not expecting a steak this good at a seafood place. The claws, tails, and crab legs were also top notch. The servers are very friendly, as is the staff at the door. Overall great experience. You must go here if you enjoy seafood.

They also have private rooms if you want to bring a large group there. I was recently there for a bachelor party and it was a very nice set up.",2,1,1
20129,Z4eZrZalyXSAReOYfWasGQ,jUZW1alRK8QvdZ-pH1OquQ,I6EDDi4-Eq_XlFghcDCUhw,5,2016-02-21,"Been here many times. Like it. 

This last time was particularly good.  The pretzel bread with the salted butter.  Kumamoto oysters were great.   The stone crab claws... Everyone was in love with their personal side of sauce.  The warm towel service after the crab.  Mashed potatoes, and the Mac n cheese was so yummy. The steak was cooked perfectly for everyone at the table.  

Completely satisfying meal.",8,4,6
21872,wpF-jxXpt3RyTAxiMfbY8Q,9bxdPvAhP6cuipD5s2UnCg,I6EDDi4-Eq_XlFghcDCUhw,5,2015-12-19,"Pretty much all I can say is WOW. This place blew us away with only a couple of small things I wish could have been different. 

When I finally narrowed down where we would be going for my Birthday dinner, I easily made a reservation via OpenTable and requested a table in the back (got this info from other Yelp reviews) and said it was going to be my Birthday. 

We took a cab to Caesar's after getting a very late start to the day, did a little gambling and then walked through the Forum Shoppes to the restaurant. We were escorted to the Host Desk for the back of the restaurant and were seated in a large booth looking onto the rest of the back room. Everyone was friendly and worked together as a team seamlessly. 

Our waiter was very reserved while still having a nice sense of humor. I ordered a Cosmo which was perfectly balanced and with a perfect punch. The bread basket was yummy with lavash to devour and an assortment of breads. Our favorite was a cheese and shallot ciabatta. We started with a medium order of  the Stone Crabs (less sweet than Dungeness but more meaty and tender). It came with a mayo based dipping sauce, but I asked for cocktail sauce and they also brought clarified butter). The cocktail sauce was awesome and had a nice kick on  its own, but what was so cool is that there was a dollop of horseradish on the side like a garnish, but to allow each guest to make their cocktail sauce a spicy as they want it. It was something I had never seen before and quite memorable.

We shared a chopped salad which was kindly split in the kitchen. It was underdressed and one of the items we wished we hadn't ordered. For our mains, the Husband opted for the Beef Wellington (as rare as possible) and I ordered the bone in ribeye- medium rare. For sides to share, we opted for the GreenBeans ammadine (not almandine) and the special of AuGratin Potatoes. My steak was beautiful. It was perfectly cooked, seasoned and truthfully probably the best rib eye I have eaten in a restaurant of any caliber (and I have had many). The Wellington was too rare for me to taste, but the husband loved it and we really liked the green beans. The only ""miss"" here were the potatoes as they were pretty unremarkable and missing cheese and proper seasoning.

I had been looking forward to the key lime pie I had been reading about as my birthday dessert, so when the waiter brought out a very rich chocolate brownie sundae with a candle, I was a bit disappointed. I am a peasant when it comes to chocolate (I consider milk See's the fancy kind I like), this brownie was so rich even my husband could only muster a few bites. When our waiter came by, I inquired about a slice of the key lime pie, and he asked if I wanted a half slice (who knew they could do that?). I was glad I spoke up and my half slice arrived promptly and was the perfect way for me to end a rich and satisfying meal. 

Winner Winner Birthday Dinner and seriously look forward to coming back here someday.  

  .",10,8,10
22902,i9zOMEXUTDB0elHfhL5ZpA,lAZP6KPG7Hr3cDFV6Cj_Lw,I6EDDi4-Eq_XlFghcDCUhw,5,2017-08-06,"I come here nearly every time I come in town. The lunch is perfect, the. Read basket is tasty and they bring soft we butter which is so considerate. I have had most of the things on the menu but my favorites are the tuna tartar, filet, grilled corn, the heirloom tomato salad that they just added was AMAZING! All of the deserts are also really good. You should go and enjoy yourself.",0,0,0
