index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
1738,SNSNYdtMbV_axT_nB776NQ,CZs1Eq7t1fqpXV1yox-CVg,SMPbvZLSMMb7KU76YNYMGg,2,2016-06-22,"Ten minutes just in pulling into the garage. Leaving, well that even gets better (insert sarcastic font).  Eighteen minutes on line to just pull out of the garage. This was yesterday, a Tuesday afternoon. I met friends for lunch who were staying at Aria. 
Let's get this straight. I must wait a total of thirty minutes for parking, pay for parking just so I may go into the establishment and spend more money. Scratching my head.",3,0,1
3321,a0d1WPEyltwiNGXhUJYvbQ,SHJo1dtnlOIfndhBcon-xg,SMPbvZLSMMb7KU76YNYMGg,5,2017-01-07,"In my quest as a frequent Vegas traveler to stay at all the nice hotels on the strip, the Aria was my next stop. 

The building is absolutely stunning. The inside is top notch and plenty of things around that'll catch your eye. The water wall outside is really cool, make sure you snap a picture by it.

The room was very nice. I love that it was so modern. My favorite thing about the room by far has to be the tablet that controls everything in the room. I would myself just finding any reason to do something with it. I also liked the shower\/tub combination in the bathroom. The room was very clean and room service did an excellent job keeping everything tidy. 

The casinos has a lot of games to play. If you're into slots, they have plenty of those. I'm a table game person and it was tons of those around to indulge in. I'm also a sports better and they have one of the best I've been to on the strip. Nice amount of tables and seats to sit at and enjoy all the action. 

I didn't partake into any of the restaurants at the hotel, but from what I could see, there were nice size crowds there. Something must be good at them! 

Check in was a breeze and very quick. Staff was nice, attentive, and did their job extremely well. What more could I ask for. I really enjoyed my stay at the Aria. I will definitely be back and can't wait!",2,0,0
3412,zlAeLkqGv9RfKKxnbZf-MQ,-57uOzAWlx__p6QlX1pojA,SMPbvZLSMMb7KU76YNYMGg,5,2010-08-30,Newest property on the Strip. Everything is new and shiney. Awesome water features around the property.,0,1,0
7541,yAs9_KU527WvRUKIGmn4jw,xWmGF0FR454IyoinQT0ciA,SMPbvZLSMMb7KU76YNYMGg,3,2012-05-07,"Rooms were very nice! however the hotel lacks that certain ""it"" factor that other hotels in the area have, and the pool was very disappointing.",0,0,0
7604,NIninwdRdmFE2c7XqKNMWA,3wB-JjsUjkvdNUDRnChsVg,SMPbvZLSMMb7KU76YNYMGg,5,2010-07-05,"I had been looking forward to staying at Aria for quite some time.  The rates have gone down signfiicantly since it openend early this year.  I was able to get a great rate for two weekdays.

As per usual with casinos i recomend utilizing the valet parking.  It is a long walk from the parking structure to the lobby.  It is not much closer to the elevators.  It is worth the few dollars you will spend tipping to use the valet.

The person working the front desk was friendly and funny.  It was a relatively quick process.

The moment i walked into the room i was very impressed.  as i entered the lights came on, the television turned on and the blinds opened up automatically.  The rooms are of a modern design.  There are a lot of dark wood and stone tones.

The television is a flat screen.  Nearly all of the channels are hi definition.

Everything in the room can be controlled from the television remote control or a touch screen control panel on the night stand.  This is an excellent convenient feature.  When i was ready to go to sleep i just touched the master off button.  All the lights slowly dimmed, the blinds closed, and the television shut off.

The bed is the most comfortable i have ever slept in.  The bed wraps around you almost like a cacoon.  You slowly settle in for a wonderful night of sleep.

The bathrooms look nice and are well appointed.  The combination shower tub area is a nice touch.

I tend to be a hotel snob.  I was expecting a good experience.  Aria topped my expectations.  This is my new favorite casino\/hotel in Las Vegas.  I did not make it to the pool area.  I will save that for my next trip.",4,2,1
7905,VN_5ntf7PAWLl9jnlVOe4Q,w-hrD3-YJXbDUlvBwrpWtA,SMPbvZLSMMb7KU76YNYMGg,4,2010-12-06,"A close friend invited us to head to Vegas for the weekend and decided it would be a good time to go since it has been almost a year since my last visit (minus for work).  He also told us that we would be staying at Aria and the best part of it would be that we'd get a suite all comped!

Left on Friday night at around 8 pm, traffic was light and made it there in under 4 hours including a stop at Mad Greek for a strawberry shake ;-).

If you're like me and don't trust valets with your own car, I had to self park.  Followed my nav and it took me to the main entrance located off Harmon which is only for valet.  Quickly made it back onto the Strip and followed signs further down to the self parking lot.  

Made our way to the front desk (decent location as it wasn't too far away from the parking structure) and up we went to our room.  Found out we were given a Cirrus suite which was over 1,500 sq ft!  Walked in and noticed to your immediate left was the powder room (http:\/\/www.yelp.com\/biz_photos\/SMPbvZLSMMb7KU76YNYMGg?select=ruYVKA_Lr_qQXNWipwRuPQ).  Straight ahead was the living room (http:\/\/www.yelp.com\/biz_photos\/SMPbvZLSMMb7KU76YNYMGg?select=1gycZfYq6oA6SfmhLireYA) and (http:\/\/www.yelp.com\/biz_photos\/SMPbvZLSMMb7KU76YNYMGg?select=JWyxSCLtxCljPd0x3nfsHg).  In the middle of the suite was the dining room and kitchen\/bar (http:\/\/www.yelp.com\/biz_photos\/SMPbvZLSMMb7KU76YNYMGg?select=P9OKIJBFa9BIb41TY-cjUQ), (http:\/\/www.yelp.com\/biz_photos\/SMPbvZLSMMb7KU76YNYMGg?select=fl6np9ScKQ5QACXlKni39A), and (http:\/\/www.yelp.com\/biz_photos\/SMPbvZLSMMb7KU76YNYMGg?select=lL1jgkULaK9fGFq6BpFkyw).  Finally the bedroom (http:\/\/www.yelp.com\/biz_photos\/SMPbvZLSMMb7KU76YNYMGg?select=xbo_t2EnVMXm30Y0xuWOeQ).  Full sized bathroom and jacuzzi tub (http:\/\/www.yelp.com\/biz_photos\/SMPbvZLSMMb7KU76YNYMGg?select=SW2xRJ6rQj5Tk757oABuUg) and (http:\/\/www.yelp.com\/biz_photos\/SMPbvZLSMMb7KU76YNYMGg?select=4L3KZVYIwfGEebChrE-9Tg).  

The suite had 4 tv's more than enough which had tons of channels to choose from.  All of the curtains were automatic and controlled by a switch.  The suite also had 3 zones so that you could control the temperature (living room, dining room, and bedroom).  Overall a very nicely modern decorated room but there were a few things which resulted in some deductions of stars.  For example, the barstools had plastic seats rather than some sort of microsuede (to match the couch and dining room chairs).  A major deduction was because of the bed.  The mattress was not very comfortable (a bit too soft for me) and already showed signs of wear.  The left side was saggy and I literally sank down into it once I laid down.  Roll over to the right and you'll notice that all previous guests slept on the left side.  Kinda disappointing for a hotel that is less than a 2 years old.  Needless to say I woke up with a sore back the next morning.  

3.5 stars for this hotel and will probaly stick with my normal room at the Venetian or Palazzo for my next visit.",1,1,1
8570,bl9EJvOXQRHBzvpNNStJVA,-3ehMWtUMKzohXxRaCiqow,SMPbvZLSMMb7KU76YNYMGg,5,2015-10-28,"very nice and beautiful hotel! the veiw and room is amizing.. worth any dollar that we paid. also the service in the hotel is very very good, they take care of you the feel comfortable and welcome. they clean your room twice a day and give you a hotel made chocolate (Yammiii).. for sure I'll be back..  very recommended! !",1,0,0
10903,2wtDbofjqLZ-m-q0TD7wVQ,C_CYs2G3UFPng3MupCe5eQ,SMPbvZLSMMb7KU76YNYMGg,4,2015-04-06,"Overall visit was good, but it could have been better. Check in had a long line, but it moved relatively quickly. Hotel is super quiet, so you will not have to worry about club noise or crazy neighbors. Had a few issues with my room. Not sure who or why anyone would want to mess up a hotel room, but furniture and walls were clearly damaged and never repaired. My tv remote was useless and took a ton of button presses before it did anything. Someone also decided to completely destroy the remote screen by the bed before my visit. It looked like someone pressed so hard on the screen that it destroyed the pixels and made it virtually useless. Took two calls to the front desk before these were finally exchanged. I was offered another room but on the 3rd floor? No thank you. Pretty sure there were plumbing issues in my room. Sink and tub drains were extremely loud, and toilet even flushed once on its own. One of the sink handles in the room was also broken. Get it together Aria!",0,0,0
11091,sYoDXQZPNfgwMKdA5q1Elw,PJg4a54toOxhBr5cQnuJiw,SMPbvZLSMMb7KU76YNYMGg,4,2014-05-15,"Aria is one of the newer Hotel\/Casinos on the Vegas Strip! I've been in here several times, for different reasons! There's lots to do at the City Center Shopping, Dining & of course Adult Entertainment! Make sure your wallet is full & plan on walking a lot. The parking structure sucks but that's just the way it goes in the bigger Hotel\/Casinos no way outta that one. Always worth a stroll!",2,1,1
12518,qUHRnh-rwmUgVlWmAlxV0g,l0-VQ8nA_oijpKlRB7dkow,SMPbvZLSMMb7KU76YNYMGg,5,2010-02-11,"Stayed at the Aria and enjoyed the high tech grand scale of the resort.  The use of glass and lighting throughout this hotel is really impressive.  The outside looks corporate, and might turn some off, but the restaurant and art selections through the resort are upscale and gorgeous.",0,0,0
