index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
1154,ngiwcVf2oNCgppREMxVHFA,fExL6u06xTSg13k945IPAQ,2iTsRqUsPGRH1li1WVRvKQ,5,2015-03-16,"This is definitely a hidden gem off the strip in old vegas. 

We started with the tempura green beans which were great then had the steak and gorgozola flatbread. 

The flatbread had a pumpkin puree on it which was a little funky but still delicious.  If you venture north off the strip definitely check this place out.

Make sure to ask to sit on the rooftop deck.",0,0,0
2480,Sd2O0UekR9LanCBbIoa0Ww,aD263WOD4RShoqgvVhcKqQ,2iTsRqUsPGRH1li1WVRvKQ,4,2016-04-21,"This restaurant is another spot that is located in the motel on Carson St. If your not looking for it you would probably miss it. It has two levels and a courtyard where you can wait for your table. There is a bar on both levels. You can dine outside when you are seated on the second level. This place gets busy. We waited 40 minutes for a table on a Tuesday night.

The food was excellent. We had the Coca Espresso NY Strip. It was cooked perfectly to medium rare and the Demi glaze was outstanding. We also tried the Gyro Tacos, which were good.

I will definitely be back to try more menu items. I recommend that you give this place a go.",13,6,8
6741,T1uPI292_-jdkkO9RxJpmQ,_wWlaDeQ_zPhO8_n1KToJQ,2iTsRqUsPGRH1li1WVRvKQ,4,2015-04-22,Everything ordered was tasty. Steak. watermelon salad. Very cool to watch the kitchen. Cool vibe located downtown. Also has roof deck w bar. Fun spot that's often a wait. Interesting food and interior.,0,0,0
9545,InrO_BqWMzTChsTnBQJpbA,-hxUwfo3cMnLTv-CAaP69A,2iTsRqUsPGRH1li1WVRvKQ,5,2015-02-23,"When in Vegas you need to stop here for dinner - the food is outstanding. To be honest I don't remember what I got since I went there in November, but what I do remember is that everything that I had I loved. I will def be coming back here next November for my annual trip to Vegas.",0,0,0
10102,lkueeRMA1i0DH7U58G9yUQ,x_ReVySYPFuyKSKve2yKPw,2iTsRqUsPGRH1li1WVRvKQ,5,2017-03-08,"My 20th time here. My favorite downtown. 

Watermelon salad and jerk turkey burger are my go to's but there's so many great items on the menu. 

Beer menu is far above average for a downtown lunch spot.",0,0,1
10194,_wlOaI8nul7P1aLxsUZ51g,uLp2Rz4Jpy4FA3NsTnOZ6A,2iTsRqUsPGRH1li1WVRvKQ,5,2015-01-24,"We ate at Carson Kitchen last night and loved it!  Great local spot in downtown Vegas with well-executed cocktails and tasty food.  We arrived a bit early for dinner and we were greeted and seated right away.  We were seated at the high top table right next to the bar and shared our table with several other groups.  I liked seeing the items our table neighbors were ordering.  There are a few ""alone"" tables if people prefer not eating with a crowd of strangers.  

We ordered the Gyro Tacos ($10) made with a generous portion of well seasoned ground lamb topped with just enough tzatziki, cucumber, and tomato. Usually this dish comes three to a plate, however our gracious server suggested we add one more taco to have an even split between us.  Glad we agreed! Really enjoyed this item. 

We also split the Jerk Turkey Burger ($14) This item was topped with mango chutney slaw and served with a small cylinder filled with tater tots.  The burger was cooked just right and had a nice spicy afterburn from the jerk seasoning.  We love slaw and the slaw topping on this burger provided a nice acidic pairing to the spiced burger patty.  

As far as the cocktails, we both ordered a ""Towns End"" ($10) which was served in a lowball glass with a giant round ice cube, I'll upload a picture.  Being whiskey and bourbon lovers, we found this cocktail to be excellent.  

Last but not least was desert, we tried a sweet potato pie dish served in a short mason jar with a crispy marshmallow topping and two very tasty cranberry biscotti on the side.  I liked the pie, but  really loved the cranberry biscotti, must be the Italian in me! 

Our server was great, food came out quickly and every item was cooked perfectly.  We would highly recommend Carson Kitchen to friends and we do plan to return.",0,0,1
10443,4g2E0mNcTl8IIXdmGv7s1g,-tnodf38uCXjogMhZtcWxw,2iTsRqUsPGRH1li1WVRvKQ,4,2016-10-07,Located a short walk from Fremont St Experience I did a few small plates and a few craft cocktails. Friendly service and high quality made this a thumbs up experience. Would go again!,0,0,1
13998,W_5PxbFuG32EFI85LbP_wQ,YIMeEHUYm69m-Mqf-NjPHw,2iTsRqUsPGRH1li1WVRvKQ,4,2014-09-12,"I liked it. 
First off, I love the gentrification of downtown, especially what's going on in the old Carson hotel. Super cool. The inside of the Carson kitchen matches that hip, semi-industrial vibe. Surprisingly, the clientele seems to trend away from hip and so-industrial! No big deal, but on a Friday evening, the average age was definitely over 40!
I'm not one of these bacon-crazed people, but I saw that the bacon jam was the hot item, so we had to order it. Your reviews did not steer us wrong! It was awesome! Overall, we enjoyed all the food and the server delivered with excellent cocktail recommendations. 
Service was friendly if a little slow. 
Overall, Carson kitchen may be my top choice for downtown dinner right now!",1,2,1
22730,NVGJbylCyxH_P2fHSrGduA,Dv24ifGmtG6RoFqP0Aqpyg,2iTsRqUsPGRH1li1WVRvKQ,5,2015-04-07,"My favorite new restaurant Downtown. Chicken skins and smoked honey, nuff said. The drinks are great and you can get on the wait list over the phone. Don't be afraid to order lots of food. You will eat until you pop. The open kitchen and friendly staff make it a really comfortable place to eat with friends and family.",0,0,0
28763,9BlxxaFnzTLNrlkycet0gg,GQLJ8bgrOke0RkEuOXdPsA,2iTsRqUsPGRH1li1WVRvKQ,4,2016-07-13,Tasty tasty food. Small little place with a great ambiance. Although I went thinking there was brunch (they don't serve brunch); lunch was very very good,0,0,0
