index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
501,NqPKmNaaGimxhUVmQGO3Mg,3wB-JjsUjkvdNUDRnChsVg,yQab5dxZzgBLTEHCw9V7_w,3,2013-03-09,"Not a bad airport. The concourses desperately need an overhaul.  The look and feel is dated.  The central terminal area is in better condition though.

The airport does have a good number of food options for a mid size airport.  That is a big deal.  We all want options.

The other issue is one that it is hard to hold against the airport, it is a US Airways hub.  I cannot not blame Charlotte for that.  You take what you can get, even if it is US Airways.",1,1,0
4422,z6EqPORUvFxFyDVqvhQVjQ,XO0UfcfbYOrcjtggHeZN2w,yQab5dxZzgBLTEHCw9V7_w,2,2011-06-18,I travel for business for 11years. I had my share of airports. CLT needs improvements in the drop off and pick up areas. Need to expand the roads.,0,0,0
8126,_PaDtB_g11uYVmIUEVdmJw,_VKu6VLh9sP9Szj7ARAdLA,yQab5dxZzgBLTEHCw9V7_w,4,2015-08-28,"I don't really have any complaints about this airport.  It's busy, but lines aren't too bad at food places on an average day.  I appreciate all of the moving sidewalks that save time and effort when traveling from one end of a terminal to the other end of another terminal.

The rocking chairs add a nice, welcoming touch!

I once saw George Foreman here!  :) #mylameclaimtofame",1,0,0
15346,wmWr8BkPKNnfc6sElP8OvQ,ohM9hAfEcOJ42fCyaihEeA,yQab5dxZzgBLTEHCw9V7_w,4,2014-02-10,"I think this is one of the best airports in the world, but the new gate check in changes are ridiculous.  They seem to change weekly and they have ruined any benefits of having status or first class.  Jamming all business travelers through a single gate just destroys the purpose.  Charlotte has too many flyers with status with USAir.  You would think airport management would realize this.",4,0,0
18983,E2vl_zahuoYDcjSIyNniBg,vyMb6TYzGl8nCrg7y4CTcg,yQab5dxZzgBLTEHCw9V7_w,1,2015-04-18,"TSA here is horrible. Made us go throught security twice, put my wife and I (obviously on our honeymoon) in the family with small kids line. The jerk who the triple checked by bag purposely waited an extra ten minute (when no other bags had to be examined) just to piss me off.",0,0,0
19087,17KqEKANfXJ68C2hfQuHNA,IzbOz9Dt-Xu1jfu-fa9x2A,yQab5dxZzgBLTEHCw9V7_w,4,2015-05-22,"I really like this airport because they have a lot of restaurants, it's not a huge airport and they have rocking chairs to sit in. They have a few southern places to eat at like my favorite Bojangles and they even have a Pink Berry. I came across a few employees who weren't that friendly but that's okay because they were working and I was on my way to St. Lucia! On my way back from St. Lucia Customs tried to bust me but the joke was on them because I didn't have anything  Also North Carolina still has that backward ways of thinking when it comes to the color of your skin so keep that in mind.",2,1,1
19388,ZIL0j3hLdiWFiO7PBs4z6w,wJHi66YaiFg3dqrRsm4AbQ,yQab5dxZzgBLTEHCw9V7_w,3,2012-03-03,"This is actually a pretty nice airport, and they've got some nice amenities (I'm looking at you, Starbucks, and your multiple convenient locations. And maybe at you, too, Lacoste. I never know when I'll have a craving for a golf shirt during a layover.).

My only beef is that they appear to be completely inept at managing the incoming\/outbound flights. I was rerouted to two seperate gates while waiting for one flight, and both times there were 20-50 minute delays in getting the plane in the air. 

Great airport, but make sure you have a little time to kill if you've got a layover; you'll probably spend it running.",0,3,2
24312,9Ox7toPZxCTbUAkS9HsEVw,nAKUrUqCaHo814xTOLq9RA,yQab5dxZzgBLTEHCw9V7_w,1,2014-05-05,"Avoid at all costs, especially if flying USAir. Customs was worse than JFK. THIS IS NOT the airport for international connecting flights. Completely understaffed for an excessively busy Sunday. Worst combination of southern efficiency and northern charm. Better to go through Miami.",1,0,0
28328,FEvsphzIebCPxYKDb2-o5g,n4LLX8dmys2Ml74tRUpwrg,yQab5dxZzgBLTEHCw9V7_w,4,2013-12-27,"The security lines are much longer of a wait than they need to be-- maybe it depends on the time of day? It just doesn't seem like there is a large concern for getting through security in a timely manner. BUT-- I've never actually had a problem with this airport (especially if I arrive with a little extra time), there is free listerine in the restrooms, and rocking chairs to sit in between terminals. It's the little things in life.",1,0,1
29052,Zlv9y_gEN2EPsANFcFo6ig,Vwwp4QxVhmP7uNJz4pdkDA,yQab5dxZzgBLTEHCw9V7_w,5,2016-01-25,"My first time at Charlotte Douglas Airport. Very nice. Why had a wheelchair in our party and not only did the attendant help us with our luggage, they took us all the way out to our rental car. Very nice, clean little airport. Forty-five minutes of free wi-fi. Very pleased!!",1,0,1
33204,QJRqFEnZtcxRC7quU0023Q,0AwNg_S6ACjPJhF2QqjPjw,yQab5dxZzgBLTEHCw9V7_w,3,2016-08-04,"Came through here on my way from PDX to BNA. Seemed like a perfectly fine airport; clean, friendly staff.",0,0,0
48869,gqu5MDczaz_dj7zlkYhN0w,_5keMAmic7zzrnM5mVefBw,yQab5dxZzgBLTEHCw9V7_w,4,2014-05-05,Nice airport. When you are picking someone up you can go to the cell phone lot and wait for them to text. I hear they have rocking chairs but have not tried them yet. Parking across for the terminals would be great. Cant wait until they are finished,0,0,0
49707,LgzpKKJ-Yv_BVxTzSQTtgg,SbqzFyRWKajXsq_4EZI8Ag,yQab5dxZzgBLTEHCw9V7_w,4,2016-06-03,"Great little airport. Employees are always friendly and give you that southern charm you would expect in the carolinas. The airports just large enough to offer good amenities like a central atrium with food choices and lots of spots to relax like the rocking chairs next to Windows. I have never experienced problems at security, no matter how long the lines the staff gets everyone thru quickly and efficiently.  I fly delta and I am always in terminal A, so I can't speak of the other concourses, but it's not a bad spot for a layover or waiting for a first flight. Free wifi for 45 minutes can keep you entertained and there are plenty of charging stations.",0,0,1
