index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
2373,Ped053VdZ5o8MsPfKIwqJQ,Zqk-ye_OHeH_sS1JsdsLgg,iCQpiavjjPzJ5_3gPD5Ebg,3,2013-11-04,Special spot until everyone knew about it. Lol. Stop by after Marquis or just because. We knew everyone would eventual stroll in here and glad they do. Love the white pizza with spinach and a side of pizza sauce for dipping.,1,1,1
3325,GF_VB5UZLZialcTLHNhY1g,SHJo1dtnlOIfndhBcon-xg,iCQpiavjjPzJ5_3gPD5Ebg,4,2017-01-19,"I was in the mood for some pizza before going to a game at the T-Mobile arena close by. This place was really hidden and I guess you can say truly a secret. 

After going down the hallway with tons of records, you'll see the counter and place your order. This place isn't that big, probably like 4 chairs and limited counter space. Luckily when we got there it was only us and we were able to grab a couple seats. I got super crowded after we ordered so something must be good. I just went with a couple sausage slices. The pizza was good. New York style pizza is my favorite and this spot rivals other pizza spots I've been to. I also had a bite of someone's white pizza... delicious! That's what I'll be getting next time I go.

Remember you're in Vegas so don't expect a bargain when coming here. This is the strip so it is what it is. Still a good option to grab a couple slices and be on your way.",1,1,1
4290,ghdxL4c2tCOJuhRIEgF0UA,snDjs1hdh7JOWv4jjbXPDw,iCQpiavjjPzJ5_3gPD5Ebg,5,2012-09-13,"Yes yes and yes, open late, pizza was piping hot and super delicious @ 3:30am, possibly the best place to eat in the Cosmo",1,0,0
7588,CcmRGzU5TH4VA5kiu3nf9g,3wB-JjsUjkvdNUDRnChsVg,iCQpiavjjPzJ5_3gPD5Ebg,4,2012-01-06,"The secret part is kind of silly, but the food is good and quite affordable.  The pizza is thin and greasy just like I prefer.  They have great topping options as well.  This is a great option for late at night, or when you just want something simple.",0,0,1
10410,pEV_EkTUXe-QZdNrG2OPoQ,YAK6gbuqYey8SCphsZbK_w,iCQpiavjjPzJ5_3gPD5Ebg,3,2016-09-06,"It was cool, I like the idea of the whole ""Secret"" thing.  Pizza was good.  The service was not but the food was good enough to make up for it.  There's really no place to sit.  Again, for what it is, I don't regret doing it.  I just won't be needing to go again.",1,0,0
12241,uKiP5GWk1tZrHbn5FrjTHA,LPSNKZWCOweiPHNiJgafng,iCQpiavjjPzJ5_3gPD5Ebg,5,2011-01-15,"Treasure hunt time !! 

If you're cunning enough to find this place, then you definitely deserve the pizza that they serve. Lucky for you, it's not that hard to find. 

Clues:
Third floor of the cosmopolitan.
If you see the pool table, you're getting close. 
Hallway lined with album covers. 

This little place only offers about five seats, but guests can grab a seat outside where the pool table is. It also has a pinball machine and an arcade game. Something to keep you busy if there is a wait. 

Slices are about 3 to 4 dollars, and are decently sized. There wasn't too much sauce on it, which I fully appreciate. And the sausage was good, and had a bit of kick to it. They have a couple beers on hand. I can't remember the other one, but the one of the selections was PBR. I was disappointed by both choices, and opted out of getting the beer. 

Overall, awesome place to go to if you're in the area. I just wish this wasn't tucked away on the Strip, because like most locals - I tend to stay away from the Strip and the tourists [who never seem to follow the crosswalk signs, and insist on crossing the street even if it isn't their turn].",2,1,1
12378,eTkP4qr1hzxY2k48RCRVcg,ied9fuOJu5vDWkapTNIW2A,iCQpiavjjPzJ5_3gPD5Ebg,5,2017-04-14,"As good as advertised!  Great pizza and orange Fanta, beer, wine?  Can't go wrong.  It's great for a quick bite.  The slices are huge and the price is very reasonable.  It's not a sit-down, but that's a good thing since it keeps people moving.  Worth the wait if there's a line!",0,0,0
13560,Zw6CFwh3Ib-hEMJMluP1Xw,1BjI1-O1gxSt8TRO0yD8Gg,iCQpiavjjPzJ5_3gPD5Ebg,4,2012-05-25,"If Secret Pizza were located in any other city, it would probably only get 3 stars. However, in comparison to most of what I've tasted around Vegas, this pizza is pretty damn good. And after all these reviews, it's clear that many visitors agree. 

I have to agree with others that the idea of the ""secret"" pizza is pretty cute. My husband and I were quite excited at the challenge of finding this sneaky spot. It's true that there's no sign to be found and it's down a random hallway in a random spot of the Cosmopolitan. However, it's clearly not much of a secret anymore and with the hints other Yelpers gave before me, my husband and I found its ""secret"" location in about two seconds. That was a little bit of a let down. Maybe to keep things spicy, Secret Pizza should move its location around. I realize this may not be the most practical idea, but it certainly would keep customers on their toes! ;)

I'll keep this simple since the gazillions of reviews have already said what needs to be said. The pizza is good. It's not gourmet and it's not incredible, but it's good. I'm sure it's especially good if you're drunk and ready to feed the craving. Unfortunately, like every other Vegas place, the prices here are a bit steep. $24 for four slices of pizza! Oh well, I've come to assumption that good food is hard to find on the strip and this is a quick stop for some tasty pies. I'm sure I'll be back the next time I'm in town.

Thanks to all the Yelpers for their helpful hints!",2,1,1
17271,FYT8tl7gwIsPx948ajOvjQ,NJOspTE_Ms-b8ACPKY73Ww,iCQpiavjjPzJ5_3gPD5Ebg,1,2012-10-24,"Sometimes being too popular can be a bad thing. 

I get it. There is a constant stream of hungry (and most likely drunk) customers waiting to hand over money for some pizza. 

Still... when a group comes in and asks for a whole pie, it is not cool to ask for double the price or charge them by the slice simply because you think you can get away with it. 

The pizza was fine, but their bad customer service really soured my experience.",2,0,0
19090,uQTE8sqBPy68eKdXXcnj3g,IzbOz9Dt-Xu1jfu-fa9x2A,iCQpiavjjPzJ5_3gPD5Ebg,4,2016-11-14,Got to be honest I had to ask for directions to find this spot because there's no signs for it. So after I found it I walked down the long hallway to a little pizza counter. The menu is pretty small so I got two slices of white and a cannoli which was alright. I was drunk so the pizza probably would've tasted better. The prices were sky high it was something like 5 bucks for a slice. It's not a bad little spot if you can find and the pizza is pretty good.,8,8,6
