index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
7238,0GecbuJTKVdmb_KsFuNxbg,NwxF1Ftc-4P5Pl_SSXThQA,VyVIneSU7XAWgMBllI6LnQ,4,2016-02-05,"Three meat combo!!! I honestly don't have time to smoke 3 different kinds of meat and whip up Mac and cheese for my Sunday lunch.

The Cadillac margarita was ok but made from a mix.  They had several draught beers here too.

The brisket, baby back ribs, and BBQ chicken were delicious!!! The runner even brought out extra BBQ sauce for us which I recommend since they don't put much on the meat when they serve it.  The ribs were fall off the bone, smoky, and charred. The brisket was tender, and my dining companions favorite thing of the meal.  The BBQ chicken was a little pink which is common for on the smoking process and tasted amazing.

Our service was attentive and a manager checked in with us and thanked us for visiting.  For lunch for 2 with 1 drink each it was about $70 before tip.  We had a lot of leftovers which made it a good value!",0,0,1
9754,rkog2cGFPp-EWj8yPd7Upw,DStOlkfPt7czSaXIUGlIcw,VyVIneSU7XAWgMBllI6LnQ,5,2010-08-23,I came here with a couple of friends after reading the reviews and I was not disappointed.  My ribeye steak was well-seasoned and cooked perfectly.  My friend ordered the St. Louis and baby back ribs and both were fall-off-the-bone tender.  The side dishes were plentiful and the corn bread was moist and delicious.  The complimentary donuts were warm and a perfect finish to an awesome meal.  Better than Lucille's in California.,0,0,0
11956,F9mIiH26AvbhF5T-imKK1g,m3ZDw87I4GZPI4g2SFPCeQ,VyVIneSU7XAWgMBllI6LnQ,5,2014-06-24,"We came here because I wanted to try something different. This place had very good reviews on Yelp so I thought I would give it a try and I'm glad I did. Bobby Q had really great food, service and an all around great experience.",0,0,0
12573,2h82fp3DdwpuwghBZo-ryg,Ff8wjPK9YGVtW6M2i6B6GQ,VyVIneSU7XAWgMBllI6LnQ,5,2017-09-26,"Bobby Q in Phoenix deserves fifty stars, sixty even. This place is AUTHENTIC and FRESH. The barbecue is REAL and not microwaved. This experience at Bobby Q was the best one that I have had at a restaurant in Phoenix, in years. Taylor, the manager was PHENOMENAL. The absolute, hands down, most personable, nice, friendly, and understanding manager we have ever met. He chatted with us, made sure that we had everything we needed, and then retrieved a box and checked back in on us when we were finished. Our server, Mara, was so sweet, on top of our needs, and super friendly. She told us all about the restaurant and her great experiences with the team. I couldn't have asked for a better dinner to have had on date night with my husband. Keep rocking Bobby Q! And thank you Mara and Taylor. You both were the absolute best!",0,0,0
17467,u1pV3pwE4XuC98prNPuNJQ,6RhY8-FKTgkKk7SakgB7Ig,VyVIneSU7XAWgMBllI6LnQ,4,2017-11-09,"Love Bobby Q, glad they opened a location in the east valley. Used to drive over to the north Phoenix location, but not its right in the neighborhood. The wings are some of my favorites in town",0,0,0
18008,0wlxf6fraOFFR30RNx31dg,CgafaV8eE-8e6IvDAXCUJA,VyVIneSU7XAWgMBllI6LnQ,5,2017-11-21,"This place is amazing!   And this is coming from people who were raised on Tennessee BBQ.  This is the real deal.  Tender, smoked meats and really good sides.  And the mini-donuts with your check were delish!  We will be back!",0,0,0
18524,wiHHcASpF8_fAqcia4NKVA,If3HGDd0NAOAj96dESgzJQ,VyVIneSU7XAWgMBllI6LnQ,2,2014-08-05,"Food was sub par. We got there about 20 minutes before close and they were converting it into a night club so we got a to-go order. They forgot some of my order and it defeated the whole purpose of going there. The donuts were good, but I know good BBQ and this isn't it. I called and left a message about the messed up order and they took like a week to call me back. Not going back.",0,3,2
19108,wQDjn4b0JOEOXZ_TsS6NLw,0p8qq6SgnIYza_cOJzFmTQ,VyVIneSU7XAWgMBllI6LnQ,5,2015-11-21,Im about to go eat a burger right now. Excellent bbq.. but im in the mood for a burger. One of the best secrets about this place is the late night tacos!,1,1,1
22064,Ff5TGeUJQDmluwz0hUac4w,HtCPdVujYJAZF4FKr-C9Lg,VyVIneSU7XAWgMBllI6LnQ,4,2008-05-22,"Wow, the best pulled pork sandwich I have ever had. I had the coleslaw as my side which was better than any other I can remember.     I've heard that the ribs and brisket are very good too.   Reasonable prices during happy hour.

They have a lounge\/bar\/dance club attached to the dining room and it was much nicer than I expected.  Our server said Tuesdays are their busiest nights in the lounge\/dance club area, (Tuesdays nights WTF?)    Interesting mix of people when I was there on a Wed. night.   Not the Tempe crowd, or Scottsdale crowd, or even the downtown hipster crowd.  It's the METROCENTER crowd which is just a mix of regular city folk.",8,5,8
26013,iXZuqn0QVOdJxQEQqrgiYA,ormZR6Mvg1Awof8vwYoF8w,VyVIneSU7XAWgMBllI6LnQ,4,2014-12-08,Best barbecue in phoenix! Love the brisket oh man the prime rib is so tender just like the ribs they practically fall off the bone. Did I mention the roasted veggies potatoe salad chicken wings I could go on and on about this place but you gotta check it out for yourself I know I will  be back.,0,0,0
