index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
1757,1816feGhTjRckoPSPedV2w,CZs1Eq7t1fqpXV1yox-CVg,P7pxQFqr7yBKMMI2J51udw,4,2017-11-07,"Like-minded burger & shake people rejoice! Shakes & burgers are a combination of attributes no person whom is not Vegan can resist. 
Here at Holsteins you will find the finest spiked milkshake In Vegas.  You will find a line-up of shakes spiked or non-spiked (spiked as in with alcohol). Whichever you milkshake you may choose these are a meal in themselves. 
Come thirsty & come hungry. Why? Riddle me this, how can one not order a shake AND one of the burgers...along with a side.  burgers are always consistently cooked just as I ordered. Not undercooked, nor over cooked.  No frozen hamburger buns here, no frozen fries here!  Vegans, they do have a 'burger' patty for you, with black beans and a variety of veggies:)
Go ahead. Do it. Just do it.  Regret it later when you feel the need for a nap. Food coma anyone? ;)",1,1,1
4289,EvamFkgwH68BovHDB4zR1w,snDjs1hdh7JOWv4jjbXPDw,P7pxQFqr7yBKMMI2J51udw,2,2013-03-24,"Ehhhh,

Service spotty, food didnt come out as ordered. Some food came out ten minutes before others and we only had a party of 4. 

Odd experience overall and then we the food finally arrived it wasnt even that good. Maybe a bad experience maybe not but next time I'll probably pass on Holstiens.",0,0,0
6494,xOTexoutWv24d9eohJFx-g,kQGIMp_2UEgGq0IPETFQSQ,P7pxQFqr7yBKMMI2J51udw,3,2017-01-05,"It was ok, I don't think it's super special, like any other burger joint. The popcorn had a special pop but other than that I'm not super wow-ed",0,0,0
7586,GA2H09Xjy_naProsJDSPFA,3wB-JjsUjkvdNUDRnChsVg,P7pxQFqr7yBKMMI2J51udw,4,2015-05-02,"I was long over due to try this place out. We had stayed here several times and ate at other locations many times.

We came in to grab a late lunch. To start things off we ordered the Korean 'Bulgogi' Quesadilla. We certainly did not need an appetizer, but it sounded to good to pass up. It comes stuffed with marinated steak, kimchi, asadero cheese, chili aioli & kalbi glaze. Luckily it tastes as good as it sounds. It is good for 2 to 4 people. The flavors are great. You can taste each of the ingredients and they all bring something good it.

For my meal I chose the Nom Nom Burger. It comes with Kobe Beef, cheddar cheese, potato chips and 1000 island dressing. That list tells you everything you need to know about why I ordered it. The burger is large and filling. I was unable to finish it off. That being said, it was quite tasty. You get all the great flavors from the ingredients plus the added texture of the potato chips. The burgers also come with fries. The fries are good. They have good flavor and are the right amount of crisp.

We had to try the Bam-Boozled Shakes as well. Neither of us needed the additional food, but they sounded so good. I ordered the Red Velvet Cake Shake. It comes mixed with Zing Red Velvet Vodka, red velvet cake, cream cheese mousse and a mini whoopee pie. Yep, it was good. You get all the great flavor of red velvet with a little booze mixed in. The portion is large. It is a meal unto its self.

This is a good lunch or casual dinner spot. You could also stop in for a shake at any time. It is worth it.",7,5,7
8700,BVug32p19YafCkjOETQVwQ,QkWMqG7hQps6w487TAb35w,P7pxQFqr7yBKMMI2J51udw,4,2011-12-12,"Mmmmm! I went to Holsteins on a birthday trip to Vegas last weekend based on yelp reviews. As a vegetarian (I eat some fish) I had studied the menu ahead of time to make sure there was enough food for me to eat. I was beyond excited to try the birthday shake and was not disappointed one bit, it was the perfect shake\/cake combo! WOW! My friends tried the peppermint and chocolate banana shakes also and they were all fantastic. I'm not sure there is much booze actually in them but I really wanted it more for the shake factor!

We ordered some appetizers, I had both the lobster truffle mac and cheese and the calamari, both were excellent. The mac and cheese was amazing, I could have easily ordered that for dinner and been satisfied. 

After the appetizers I should have called it quits (I was full enough and extremely satisfied) but I decided to order the vegan burger and shoestring fries, the vegan burger was good, piles of avocado on top which I love but the patty wasn't anything special. I've had better vegan patties.....the avocado though was AWESOME. The fries were cooked perfectly also. 

My boyfriend and mom both had the surf n turf sliders, I did not try these but both of them said they are well worth the price tag.....

Overall the prices were decent for Vegas, not too expensive and definitely enough food to fill us up for dinner. I definitely recommend the restaurant!!",1,0,0
8721,8PYQXQk48sVuu2n7hJ2OAA,UVxY0iyPaqY7s4BSFtt-xA,P7pxQFqr7yBKMMI2J51udw,3,2011-09-30,"Came here on a Saturday night about 9 ish with 2 friends. We couldn't find any place to eat without a long wait or prior reservations, so we popped a squat in the lounge area. 

A cute Filipina waitress with more shakes and buns than what is served here helped us with a smile, trying to squeeze herself into her little dress. That is how all the waitresses dress here, actually, a lot like the girls that eat here, in tight short dresses. At this time of night, it makes sense, because right across the hall is the Marquis Night Club, the main late-night-place-to-be at the Cosmopolitan, especially if you look 19 and Asian.

We ordered simple little meals as follows:
Red Stripe - $7
Dragon Fruit Drink - $10
Black and White Shake - $8
Artichoke Guacamole app with chips $9
Truffle Lobster $16.50
Pizza Twinkies $12
Mini Holstein Sliders (2) - $9

The Black and White was great, reminded me of Fenton's Creamery in Oakland, with both chocolate and white chocolate mini malt balls on top. 
The Artichoke Guac was meh. The sliders were tasty, but puny in size. Pizza Twinkies looked like 2 large Geno Pizza Rolls.  

The meal totaled $77.29 with tax, for nothing very filling or completely satisfying. When you throw in a tip, that is nearly $100 for a 3 way snack. 

I tried to fill up on eye candy though. And it was entertaining to see the people in line across the hall herded into the club like cattle, first being branded (ID check) then shuffled through roped holding pens, then stampeding into the meat packing plant.",11,8,10
9554,PiSztkwk4OCdiMmXvRcJqg,-hxUwfo3cMnLTv-CAaP69A,P7pxQFqr7yBKMMI2J51udw,5,2011-11-11,"Let me start off by saying that I can't wait to come back here. I love all the starters and tiny buns - oh and lets not forget about the milkshakes! Okay okay - I am getting ahead of myself..let's start at the beginning.

I came here with a co-worker and we decided to get a bunch of plates to share. We had the following (listed in order by favorite):

1-Lobster Mac & Cheese - Lump chunks of lobster in a decant creamy mac and cheese sauce. My mouth is watering just thinking about it.

2 - Pizza Twinkie - mozzarella cheese and pepperoni in a twinkie type of dough - deep fried with tomato dipping sauce. Grown up pizza rolls - Yum!

3 - Fried Pickles - Nothing more to say - they speak for themselves.

4 - Lobster Filet Tiny Bun - Two tiny burgers that are made with filet mignon and topped with lobster. 

5 - Blue Cheese Kettle Chips with French Onion Dip - These were a bit average. Would not get these again. I could have bough the chip and made the onion dip at home for the same or less price.

We then moved on to the best part...the HUGE milk shakes (
I couldn't even finish it and I love me some ice cream :-) Try to Oreo or Pumpkin - Out of this world delicious!!",3,0,2
12984,EN4x7AapiRBTPD9HdXkSFA,UF7B_B4ztM8Chr6v47wUrw,P7pxQFqr7yBKMMI2J51udw,2,2015-01-20,"I'm so glad we ordered our burgers medium, they cooked the bejusus out of those things! They were beyond well done. The fries were were mediocre at best, and the service was ok.  Only go if you are starving and can't get in anywhere else.",0,0,0
15918,7nrVclY9nn2w6pPVd6UaIw,zXElBzIpoR7iisptOcs1jQ,P7pxQFqr7yBKMMI2J51udw,2,2011-01-05,"TERRIBLE SERVICE - but the food was good.  

I know this place is new, but my experience was ridiculous.  Tons of staff members, very few customers and we still ended up waiting for nearly an hour for our food, had drink orders forgotten and had to ask 3 times for silverware from the same person.  

Good food, but not sure it is worth the aggravation...",0,0,0
16194,M0IGbU_fNdHqOdrqxxVAQw,H7x9sZ0aXkI6zU1yy6NuEw,P7pxQFqr7yBKMMI2J51udw,4,2015-01-10,"While at CES 2015, went with a friend to check this place out. I ordered the ""gold standard"" burger and the sweet potato fries. The burger was cooked to a perfect medium rare and the sweet potato fries were cooked perfectly as well. Ordered a side of garlic aioli for dipping (wonderful taste). I skipped the shakes but have had it once before (believe it was the grasshopper), they are a bit pricey (about $10 a shake without alcohol).

All in all would definitely return, but probably do what I did this time around and skip the shake.",0,0,0
17303,zojjb4xPIaEbJjvz-MJxhg,jUoj-6PgugCeiRULZPGaRw,P7pxQFqr7yBKMMI2J51udw,1,2014-09-22,We are waiting since 40mins to know about the vegan burger bun has no egg in it. The waiters here doesn't know anything about it. They don't even know if they have eggs in breads. The waiter is not even coming back to reply. Very very bad service.,1,0,0
19084,4HJmzGjJEyEbRgsPUaPgsQ,IzbOz9Dt-Xu1jfu-fa9x2A,P7pxQFqr7yBKMMI2J51udw,3,2016-11-16,"Where do I start? I really didn't enjoy my experience here at all when I first walked in I went to the hostess and we looked at each for about three seconds before I said hello. Wth? Why am I greeting you? I don't work here you do. Anyway she said seat anywhere and someone will help me.

 I sat across from her then I noticed she was waiting for people to say hello to her first. Who does that? I order just a regular shake because I'm at a fan of alcoholic milkshakes. I good the banana split and it was just alright nothing really special. I probably wouldn't come back here.",5,5,4
21050,EnsVR6Y7uVpdHaAXaGGy9w,mqw3VRzz6jhmpAzC1dsIyA,P7pxQFqr7yBKMMI2J51udw,5,2017-09-26,Amazing burgers! Even the milkshakes are over the top and so good.. you can even spike up your milkshake and why not! This place is perfect for lunch.,0,0,0
