index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
3025,raRyiDznuF1l2JRqZWkEww,aaOzlp-T-GVx2Tqh9VwwGg,FaHADZARwnY4yvlvpnsfGA,2,2017-05-28,"Needs serious updating. Nowhere near enough outlets to charge electronics and a lot of the outlets don't work. Also needs additional eating options. The restaurants need better ventilation. I am sitting at gate B15 and I can smell a mixture of Burrito and bagels. One bathroom had hand dryers at counter top level so that when the woman I standing next to was drying her hands, the water was spraying all over me.  I'm surprised that a city that caters to tourists would have an airport in this condition.",0,0,0
3423,olXdwvWhp1vz6mWMjNi_9g,-57uOzAWlx__p6QlX1pojA,FaHADZARwnY4yvlvpnsfGA,5,2010-08-30,"Plenty to do at McCarran. Tons of shops and places to eat.  There is even a 24 hour fitness. Slots everywhere, Wolfgang Puck has a place to eat here as well.",0,0,0
7607,PpktgIlfxLGWbWpnNgSiZg,3wB-JjsUjkvdNUDRnChsVg,FaHADZARwnY4yvlvpnsfGA,1,2009-12-21,"This is one of the worst airports in the US.

First, if it all possible only take carry on luggage when flying into LAS.  It often takes 30 or more minutes for your bags to start arriving on the belt.  This is a huge pain for me, as I generally prefer to check everything.

Short term parking is metered.  I do not carry change, so I have to plan for this when picking others up.

Now I am sure you are asking why would you have to park to pick someone up.  That is because it can be nearly impossible to drop off or pick up people curb side.  Traffic clogs up easily and often.

There is no Sky Club or partner equivalent.  This is actually more of a Delta issue, but I can not blame them for not wanting to invest much in this airport.

The taxi line can be rediculously long at times.  Apparently flights come only in bunches to LAS.  On that note for those of you without a lot of experience using taxis, be careful, Las Vegas cabbies love to rip you off with the scenic route that they claim will take the same amount of time because it avoids traffic.  I have had several friends that do not travel much get ripped off by this tactic.

Security here is rediculous.  The line is often gigantic.  Planning is clearly optional for the TSA here.

My last complaint is one of the biggest for me.  The only major airline that considers this airport a hub is Southwest.  I know Southwest refuses to label hubs, but lets be honest with ourselves.  LAS is a Southwest hub.

The one upside is that the airport is very close to the south end of the strip.",0,0,0
8771,lWr2BYXdoA3n30-cT4JuSw,UVxY0iyPaqY7s4BSFtt-xA,FaHADZARwnY4yvlvpnsfGA,3,2007-10-14,"McCarran is unlike most airports in the world. First, you can gamble on slots at every gate and terminal. You can also smoke in designated places, usually a room near the slots. The baggage claim area is huge, with perhaps 18 carousels, and large video screens and full color signs showing you all the entertainment options in town. Its quite a show right there. The taxi stand has a long line and marked pick-up stalls of at least 30. The newest major change in the past couple of years is the new off-site rental car center, where all the main companies are located about a 10 - 15 minute ride south of  the airport. The other thing about this airport is that it is right near the main Strip, so you can see the gleaming gold buildings as you land. However, it can take you 30 minutes or more to go the 3 to 5 miles to get to your hotel due to traffic congestion. 

This airport has expanded many times. However, with close to 50 million passengers per year through here, it is still bursting at the seems. Beware that lines can be very long, especially through security and especially on big getaway days like Sunday and Monday. Plan to get here early then. It can take you 15 minutes past the airport to drop off your rental car, another 15 minutes for the ride to ther terminal, another 15 minutes to find your counter and check in, another 15 -20 minutes to get to security, another 5 - 10 minutes to take the train to your gates (if you are out on C or D concourse) and another 5  mintues to find your gate. And that is if everything goes smoothely!",3,1,3
8861,AFXv-Wb7TsmhJWv-AY3gSg,u5WPH00z4eSDl8pkww5J1Q,FaHADZARwnY4yvlvpnsfGA,4,2014-12-28,"I guess it's been a while since I bellied up to a slot machine, they don't take coins anymore.  Was going to get rid of my lose change!",0,0,0
10460,FVWdWX2cugeQLOAFIIPl7w,-tnodf38uCXjogMhZtcWxw,FaHADZARwnY4yvlvpnsfGA,5,2010-09-10,"Every airport could take a lesson from these guys...good customer service, easy and quick time through security, free wifi, and great taxi\/shuttle area. This is an example of how things are if they are thought out prior to building an airport. Great job!",0,0,0
14335,bfSmNL0Nibu_MitfFIwNHQ,j4MS5yNf5nSMXY1ggsu-6w,FaHADZARwnY4yvlvpnsfGA,3,2017-11-13,"Have been to my share of airports.....McCarran is under construction right now, so this may hinder my current review. The TSA people are grumpy, which I can imagine their job is tough, but non the less made my trip through the never ending barefooted line to the x-ray machine a lil unbearable. The airport seems dirty and cramped. Noticed a lack of seating available near each gate which was frustrating. Also, there are very few charging areas, which the few they have are taken by people that refuse to move until their flight. Plenty of places to grab a bite to eat or a drink. But, until next time McCarran, hoping for a better experience.",0,0,0
15862,J0Y0U0zmJSirej5XrRLi8w,OR593sPhK-32kift_bUrTg,FaHADZARwnY4yvlvpnsfGA,2,2012-08-26,"Ahhhh this damn airport is so long!!! It was never ending walk to our gate. -_- haha, FML.",0,0,0
17749,oaJbyKbdseoyFb5VJNY8NQ,aD263WOD4RShoqgvVhcKqQ,FaHADZARwnY4yvlvpnsfGA,5,2013-08-27,This review is for both terminals. I have never had a problem with the TSA. I have never encountered long lines like at JFK or La Guardia. The people that work at the air port are very friendly. It is very clean and there are plenty of shops and restaurants. The new international terminal is very nice.,1,1,1
19089,Q-IcFlh71qiYzlD7ns5gGA,IzbOz9Dt-Xu1jfu-fa9x2A,FaHADZARwnY4yvlvpnsfGA,3,2015-11-10,I've been here a few times and thought it was just alright. It wouldn't be Vegas if they didn't have slot machines in the airport which they do. As hot as it is I do appreciate that the A\/C is going strong. There are  some food options that are pretty good for an airport. Each terminal has different food spots which is good because you could just go to different gate areas for food and like most airports everything is expensive. The airport seems pretty big but I haven't been through the whole thing. So to me this airport is alright there's nothing really special about it that I know of.,3,3,4
