index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
2779,oW_2t1nfOMDYHoL6FvIjTw,U8OZ7Lzt_VibkSbYS4sfYQ,hihud--QRriCYZw1zZvW4g,5,2017-11-02,This is probably one of the best korean BBQ restaurant in town! Highly recommended for Kobe and toro!!,0,0,0
3197,-F6IbaQs--7dLgCGbRmFpg,jYnkJR3T8yCERXywoVhWYA,hihud--QRriCYZw1zZvW4g,4,2017-06-06,"Definitely an interesting concept! Being from Arizona and a constant Vegas visitor, I wanted something out of the strip that was more consistent. This place was just that! Very fun and delicious. We got the the Las Vegas package and it was more than enough for two people. Had to take about half of it home!

Don't pass this place up. 

TIP: Arrive early or come with time to spare because this place gets early!",0,0,0
6495,qDuiuYc5vocEgw7l6gkU_A,kQGIMp_2UEgGq0IPETFQSQ,hihud--QRriCYZw1zZvW4g,4,2017-07-11,"I never really liked bibimbap, I find it basic, just rice, meat, veggies all mixed together, I can totally make this at home, however the uni bibimbap stood out to me. I ordered it. I loved it. I liked the flavors and how the rice at the bottom was crisp. 

We split the fancy Kobe beef, worth every bite, so juicy and soft. 

Ice-cream Macron was very delicious and great price for the size 

If the service was better I would give them 5 stars. They were just slow to take our order and didn't pay attention to details.",3,2,2
6586,1901T80wT6SAxLa_Tj6vvA,uaCXrFkXn2Mw5b73qPX8WQ,hihud--QRriCYZw1zZvW4g,5,2016-07-08,"The ambiance, atmosphere, and overall cuisine was amazing! Loved the hands on approach and vibe of the restaurant! I got a little lost on what everything was but everything tasted really delicious! Definitely a great Thursday night dinner spot.",0,0,0
12209,GA_HjAGLhOkq2xTxMKmkmg,LPSNKZWCOweiPHNiJgafng,hihud--QRriCYZw1zZvW4g,5,2014-07-03,"Not AYCE?! Meh. I'm over stuffing my face with as much food as possible to make it with my money. I'm glad they didn't have the AYCE option. 

For the price, which is quite reasonable, the portions are a good size. We had three meat plates (beef toro, pork belly, prime kalbi) and a few sides (oysters, dumplings, calamari, seaweed salad) , shared between three people. I was stuffed! We also ended up getting banana tempura for dessert. All in all, it was a good meal. My least favorite item probably wouldve been the calamari. But there are so many other items to order, it's not a big deal. It wasn't bad, I just have a high expectation for my calamari. 

As far as service, they were on top of their stuff. Never had to ask for water. They checked on us just enough to not be annoying. 

We went around 530, and we were the only people there, which worried me a bit. But by the time we left, about hour and a half later, the place was packed. So if you don't want to wait, be sure to go early. 

All in all, I definitely will be back.",6,2,2
18359,ctOXbys5HDlE8NUsbz2rSA,NEFHn3My7RhG_5ubgi80ww,hihud--QRriCYZw1zZvW4g,4,2017-08-08,Came here for lunch. Food was amazing and delicious. I would give this a 5 star because of the food but I have a hard time with my water glass sitting empty for awhile. Restaurant wasn't busy just don't like asking for refills. Definitely will come again!,2,1,1
20838,5iq3mvqmrU2q2qaom3vOXg,o57s0zoWYJ_JnV69en-CUQ,hihud--QRriCYZw1zZvW4g,5,2017-11-13,A hidden gem off the strip.  Had to wait a bit for a party of 10 but well worth it since we got the private room in the back.  The group menus have all you need for a great meal.  Meats are prime cuts and well seasoned.  Sides were plentiful.  Good alcohol selection.  Macaroons are a MUST.  The green tea and mango macaroons are a perfect ending to a great dinner.,0,0,0
20963,1qncYmdBNtivi_Sci7WJUQ,XQHZ1_OD6x46ncFU1jfS1A,hihud--QRriCYZw1zZvW4g,5,2016-07-15,"Stopped by here while in Vegas on a business trip, was impressed! Bibimbap was flavorful and all the bbq meats were fresh and well seasoned. Would recommend going during Happy Hours so you can grab some deals.",0,0,0
21923,cwnojFiUnRGnvxTLapmcPQ,TmtFamxT1ksRKICYcl8itw,hihud--QRriCYZw1zZvW4g,4,2017-09-30,"Best Korean BBQ I've had in Vegas. The meat is well marinated and juicy. We had the Korean Prime Kalbi and it's awesome. We ordered a la carte as we like to have the Kalbi and with 5 type of meat, we came up cheaper than the package they offer. Mainly due to we don't like to have seaweed salad, dumpling and house salad. That's $10 savings there that can go toward the premium meat. We forgot to check in to get the free ice cream. Still regret till now.",0,0,0
23118,JTq7xUhpMxznvZPNVHJsnA,zLG3U9f8s3s_FPwI3So_8A,hihud--QRriCYZw1zZvW4g,5,2016-05-24,"Yummy food, the steak was the best with the sauces and sides. The combos have the best value, also the kimchi was very good.",2,2,2
