index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
7366,JEranJWIIMB1JU0OZgj61Q,8lL-554wLEOxCrroFa4aeg,9a3DrZvpYxVs3k_qwlCNSw,4,2008-10-19,"Long time reader of Cibo reviews, first time diner and now writer.  Our group of 4 headed there Saturday night, and were immediately charmed by the atmosphere with the cute patio seating and white lights.  We arrived at 7ish and got a drink at the bar (a plus - Nimbus beer from Tucson!  And a $5 glass of Pinot Grigio!)  before being seated outside in about 20 minutes.  

Our waiter was super friendly and helpful, suggesting the indecisive BF order half Prosciutto Crudo and half Salsiccia.  The rest of us ordered the Margherita - I know, I know, original.  More points to the waiter, who didn't look at my friend like a weirdo when she ordered her Margherita sans the cheese. Also, there was one woman who seemed assigned to water distribution only, and was on top of refilling our glasses.  And for me, that was every 5 minutes.  

We started with the Caprese Salad, which was different but oh so delicious.  The cherry tomatoes were soaked in the pesto, oregano, and olive oil and were very flavorful - great with the mozzarella.  I could've used more basil leaves or arugula, but whatev.   The pizza's were mmmmm, mmmmm good but didn't blow me away.  Again, I could've used more basil leaves, but my fellow margherita eaters took theirs off, so again, personal preference.  

I would definitely return for the overall ambience and uniqueness of Cibo, as well as the friendly staff and owners.  Definitely a downtown treat!!",2,0,1
9755,RGJFd-LSEJUKwuA-zfPdtw,DStOlkfPt7czSaXIUGlIcw,9a3DrZvpYxVs3k_qwlCNSw,5,2011-03-06,"What more can you ask for?  Tasty food and efficient yet friendly service in a cozy, romantic environment.  They only take reservations for a group of 6 or more so be prepared to wait about on hour on busy nights.  Although we waited for about 45 minutes, it was well woth it.",1,0,0
11174,YyZEyUbQ3DYjhrKpuSg8ag,e4YVF6tRIDhurQMIC0Xc7A,9a3DrZvpYxVs3k_qwlCNSw,5,2013-01-29,The food was soooo good. We got a pizza and a sandwich. The pizza was so delicious I ate almost the whole thing myself. After that we got a crape with nutela. This is a must get. Definitely going here again.,1,0,0
13528,CXRVvFqGK74ENfB7yuIo-A,1BjI1-O1gxSt8TRO0yD8Gg,9a3DrZvpYxVs3k_qwlCNSw,5,2011-01-05,"Wahoo Cibo!

I am an absolute pizza lover and this place made me very happy.

I read up on Cibo in a recent Phoenix Magazine article and felt it was time to check it out and expand my pizza-horizons. My man and I drove down and were in love at first sight.

The atmosphere of this place is perfection. Right up my alley. The twinkly lights and warm patio was almost as cozy looking as the inside of the old home. A delicious pizza place in a quaint bungalow in downtown Phoenix? Yes please! 

I love my wine almost as much as I love my pizza. So when I asked my server for a recommendation, she provided a sweet, flavorful glass of an Italian white wine. The wine combined with the Caprese Salad and a fresh Margherita pizza...I was in heaven. This will be a favorite of ours for quite some time to come. Thank you, Cibo!",5,1,4
17805,RFLGyf8DNVGkuZ68DmOqSQ,GerUuT-nPK6bhhQoTv5SAw,9a3DrZvpYxVs3k_qwlCNSw,4,2013-10-11,"Cibo is just a couple blocks from my office and I have to say it's some damn good pizza. I visited there with a couple work buddies for their birthday party a couple months ago. The owners were there hobnobbing with the patrons as the passed out FREE Margherita pizza and two dollar beers. Good beer too! I got a Lagunita's Little Sumpin. 

Aside from their awesome basically free birthday bash I have been several times before.

The starters are delicious and usually change with the season's (I believe). The charcuterie plate is a great way to get your night going with some red wine. It's called Il Tagliere and it really gets me going. The other starters are great too (honestly the starters are better than the pizza)

The pizza is delicious but not my favorite in the valley. They do Neapolitan style with a nice sweet dough that is a little chewy. I really can't say much about the pizza besides the fact that it is really good but i prefer the  za's at POMO, Bianco, and strangely La Grande Orange. That being said I have only tried the margherita and the fresco...

ALSO! If you happen to be there when they are serving pasta, ditch the pizza and get the pasta you will not regret it.",1,1,0
21540,zl3NaB1mKZVFepf_wVlplg,P-ND9MWMVVQwR_HAj1c-vA,9a3DrZvpYxVs3k_qwlCNSw,5,2017-03-25,"Fresh ingredients, surprisingly family friendly, live music (I went on a Tuesday night) and wonderful outdoor dinning. I was visiting from the cold Midwest so it was lovely being able to eat outside in March. I ordered the Margherita pizza and a wheat beer that the waiter recommended.",0,0,0
21741,QN0QbV25PfnSiz9RaEVX4w,gbpwjK-1_WqQuD99Go8Q3A,9a3DrZvpYxVs3k_qwlCNSw,5,2016-05-08,We came here with a very large group and they were very accommodating. We tried the calamari and tartufata pizza. Both were delicious. Definitely check this place out.,0,0,0
22021,-pe-l0sxYQke56_fsqDKKA,HtCPdVujYJAZF4FKr-C9Lg,9a3DrZvpYxVs3k_qwlCNSw,4,2008-04-02,"Mmmm, good.  It's like Pizzeria Bianco but without the wait.",1,2,1
24437,ZHioyqEnnjEWYQkrsQqhyg,Ai7iG-6YoIrdixnNYkFWzg,9a3DrZvpYxVs3k_qwlCNSw,4,2013-07-19,Great date night spot.  Casual and warm.  Pizza is solid.,0,0,0
26426,8DOgvVbqrUW4LEcZOTu59g,HSQGh9JX0aljjey4aWdvSg,9a3DrZvpYxVs3k_qwlCNSw,5,2013-09-12,"The pizza here is definitely not the best I've ever had, but it's the best in Phoenix, up there with Otto's Pizza in  Tempe and La Grande in Scottsdale. That being said, Cibo has them both beat in terms of atmosphere, sitting outside during a nice sunset is a great setting for a meal. Definitely an intimate place for smaller",0,0,1
