index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
4711,_eCjVSLphSC5hEtSg3prmQ,2U5VJvQ17FtB0wAmpaMowA,DkYS3arLOhA8si5uUEmHOw,5,2012-09-10,"This place is off the chain!! We stopped here after hearing nothing but amazing things and were already there checking out the Miracle Mile shops. The line was a little long but worth the wait! I honestly don't think this place is ever dead because it's open 24 hours and has great food!

I ordered the ""all american"" sandwich and the tomato bisque soup. My boyfriend ordered the chicken chipotle sandwich, which apparently is a limited time only sandwich. Priced fairly well for Vegas (around $6 a sandwich) and we both referred to the size of the sandwiches being like a brick. Both of us loved the portion and freshness of the sandwich, made to order, and I loved my soup! The soup has homemade croutons inside and the sandwich had all my favorites (turkey, lettuce, tomato, cheese) and also cranberries! It added a sweetness to the sandwich but very good toasted with the other ingredients. My boyfriend's sandwich was also good, the chipotle sauce giving the chicken a nice flavor. 

I'm a little sad I won't be able to find one of these back home in AZ but am hopeful for the day it makes it here! Definitely check this place out when you're hungry and in Vegas baby!",1,0,0
5771,6_vv5fS9AXKC8dMrP3ewjg,__8oO2ZtBkRToIVo6VbqpA,DkYS3arLOhA8si5uUEmHOw,5,2017-05-28,"Good place to grab a quick bite. Wanted to see if the hype was indeed real. Service wasn't slow. Had myself The Earl's Club. The sandwich is indeed spectacular. A tad pricey, but it's better than a subway sandwich.  I would say the sandwich was like 8 inches.  Would definitely come back and try the other offerings.",0,0,0
5973,JnBLYY4CwQLYDOu484qrGQ,cvzKVWaGFysF1iZ1RUvsBg,DkYS3arLOhA8si5uUEmHOw,5,2009-09-01,"Oh bar of gold that is an Earl of Sandwich. I had your delciousness twice in one Vegas trip for and your soda friend that came with unlimted refills. 

My sister said you got cold halfway through finishing and had you retoasted. 

EOS:Whore.",1,3,2
7907,wUiXCSIJXUGlprtlPV4gQg,w-hrD3-YJXbDUlvBwrpWtA,DkYS3arLOhA8si5uUEmHOw,5,2014-06-18,"Was in Vegas for a buddy's bachelor party and after a long night of drinking\/strip club hopping ;-) and gambling,  we found ourselves at Planet Hollywood.  It was close to 5am and there was still a long ass line but was glad to see it move along quickly.  Since it was my first visit, I ended up splitting two sandwiches with a friend (original and the hawaiian bbq?   iirc).  Waited for a few mins (seemed like 1\/2 hr prolly cuz I was still drunk) before they paged us to pick up the sandwiches (glad there was plenty of eye candy dining in the area!!).  Thought the sandwiches were sooo good that we ended up going back for lunch which was less than 6 hours later.  Wasn't a big fan of the Hawaiian though but it's most likely due to the fact that there was pineapples in the sandwich (it was the one that my buddy ordered).",8,5,6
10631,i1ZaBBiKG82j6dflE9njpQ,hFs6dvYKLXAurgRYozoAdA,DkYS3arLOhA8si5uUEmHOw,4,2016-01-29,"Well there must be a reason for those many reviews and stars and I found one - it's their bread !! Had chipotle chicken avocado  sandwich - the bread with just the right amount of crispness with the flavorful fillings. This did not come with cranberry sauce, but I wanted to try it and asked them as side - tasted sweet and good. I'd be stopping by to try turkey sandwich next time I'm in this city !",1,0,0
11178,ev-eaeXtIXl7tH5y54X7CQ,T5E-mVcnaxQPvXArMLrgXg,DkYS3arLOhA8si5uUEmHOw,5,2012-06-24,"HEAVEN! Come here for a cheap and delicious lunch after losing all your money on the tables! Went with a big group and everyone loved their selections.
During the holidays they have a Thanksgiving sandwich that will make you slap yo momma. Ugh. So good.",1,0,0
14474,pvnbDAxzXBD87nGdIeeajw,DK9eq2zjoESaXpXK7zZIUw,DkYS3arLOhA8si5uUEmHOw,5,2017-04-25,"This is my favorite ""cheap"" meal on the go anywhere! The sandwiches are fantastic. I like the Hawaiian and the Italian. The Hawaiian has bbq and pineapple and although is sounded like an odd combo, it ended up great! My daughter loves their tomato soup and swears it is the best. They have great sides, desserts, and is fast and great. You can eat be full under $10. Where else can you do that! I am so glad they added one of these in Vegas and now we just got one in Arizona. If you need a cheap quick meal on the go this is the place.",0,0,0
14855,CtIfxpqXyk-RbrqTPCZTCQ,JXHrhT72U6sZJQSkFfNzjw,DkYS3arLOhA8si5uUEmHOw,4,2013-01-13,"If you are eating at Earl, you may be drunk.  It may be late, and you are hungry.  You may have gone to a club, you might have gambled, or maybe you just work late on the strip and are hungry.  The line will be long.  Very long.  But, they are a fine-tuned machine and will get to you very quickly.  So, don't be deterred.  It's a great sandwich, for a great price, especially considering you are on the strip.

BUT, maybe it's the morning.  EOS has EXCELLENT breakfast sandwiches.  They are very large, and even cheaper than the lunch\/dinner options.  

Overall, don't only look to this place when it's late and you've been out all night.  It's good for anytime, but I think its breakfast gets overlooked.  For the price, it's hard to get this much food and have it actually be good.",0,0,0
15996,hva4oJzUPQ-eO5KgkYeFNw,bH3Uc0YNlnKubj8cT4nQ0w,DkYS3arLOhA8si5uUEmHOw,2,2011-01-03,"While in Las Vegas, you walk up to the craps table and you got the pass and the don't pass line. Well for me, Earl of Sandwich was definitely a ""pass"". 

I came to the Planet Hollywood location to pick up a Caribbean Jerk Chicken Sandwich ($6) and wasn't impressed with the flavor, breading or amount of chicken. They are suppose to add a spicy jerk sauce but I couldn't taste any additional ""bite"". When I asked to remove the inside breading, they took a knife and made my roll paper thin compared to pulling out the breading. 

It's a simple concept; you order and they give you a pager when your sandwich was ready. The staff were young and didn't pay very much attention to customer service. Lots of seating and it can get very busy throughout the day. 

Maybe I ordered the wrong thing but for $6, you can't beat a quick bite on the strip and head back to the craps tables!",16,12,12
16037,qmg55mBNjmLLkSIbRMSsaA,Fok3sUiecgz5cPiZTns2_w,DkYS3arLOhA8si5uUEmHOw,5,2013-05-16,"On our first trip to las vegas we called in planet hollywood looking for something to eat at 3am in the morning ,being a bit worse for drink i managed to order the beef sandwich and tomato soup . Thinking i only thought it the best sandwich id ever had coz i was drunk we called the following aftrenoon and i wasnt wrong it was the best ,we have called everytime we'v been in vegas but not every day if thats what you thinking. Love vegas .",0,0,0
18815,KdrklWibh9l3OzS7NaehVA,tilVfA96HboviIrz80wQsg,DkYS3arLOhA8si5uUEmHOw,3,2014-02-16,"Went to Earl of sandwich this past Saturday night, not sure what the hype is all about. It was ok. Not great. They gave us a beeper and we kept waiting and saw others that came after us get their food I finally went up and our food was just sitting there.  The buzzer never went off. Probably wouldn't go back.",0,0,0
20736,KDPcbjud3mQyqrHLddiWVg,K4Q5-oZd2QvP8KXvNUC3-Q,DkYS3arLOhA8si5uUEmHOw,5,2014-01-10,"Best sandwiches, hands down. 
I usually write lengthy reviews, but I can't even begin to describe this place. Just try it.",0,0,0
22194,YVFUBB3Je0giLUS9sxU3TQ,srfI-CaiKekRspL1CeU-Bw,DkYS3arLOhA8si5uUEmHOw,5,2012-04-23,Why must all delicious sandwiches be so far away from me!!!  Definitely top 5 sandwiches ever.  The bread is to die for.  And they are pretty cheap.  Plus open 24\/7 in Vegas?  Ingenious.,0,0,0
