index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
7600,db7o84kYOGWAPInw4Z8vbA,3wB-JjsUjkvdNUDRnChsVg,G-5kEa6E6PD5fkBRuA7k9Q,4,2017-05-29,"I struggled deciding between three and four stars with Giada. The food is solid, the decor and views are great, but it is a reach at the price point. We were sat right on time with our reservation. They gave us a nice seat next to the windows looking over the strip. You get good views from nearly every seat to be fair.

The service was pretty good through out. The wine list is extensive, but fairly expensive. They do have some moderately priced by the glass, but not much by the bottle. That is ok, just be prepared.

For my meal I ordered the Veal Chop Saltimbocca, milanese style. It was a large slab of on the bone-in veal chop. It was tasty. The combination of flavors and textures come together nicely. I was happy with my selection.

We chose a few sides for the table. I only tried the Sweet Corn & Sausage with chili oil & mascarpone. It was a unique take on the standard corn side. The flavors are bold and great. Everyone was happy with this choice.

Overall this place is well worth a visit. They decor and views are on point. The food is good. I just feel like it is a touch expensive for what you get. That being said, if friends wanted to try it I would go again.",3,1,3
8910,kapuUBvTVL1rnE3VHsa2XA,6S1QxWAT9AHLdNT00iYYiQ,G-5kEa6E6PD5fkBRuA7k9Q,5,2014-08-25,"We just had lunch here and the food is AMAZING!

The bread was delicious
Meatballs were really flavorful
Pizza was excellent
Baked Pasta ( Lasagna) was to die for!
Chocolate Tiramisu was heavenly
Orange Mio Espresso was the best way to top off the meal

Make reservations and go!

Don't forget to hit the photobooth before you leave. It is quite hidden by the front desk.",4,1,2
11732,-ZIflTu5KiPiysigU-sWIw,5HsPpi4xu3Ibs2_vHwO2GQ,G-5kEa6E6PD5fkBRuA7k9Q,5,2014-10-14,"I went there today with my daughter.  Her treat to me for my birthday.  This was the first day they served breakfast.  It was terrific!.  The lady herself, Giada, was there also. She is truly adorable & friendly.  The food was terrific and plentiful. Choices were creative.  I had American breakfast with sweet sausage meatballs.  Delicious. Everyone was very friendly and the room was beautiful.  The view was awesome. I bet at sunset or evening with the lights of Vegas it is something to behold. There is a photo booth (free) and you can send photos to your facebook or email. Sweet.",1,0,0
13422,6O_CTNemU_NEaHgm0LGfqw,YLnk4pjGPELNvF84tm7ipQ,G-5kEa6E6PD5fkBRuA7k9Q,4,2015-09-28,Stopped by Giadas's for a quick drink. Ended up ordering the imported burrata as an appetizer and was not disappointed. Also ordered the sangria which was very refreshing in 100 degree weather. The burrata was rich and creamy and the sangria had a mint twist to it that gave it a mojito taste. Will come again for lunch.,0,0,0
18482,rCG2Odme7N5TUEEYsY7aVA,3sBwgZwlReW5koErzBFhLw,G-5kEa6E6PD5fkBRuA7k9Q,5,2014-06-24,"All Across the Board - 5Stars!!!

A true foodie at heart - I was sooo excited for our dinner date! I love Giada - watch her all the time and even make some of her recipes!

Hubby & I came here on June 21 2014 for a belated birthday celebration for him!

Upon arrival we were greeted w smiles & the staff was very attentive...

A very sweet young lady gave us a tour of the restaurant as we were waiting to be seated... you are greeted someone making homemade pasta... Yay!

The Open Concept of the restaurant is so fantastic - ask for a table by the terrace... that is where we sat.  You can enjoy a view of strip - close up ;-)

Gorgeous Restaurant setting!

There is a bar where you can enjoy a limited menu if you do not have a reservation... (sold out until mid July) The bar alone looks like a place we would like to hang out in the future - just for drinks \/ happy hour? - the vibe was very inviting...

Now onto the food \/ service:

The server (Vincenzo) was well versed about the menu items - he gave recommendations to enhance our experience.

The quality of the food was tops!
She has a very vast menu w sooo many options...

The presentation of bread was very unique & yummy!
If you order salad they come out w this larger than life Pepper Grinder... loved it!

We decided on the Calde as our hot appetizer... delish! We shared the Branzino & Bucatini as our main - I would suggest sharing if it is just two of you... you fill up on the yummy appos beforehand! 

For dessert we sipped on the Nocciotella coffee & noshed on his birthday cake! Yummm!!!

All the food was so delectable! We will definitely come back so that we may decide on what is our favorites...

Do not forget to take your pic in the cute photo booth to make some memories...

Wonderful dining experience... Memorable birthday for my baby!

your constant companion,

~deirdra",3,2,1
18681,hGQFwFqIsu1-7cECrP7U_A,DoE5j2k9gIWH_UXPFTM4Ww,G-5kEa6E6PD5fkBRuA7k9Q,1,2015-02-05,"Very Disappointed!! 

We went to Giada's for my wife's 49th Birthday while in Vegas.  My wife and I were both looking forward to having dinner here and were not surprised by the high prices.  We expected it, since we were eating at a place owned by a famous Chef'. 

The restaurant was elegant with a pretty decent view of the strip,  However, we were very surprised by the poor quality of our dinner.  Seriously Disappointed!! .  

Our filets and lobster ravioli was seriously short of our expectations.  While we expected the small sized portion, which is typical with finer dining (you know, less is more), the flavor did not not make up for it.  Both of our filets were burned on one side and was topped by one small ravioli.  Yes, that's correct, one ravioli.  The ravioli was very dry and hard around the edges, where I had to use my knife to cut it.  You would think at $56 dollars (ala carte) you would expect it to be perfect!  I just could figure...The only way to ruin a filet is by over cooking it....They did.

Service was okay, I say just okay because our waitress was having trouble with the other wait staff. A little disagreement over using each others menus.  The service staff need a lot more training it seems.  Our small table for two quickly became over crowded. as the dish (extra dish) piled up,  With the raised place mat, bread dish, and glasses, there was little room for anything else.  Hence, once the bread tray arrived, it didn't easily fit on the table.  So picture what it looked like when the bus boy didn't remove empty dishes,  I was forced to start stacking dishes on my table and had to ask to have them removed.  .

They did bring my wife a very tiny dessert and sparkling wine because it was her birthday.  However, I think it was more that we complained to the manager, who told us we should have told him or the waitress sooner.  

The interesting thing was that the bill included an Iphone to take a survey on the service we received.  One of the questions was ""Did the manager visit you during your meal?"" Since he didn't show up until after we had received our bill and completed the survey, I said ""no.""   Funny, after I advised him of the poor quality of food, the manager asked if I had already completed the survey.  The irony was he never offered any way to make up for our poor experience.  My opinion, it was because I had already filled out the survey.

So, after settling our $200 bill,  we agreed we wouldn't be returning to Giada's on our next trip to Vegas.  Especially since Vegas has plenty of great restaurants to choose from during our four to six visits a year.",0,0,0
21044,6VlI-ZcUnFpaqOkQMIzS2g,gmPP4YFrgYsYQqPYokMgFA,G-5kEa6E6PD5fkBRuA7k9Q,2,2015-03-16,"A group of us go to Las Vegas a few times a year, and we always try new top-end restaurants on each trip.  This time Giada was our choice for Saturday night. 

The good:
The ambiance of the place was great.  The check-in process was very efficient, and we sat in the bar \/ waiting area and had drinks while we waited for our table (we arrived early to enjoy a drink).  Our table was ready right on time (in fact a few minutes early) and we were seated in the smaller room off the main dining area (which was fine with all of us).  

The not so good:
First, let's talk about the food.  We ordered a lot of appetizers for the group to try a bunch of things.  It came to the table very quickly - which was great.  In terms of quality though, none of it was bad, but none of it was great.  We all considered it very pedestrian - and I think the best word to sum it up: ""meh"". 

Second, we had a party of five people.  We all know that there are a set number of pieces for most dishes (4 pieces, 6 pieces).  Most high-end restaurants we've been will ask us if we would like to have an extra piece made for the group so everyone can try something (and our answer is always yes - regardless of the extra fee).  That wasn't offered here - in fact - the one place we did ask for it - it didn't happen.  We were informed that the standard pizza was cut in to four pieces.  We politely asked if they could have it cut in to five pieces.  Needless to say, our request wasn't well received and sure enough - not 2 minutes later - out comes a pizza in four pieces.  We don't even think the request was passed on given how quickly it came out (nor did the server mention anything about it).

Last, one of our party had ordered a beer and he considered it too warm.  The bottle was reasonably cold - but the beer itself inside was actually quite warm.  He asked if they could please get him another one - and after a brief exchange (I don't think they really understand why he was asking) - they got him a fresh one.  Same problem here - warm inside.  So they took this one and put it in a bucket of ice for a few minutes after we asked again for a cold one - needless to say the problem wasn't effectively solved (and again - no apologies for the inconvenience or offers for something else).  

Summary:
We had very high expectations (the night before we enjoyed a great meal at a different restaurant) - but unfortunately, this restaurant didn't deliver.  The best I can say was the food was ""meh"" and the service was just OK but certainly not great.  There are a lot of other great restaurants in Las Vegas and I think that Giada's is going to really have to step up the game if they want to compete.",1,0,0
22762,HUcxHsZamoOh5K72wLoMcg,SNbufEghNwBn3EEp3yoQHQ,G-5kEa6E6PD5fkBRuA7k9Q,4,2015-03-10,"I think the main reason why people go is because she's a popular food network star. The service was great, the decor was very nice, and the food tasted amazing, but as expected of a restaurant by a celebrity chef, the food was somewhat overpriced. I also think you should beware of very limited menu options.",0,0,0
26663,zKFlsfEf4LlP4TFIeGSZFg,JXHrhT72U6sZJQSkFfNzjw,G-5kEa6E6PD5fkBRuA7k9Q,3,2015-05-09,"Had lunch at Giada on a Friday.  We had a reservation, but the place was nearly empty, so that wasn't needed.  It's large and it's appointed nicely.  I wouldn't think I would have liked the setting, but I did.  It has a large view of the strip, as it's right on the corner of Flamingo and Las Vegas Boulevard.  There is a lot of seating on the outer edge of the room, so if you want a view of the Strip, you should ask.  They can open the large windows, but I found that when you open the windows you pretty much just get traffic noise.  So, the views are interesting, but I didn't love having the window open.

Our server approached us very quickly to take drink orders.  My buddies ordered specialty cocktails, including a bloody mary with a ball of mozzarella and a slice of sausage.  I didn't sample them, but everyone liked their drinks.  To start, we decided to go with the gorgonzola with pear honey, the orzo meatballs, and the goat cheese stuffed sweet peppers.  My favorite was definitely the gorgonzola with honey.  The honey was thick and difficult to spread, but it was fantastic.  The sweetness of the honey and the saltiness of the cheese was excellent.  The meatballs were a little disappointing.  We'd heard such good things, so we were surprised.  The orzo challenged the integrity of the meatballs, they kind of fell apart.  They weren't bad, but certainly worse than we were expecting.  The peppers were fairly straightforward.  No heat at all, I could have used more goat cheese.

To eat, I had the Venetian panino.  It comes with turkey, gruyere, fontina, mustard, and peppedew peppers.  This is one of the best pressed sandwiches I've had in a long time.  The bread is lighter than typical panini bread, and it was crisp, but didn't cut the roof of your mouth.  Often paninis have bread that is too thick or too crusty, but Giada's was near perfect.  The ingredients went well together.  The turkey was a tad on the dry side, but the mustard helped that.  The cheeses were fantastic, really tasty and melty.  This sandwich just worked.

My buddy ordered the lemon pesto grilled cheese with added prosciutto.  I had a bite, and it was nice and caramelized and very cheesy, but too lemony for me.  The citrus was overpowering.

For dessert, we had the chef's trio of cookies.  I can't remember the other two  cookies, but the winner for me was a large warm chocolate chip cookie.  Slightly crisp, gooey, and packed with chocolate.  A little sea salt on top would have put this over the top, but it was a very good cookie.

I would come back, I'd like to try dinner at Giada.  But, we were very pleased with our lunch and I absolutely would re-order that Venetian panino.",1,0,0
27792,ag06_j05SHUfqaOcTablAw,37XDYMiqsueSd6s1P-CKIA,G-5kEa6E6PD5fkBRuA7k9Q,3,2014-09-19,The food was tasty but the portions are the smallest I've seen in an Italian restaurant.,1,0,0
