index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
1471,kgPbdYSCd05UqvTbiJNK_w,tbLp9wOpyGOL_tbbv3C8cA,ZkGDCVKSdf8m76cnnalL-A,2,2013-08-15,Hostesses are very inefficient causing 50 min wait in line for breakfast at 9:30 a.m. Most items are extremely salty and the quality of food in general is subpar compare to other better known buffets in neighboring casinos. Not worth the wait and money. Drink plenty of water.,1,0,0
10093,w0jHf2Vo2xCyeAJ-gY_ptw,wVMW38s1I73XejbBE9Q8sA,ZkGDCVKSdf8m76cnnalL-A,4,2015-05-30,"This is my favorite dinner Buffet that I have tried in Vegas, I have been here many times and was never unsatisfied.
They have the best Creme Brulee, Their prime rib was very good as well. & I love the sautee'd mushrooms. 
I have to come here every-time I visit Vegas.
Their deserts are very good, I just had a problem finding a small plate that wasen't heated for them, otherwise I would have given 5 stars. Oh, & the ""let me take your picture & try to sell it to you"" thing.",1,0,0
15716,xbvO6UspwGjp6TmsSOGSBg,1ghFOCMBpo2bGaWu_c1tcg,ZkGDCVKSdf8m76cnnalL-A,3,2017-12-01,"This used to be our favorite go-to buffet.  On our recent trip, however, the variety of hot foods was disappointing.  It still tasted good but for how much we spent, I didn't feel like it was worth it anymore.  The desserts though, we still thoroughly enjoyed so it's a well deserved 3 for the desserts alone.  We came two days before Thanksgiving so maybe that had something to do with it?",0,0,0
17022,WrzRVtLuuZXXWwnS0EKekg,KE_kJ6zx3cRX9K-didQSEw,ZkGDCVKSdf8m76cnnalL-A,3,2011-04-11,"I wasn't that impressed with this buffet.  For a weekend brunch buffet that cost $27.99 without champagne (+$12 if you want champagne) I had expected so much more. The line is ridicuously long to get in and we were all starving by the time we were finally seated.  You would think I would've given this a 5 star since everything always tastes better when you're starving!  But everything I tried was just Ok, and there were only a couple of really tasty items.  My favorite was the prime rib.  My piece was perfectly pink and juicy.  They didn't have as much of a selection as I had hoped....a lot of their selections are your standard breakfast fare like eggs and bacon, waffles, toast, etc.  Lots of fillers, so I passed on all of them.  Things to note were the crepe and omelette stations which were both fantastic but those lines are always pretty long so I just tried a little of my friend's.  Dessert station was pretty good, but choices were nothing special.  We did spot some macarons which we loaded up onto our plate, but they use a type of raspberry jam as their macaron filling and it was just WAAAY too sweet.  We ended up opening up the macaron and scraping out the jam...for every single macaron.  And that was still their best dessert.  The creme brulee came in a close second, but they were always out! 

I took off a star for their meager selections and long lines, and another one for the lack of preparedness...if you're running a buffet, the first rule of thumb is to ALWAYS stay up to date with your buffet items! Never let the items run out!",0,0,1
25135,5FYjZdKRghz_oUOp_TQA1Q,zqO4Lf78h6bwiNKUQO2Lng,ZkGDCVKSdf8m76cnnalL-A,1,2013-11-18,"We got there late at 9 am.  Such A LONG line, but there were tons of tables so I don't understand.  Waited thirty minutes and left.  It was 11\/11\/13 .  I'll use open table next time.",0,0,0
28055,F-3EoHtDy34RkKp5hZDo_g,CAA3IkEBJgoqHLobuTL16A,ZkGDCVKSdf8m76cnnalL-A,1,2017-01-15,"Omg, what this world has become. Le Village was once voted #1 Buffet in Vegas back in the mid 90s WHEN it open.

Over the years it has just succumb to high cost of operation. The food quality and diversity had just denominated and sequentially deteroriooated. I

I was here for internet conference. I paid $35.38 for lunch and was not satisfied. The main dish is scramble eggs and one French style course and prime rib plus some assortments of seafood. 

It used to be they had 17 different French style courses and two BBQ stations. I guess the world has changed.

Oh boy...this was not the Le Village like before. It be better seved if i goto Denys next time. I guarantee i will never come back here again. I WOULD NOT RECOMMENDED THIS PLACE. 

For the food, i would priced at $14.99, instead of $30.99
I want my $16.00 refund please. Plus tax.

I guess the French style scramble eggs is still good but...i can do that watching youtube.",3,1,1
28413,Rb-Zkm60Bvj8deZgS01FZQ,Hm0diOkWwpo9zotlJlqMUQ,ZkGDCVKSdf8m76cnnalL-A,4,2014-04-19,"dinner in Paris... -sigh- maybe one day the real thing

Dined here for the first time and all went well.  Came here for dinner and food was great. We love meat and there was no shortage of it here. Plenty to choose from including roast prime rib, lamb, turkey and pork brisket. As far as seafood choices we had ice cold crab legs and they were already cracked open, actually, they were sliced in half to expose the crab meat. I had the salmon and it was tasty and delicious. Also tried the sauteed mushrooms... yummy! For dessert, there were choices of tiramisu, creme brulee, creme caramel... oh, yes, I tried them all! Originally priced at $30.99\/ea with their rewards card. We used our dining voucher from our timeshare resort gifted to us. Lighting was dim and the atmosphere was themed as if dining outdoors in a village (hence, the name of this buffet restaurant). The servers were dressed as village locals. Had great dining experience here.

Review #0193",2,0,1
37827,d6H-Q_CVqcP-suVtLFBahQ,KZYByy2aD1lPfvVQcyOJmg,ZkGDCVKSdf8m76cnnalL-A,4,2013-08-29,"Normally I go to a to fill up on food after working out or not eating, basically looking for quantity and decent quality food.  I don't expect to have a 3 star Michelin experience a buffet or even a 1 star.

In Vegas most of the buffets are decent with the standard prime rib (which is probably ""choice"" and not ""prime"") and other favorites like crab and shrimp.  

This was the first time that I've been to Le Village Buffet and will probably make it a place to go when ever I'm in Vegas.

First off, the variety is top notch with a full array of a French menu.  

What really surprised me was the braised pork belly with apple and sweet potato.  It was juicy with just enough fat to really add flavor.  And by the way, exercise dieticians state that you need fat in your diet to provide energy for your work outs.  

Other things to try are the macaroni in a truffle cream sauce (probably ground truffles or truffle oil), crepes (both savory and sweet) and vegetable side dishes (which I usually avoid since you need to maximize your dollar value).

They had shrimp and crab legs, which I guess can be considered French cuisine, except it was just blanched and served cold. 

What was weird was the small section of sushi with a couple of trays of tekka maki and California role.  I guess they wanted to cater a little to the Japanese tourists.  But the ones I saw were eating everything but the sushi.

Now the important part...the desserts!  Creme brulee, flan, macaroons, crepes, frozen custard, bread pudding, fruit tarts and lots of cookies.  Yes, I tried them all.

I don't really like the macaroons, but I had to give them a try.  Still don't like them.

If you want to go to a Vegas buffet, go directly to Paris.  In my opinion its the best on the strip!",1,0,1
37829,03j4qHgRvyx05K4o6iBDLw,4IyrXL8TAGkQ_mBrincrcA,ZkGDCVKSdf8m76cnnalL-A,2,2016-05-06,"I went to Le Village buffet on Sunday May 1st 2016, I arrived at the buffet shortly before closing time where I was made aware by the hostess that I would only have 45 minutes to eat. I find it to be extremely frustrating that they rushed me for my $31.99 buffet. I should have had an unlimited amount of time if not atleast an hour. How are you supposed to enjoy everything a buffet has to offer in 45 minutes? Ridiculous.

I quickly began getting as much food at the buffet to ensure that I could try everything there was to offer. I was extremely dismayed whenever I realized that the dinner rolls were not kept in warmers nor was their honey butter. The dinner rolls we're terrible quality I've had much better dinner rolls at Ryan's Buffet or Golden Coral Buffet which are both about $20 cheaper. 

Another item that I tried was the sirloin steak. The steaks were terrible quality, did not taste good at all and for a $30 buffet you couldn't even order a steak medium rare they were all well done. While chewing the steak I tried to gather what the taste reminded me of and I soon realized that it tasted like a hot dog. I was not pleased with the quality of steak nor was I pleased with the quality of prime rib. 

Whenever it got time for dessert I was really excited because I had been saving room to ensure that I would be able to try everything on the dessert section of the buffet. I love bread pudding and it is always one of my go-tos at buffets and the bread pudding at Le Village buffet was not good at all. I've had much better at every other buffet I've visited and I've been to a lot of buffets. 

I would say that the mashed potatoes and gratin potatoes along with macaroni and cheese along with alfredo pasta was good, yes I tried them all. They still did not make up for the price point and had me in the bathroom thirty minutes later.

As an avid buffet eater I've learned before purchasing buffet to ask the hostess if I can take a look at whats out. I normally do this whenever I visit a new buffet, but I did not do that this time, I wish I would have because it would have saved me money because i wouldnt have gotten the buffet.",14,15,9
40175,d2Vc_-yTYJRTPOgDsmqtJg,ICCT7RO9PZ5mm432NJbO-A,ZkGDCVKSdf8m76cnnalL-A,3,2015-04-25,"Not that great but it was OK that's why I gave 3 stars. I think there are better buffets out there, but this price on the strip is ideal for the stop prices that is.",0,0,0
