index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
309,jUvqecQBO6ZrNeVTQfvySg,tL2pS5UOmN6aAOi3Z-qFGg,LNGBEEelQx4zbfWnlc66cw,4,2013-02-12,"I've lived in Vegas nearly 40 years and am not a big fan of buffet food. But this is one buffet I'd enjoy eating at again.

Clean, friendly and tasty. Highly recommended! A large selection as well!",0,0,0
18827,b2tXTNQWm2vdJVpYzu6DTA,tilVfA96HboviIrz80wQsg,LNGBEEelQx4zbfWnlc66cw,4,2012-10-13,"Good food, awesome desserts!  But I prefer the buffet at Rio. I went on a Thursday night so maybe weekends are better.  We enjoyed the drive out there something different for a change.",0,0,0
23052,hEknTl8dzCRtmOiPdIkiTQ,iF-CbU4pzZ4FsUNpX0hdUQ,LNGBEEelQx4zbfWnlc66cw,5,2017-07-05,It makes absolutely no sense that everything i ate was absolutely amazing! The best buffet in Las Vegas by far!it is worth the price as all the food is quality.  They even have wine.  Can't beat that.  Never disappointed when i come here.,0,0,0
24320,R8my4hmjs6By5cJGyHOfsg,XJVqcGM3nN1zwzhhM8nAoQ,LNGBEEelQx4zbfWnlc66cw,5,2010-12-23,"Now this is what a buffet should be like! 

We got there around 530ish on a saturday night for the seafood dinner buffet. The line was pretty much a HUGE crowd of people all the way down to the bathroom area. The wait looked like about 3 hours for dinner. How horrible!! Luckily, someone in our party had a comp dinner so we got to go to the SHORTER line!!! YAY! We ended up waiting 1 hour rather then 3! 

The dinner is $29.99 for a seafood buffet and drinks (alcohol included!). I tried pretty much everything this buffet had to offer. There's crab, raw oysters, sushi, prime rib and lots of hot\/cold food. Sometimes the food was pretty hit and miss, but overall everything was delicious. The dessert was so tasty and very pretty to the eye. 

Even though this place was pretty busy, I felt like the waiter got us our drinks, napkins, etc in a very timely manner. 

This buffet has quantity and quality! It is definetly worth the wait.  I wanna drive all the way back to vegas just to have this buffet. BEST buffet I have ever been to!",4,1,2
30187,maXFULxhL-oFMKRtA4jO-w,P8I1j-p6hxYrewXFCdkXLQ,LNGBEEelQx4zbfWnlc66cw,4,2014-08-01,"Studio B.  This is the spot that the folks and the friends that come into town want to eat at every time.  ""Hey, let's go to the buffet at M Casino!"" they say.  And then I go, seemingly reluctantly, to make the drive, wait in the line, and then pay the cash... 

Suddenly then I walk into the buffet and then it seems like I was there for the first time visiting again.  The same memories that my friends have being there, come flooding back; And then for a moment, that I forget that I live in Vegas.  I grab some prime rib, mashed potatoes, crawfish and crab legs.  I make a run for the oxtail stew and the roasted lamb.  Then I make myself an early thanksgiving plate with turkey and all the trimmings.  Finally, I finish with an affogato for desert and sit back and reminisce. 

This place is good because of the company I go with - along with the consistently  yummy food.",0,0,0
31594,EmDRCEuUjR8eQu4P0A_QlQ,fSR534GIRmkfWpfj_wSxtg,LNGBEEelQx4zbfWnlc66cw,3,2015-03-07,"There was no line upon arriving and for lunch it's one of the cheapest in Vegas, but the wait for the table is just ridiculous. There are open tables in free sight from the line and yet here we still are waiting, starving the more.",0,0,0
31942,JCaIS_EwdgUZvBOWoo_xQw,HmN7p502YMJGkBNv5bzi1w,LNGBEEelQx4zbfWnlc66cw,2,2014-01-08,"I ""think"" I'm at the right place?
I'm staying here at the M Resort
I came for the breakfast buffet
It was the same as any HUGE HOTEL BUFFER BREAKFAST-dry, over cooked foods sitting in trays, a big sticky mess with 20% of the items empty (not refilled).
One super friendly(unusual) very slow custom eggs to order guy. Big line 4 eggs, is it worth the wait? If you saw their waaaaaaaay over cooked ""eggs Benedict"" the yolks were hard as rocks (and that was their FRESH BATCH right from the kitchen. The fruits were either empty plates or under\/over ripe. 
Oh yeh, we had a old surly waitress? Why? Doesn't she work for tips? She was rude, abrupt & slow...and that was just for liquids??? What's up? 
----Overall review:1.5 stars
----Just another sub par mediocre breakfast buffet.
-----(NOTE:This review is ONLY 4 the BREAKFAST BUFFET)",1,2,0
32891,85kVZjS8nKqrJBhTsSaiew,a6-8MDdefdwcdex4oYxd1A,LNGBEEelQx4zbfWnlc66cw,4,2011-01-11,"Solid buffet. Hated the line, but that just means it's worth waiting for. All the food seemed standard for a buffet but it was just a little bit better than ""standard."" The set up is really spacious and open. Not once did I feel crowded, even during prime dinner time. 

Take advantage of the all you can drink beer and wine area. Or if you're like me, all you can drink root beer :P. What stands out the most to me is the dessert area. There's a variety of choices in textures besides the annoying cream type of desserts that are in shot glasses. Gelato is bomb. The barista section is cool. Did I say that the gelato is bomb?",0,0,0
33427,MTkDsAaz-bQKrEB_czblUA,YwaKGmRNnSa3R3N4Hf9jLw,LNGBEEelQx4zbfWnlc66cw,4,2009-03-12,"Overall, this is a solid ""local"" casino buffet.  The layout is extremely well done, the decor is up to par with the rest of the casino, and the large tv display added a nice touch to the overall feel.  There are a ton of food choices.  The food itself was hit and miss; some of it was very good while some was fairly blah.  But with so much to choose from, you can easily fill yourself up with items that you truly enjoy.  The beer and wine station is definitely worth an extra star by itself (that's why I'm giving it four).  The desserts are also of good quality.",0,0,0
34521,GBlXzUJfnNhpwBWvAeBvug,Itzy1C-zulmAH0lPKpmZzA,LNGBEEelQx4zbfWnlc66cw,5,2010-08-02,"If I could give it more than 5 stars I would.   My brother kept raving about it and I finally got the chance to go and it was probably the best buffet dining experience I have had in Vegas.

The overall quality is A+, selection is A+, and the desserts would get 10 stars in my book.

I went for the Saturday night buffet - I think seafood is only on the weekends and I loaded up on the crab legs.  Other items I had were the meatloaf, braised short ribs, turkey, stuffed turkey, some pasta, veggies and so on. 

I just wanted to make sure I had enough room for the best dessert bar I have ever seen.  I enjoyed chocolate mousse shooters, tiramisu shooters, the phenomenal ice cream selection (rum raisin, cookies n' cream), some carrot cake, cheesecake... I can go on and on.

To top it off there was a wine bar\/beer area - the M Lager was very good.

I think I started the buffet at 145 pounds and left at 150+.

The only bad thing is the wait - I got there at around 5:30pm and didn't get seated until 6:30pm.

Best buffet in Vegas!",0,0,0
