index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
1163,cK6zhp36H45GXwJ-s61u9A,jierO7pbroyHWTjDDhMubQ,na4Th5DrNauOv-c43QQFvA,5,2014-07-05,"It's been a few years, and when I went, Bellagio was THEE place to stay in Vegas. 

I had the fortune of a friend treating me to the stay while we were in town for the WSOP. From the moment we walked in, it was clear that this was a masterpiece of Las Vegas. The feel, the atmosphere, everything was first class. The hand blown glass tulips in the lobby are breathtaking. There is an air of classiness to this place that seems lacking in other casinos (not all of them) on the strip. Bellagio feels like it runs at a slower, more deliberate pace. The staff were first class and very professional. 

The room itself made you want to stay and appreciate it. Everything from the fully stocked wet bar, to the view, to the absolutely gorgeous bathroom with steam shower and hot tub, to the most comfortable beds just made the Bellagio steal the show. The view of the strip is awesome. There is so much to do in the hotel\/casino that you could really just stay there; lots of high end shops, restaurants, salon & day spa, etc. can fill your day with activities.

Fortunately, I had been to Vegas twice prior to staying here so I could justify just hanging out and taking in as much as I could. Everything about the Bellagio is just dripping with elegance. I know that now, it is considered one of the ""older"" hotels on the strip, but that does not make it any less appealing. At night time, it is always an experience to go take in one of the fountain shows. 

Yeah, it's pricey, but it's doable if you're visiting off-season and work your magic on the internet to book a room with them. The room service is flawless. 

On the casino floor, they are very aggressive to make sure you have drinks while you are gaming and even if you are not. I came down the elevators early one morning around 5:45am to grab a newspaper and a coffee. A very attractive young waitress approached me as I walked out of and asked me if she could get me a drink. I told her I was just looking for some coffee and a newspaper. She told me she would go get me one and asked me if I would like Bailey's with it, to which I happily accepted. I wandered over and grabbed a newspaper, and she was waiting for me with not one, but two cups of coffee with lids on them.

Bellagio will always hold a special place in my heart. Great memories and I hope to be back one day. Without hesitation, 5 stars.",5,0,0
5792,Ixuaz_Opo6EVGECP45eOAQ,c6hkEFNnG-0FD17Iu1VHDQ,na4Th5DrNauOv-c43QQFvA,5,2011-07-18,"Amazing Hotel. Haw can anyone not like this place. Great service, great rooms, great tables, this was everything you could wish for. 
Went to the pool as well, hard to find anywhere to sit, but 3 - 4 pools so loads of space to swim and relax.
Right in the centre of the strip so great location, and fountains are icing on cake. 

If I can afford it would stay here again.",1,0,1
6451,SagqPHE9hubfn1Xu7vM-EA,4iW54ZgM46Wz6fZEX3P0PQ,na4Th5DrNauOv-c43QQFvA,5,2013-02-03,"The Bellagio is a wonderful and pretty resort hotel on the Las Vegas Strip!!!!! The dancing water show is awesome, along with the glass ceiling inside, and so much more!!!!!!!!!!!",0,0,0
7542,oiRJd-UXObQ-vQNX3pFkOg,xWmGF0FR454IyoinQT0ciA,na4Th5DrNauOv-c43QQFvA,4,2011-06-12,"Great hotel, have stayed here twice and find myself hardly leaving the hotel.  One thing that I noticed immediatly about Bellagio is how the staff goes out of their way to be kind.  Only downside I found is charging 15 dollars per day to use the internet....come on, paying 200 a night and you cant give free internet?????",0,0,0
7593,KfmEAOQPNWxHFA-rRNL4Yg,3wB-JjsUjkvdNUDRnChsVg,na4Th5DrNauOv-c43QQFvA,4,2016-04-07,"The best thing about Bellagio is still its location. It is centrally located on the strip. From there you can get most anywhere on the strip fairly quickly. Of course the exterior and interior are nice as well. The building is well maintained. The staff are generally friendly and helpful. The nice lady checking me in was nice enough to print me a new Mlife card.

I do love how many elevators they have. You rarely have to wait at all. I know this seems trivial, but it is important to me. The rooms are nicely appointed. The bed was a little stiff for me though. The bathroom had a large stand alone shower. This is another one of those small things that are important to me.

There is a conveniently located shop adjacent to the elevators. This makes it very easy for you to pick up water and snacks on your way up. Also there are a couple of cafes just a short walk from the elevators. This makes it fairly easy to grab a coffee in the morning.

While this is not my favorite casino to stay at on the strip. It is one of the nicest and certainly worth consideration.",12,9,10
9604,mQV6hNye-i0YwTEa2KrjYg,bMmIcF4zAk7bCpTGm8li_Q,na4Th5DrNauOv-c43QQFvA,4,2014-08-07,"Beautiful hotel is like a resort no complaints ever , excellent service, excellent price, excellent locations  only thing you need is to have enough Energy to do everything, drink, dance, gamble, swimming, party, do it all.",0,0,0
12759,9uDTWNwYKpKEOj92miBZqQ,rt7gmCNCALr8bqQPluxeOQ,na4Th5DrNauOv-c43QQFvA,2,2011-10-05,"Overpriced ,overcrowded.

I truly don't get this place (or Vegas for that matter).

I have a friend that had some comps,who gave me a gift card to take my elderly aunt and sister to the buffet here ,but they quit giving out line passes.

What that means is that at lunch or dinner,there are about 200 hundred people in line and about an hour to two hour wait .

When you've got a cranky 86 year old it's not much different than a cranky 3 year old,except the 86 year old can dish out f bombs at a higher rate than the 3 year old.

I ended up trying to use the credit at some of the other eateries in the place by myself,but the prices at these places were just atrocious.

Even if you have a $150 buck credit,you notice how much of a rip off these places are when compared to places in the bay area.

Danko's and Masa's seem cheap in comparison.

But as the locals say,if you want to lose money,the strip is the fastest place to do it.",2,4,0
13313,lcDm74xpk3GUl7pccg_I-Q,_h69TB9L7iC1YulQDKJFRw,na4Th5DrNauOv-c43QQFvA,4,2015-08-09,"I recently stayed for 4 nights during a 10-night trip to vegas. I have mixed feelings about it. As some have mentioned, I began to feel as if I were being nickel and dimed more than I should considering the overall cost of staying there. I'd guess that my standard King room might have cost me on average about $325-$350 per night. It was fine but relatively small when compared to other rooms I had stayed in on the trip (e.g. Delano). I had a minor problem at check-in that was not sue to them and they handled it reasonably (two prior hotels had run my charges through on my card and it had pushed me over some daily card-use limit I had not known I even had and so they were unable to run an incidental's charge through in advance). They waited until day 2 to run it and all was fine). That said, they do some things that are irritating. First off, the cabana process is not friendly. You make your request and IF they decide you get a cabana they call you around 8AM the day of and you need to go down and pay for it then. This makes it very difficult to make solid plans with friends and family for the day when you simply do not know if you even will have the cabana. That said, the cabana was quite nice.  Unlike others I rented on this trip, your fee does not go towards food and drink purchases (the base charge not including tip and taxes etc was $300). You get a fruit plate and some bottled water and soda but any other purchases are additional but if you only plan on say $200 worth of food and drink then it is comparable to the other locations I experienced (Monte Carlo and Delano). I found the bar-staff to be quite good - a little stand-offish until you have spoken to\/with them a bit but quite friendly after that. I have a platinum Mlife card which made some things less frustrating than they may have otherwise been (e.g. you can get relatively quick access to the Buffet and a couple of other eating places) but still I just had this sense that if they could charge or over-charge for almost anything they did. For example, after spending close to $3k on room, cabanas and food charges they still wanted $7 to print out a damn boarding pass for my flight out - I mean really? Come on...  Food options were exceptional. I only tried the buffet, the cafe, Lago and Noodles but all were fine with Lago and Noodles serving some of the best food I experienced on my trip. Noodles in particular was well-priced and very good and Lago was the best meal I have had in many years - a must-experience if you like quality cuisine. 

 The hotel itself is quite crowded and traffic flow through the casino often suffers from obnoxious souls who never seemed to learn the rules of walking down an aisle or corridor... I also noticed that regardless of the time or table minimum, the pit bosses could care less about your card unless you are dropping a minimum of $25 as your ante\/initial bet. Table staff were efficient and only snooty a couple of times though more than I saw at other casinos. 

 All in all it was a fine place but I think they may be close to jumping the proverbial shark. With new and nice places opening all around it ( Aria Cosmo etc.) it is no longer the single sparkling jewel it once was though it is still quite nice.",0,0,0
13967,HKUmJvZV1wMC1rhephUocw,4iWDy1pzDI81ePBWKD-2fg,na4Th5DrNauOv-c43QQFvA,4,2016-11-26,Bellagio I love you BUT things have changed since our last visit. What happened to the robes that were in the rooms ? What happened to extra towels and amenities ? What happened to the great service ?  Things have changed drastically. I was very happy with our suite but took some extra phone calls to wash my long hair every morning. Check in lines took around 20 mins ; should have had more windows open knowing the holiday rush. Valet had only one driver working to pick up the long line of cars; didn't even bother with using the bell desk.,2,1,0
14572,AA17tfoT2WP-zvKimqxUDg,ui4aliJm9kYLXQFkgqZSwQ,na4Th5DrNauOv-c43QQFvA,4,2012-07-03,"I've stayed at several hotels in Las Vegas. The Bellagio is by far my favorite. The first time I stayed there I was blown away by the decor and the service. They seemed to have thought of everything, and more. 

Now I stay at the Bellagio regularly when I am in Vegas. Recently I have noticed a change. The staff is still friendly and helpful, but the standards seem to have slipped. I've noticed the cleanliness in common areas, like the casino, hallways and elevators, isn't what it used to be. 

The only reason I only give this review 4 stars is because my last trip was cut short, when our flights got screwed up by a hurricane at home. I either had to stay longer or leave early. When I asked at the front desk to extend my stay two days they said they were completely booked. The lady at the front desk kept suggesting I try another property. It almost made me feel like they didn't want me there, especially when people I was traveling with were able to extend their stay without a problem. 

I still like the Bellagio the best of all the hotels I've stayed at in Las Vegas. Their rooms are great and comfortable. I just hope they pick up their standards a little bit more to match how they used to be when I first visited there.",2,0,0
