index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
1184,UrbMQDscduKnLtQjpKls9w,gkVCSkIePaeLX4MqK-sq9Q,xtYiHTmunjfCN2sUaQxBjA,1,2014-09-18,"I took my daughter here for her 21st birthday and what a mistake I made!!! We rented two rooms and to begin with the carpets were filthy in the room and hallways, one room the sofa a ripped lining which hung on the floor. The alarm clock made this really weird humming noise and I had to unplug the makeup mirror was broken and had no light as well as the base was broken so it listed to one side. When you flushed the toilet the outside sink gurgled for a few minutes. I asked for two non-smoking rooms and one stunk of cigarette smoke.

I stayed at the Rio for three days and one of my rooms was not cleaned for two consecutive days. When I called housekeeping they tried to say that we were in the room too long in the morning but we were up and out by 11AM each day. The Rio has two pools one with a waterfall and another that is heated were kid mainly enough themselves. This pool was absolutely disgusting. The white tile had a filthy black ring around it. Once I returned home I completed a survey sent to me by the Rio and I heard nothing but once I posted a review such as this one on Trip Advisor I was contacted by the Total Rewards depart offering me an upgraded room the next time I visited. 

This tells me that they in fact had cleaner and better maintained rooms if you pay extra, otherwise you get filth, no housekeeping services and tattered furniture. I would have to be out of my mind to throw good money behind bad. Keep in mind that the Rio ""All Suites"" Hotel and Casino is owned by Caesars Entertain who also own Caesars Palace, Paris, Bally the Quad and a number of other ""Strip"" properties. It's clear to me that the Rio is there ""Ghetto"" property where they clip poor unsuspecting tourists who are trying to save a few dollars while on vacation. 

Since my return I have done extensive research on this property and the vast majority of the negative reviews are consistent with the property being a poorly maintained dump. Don't believe the glitz and glamour that you see on the Discovery Channel this place truly sucks and management knows about it. 

BUYERS BEWARE!!!!",8,0,1
10708,tkcZ62K7SiNvCmhODX7Enw,LilHYGGcYlOWsBQzcXAzng,xtYiHTmunjfCN2sUaQxBjA,2,2013-03-21,"If you are an intellectual, you will love this place. You can sit it in your hotel room, far away from the Strip, and ponder whether it is a good business decision for the Rio to sell overpriced food at their restaurants. Doesn't that just remind people how far away they are from the cheaper food on the Strip? Should they be using the Madison Square Garden concession model when they don't have the Knicks? Then you can stare at your bathroom door and wonder why an outfit which runs and expensive Mardi Gras sky show can't paint the door and replace the broken door stop. You will have a lot of time to think, because after the Penn and Teller show, there is nothing else to do.",0,0,0
12506,4cXik2lc77jKOHKGwFZXeg,l0-VQ8nA_oijpKlRB7dkow,xtYiHTmunjfCN2sUaQxBjA,3,2013-07-26,"Her name is Rio, and she... well, she used to do a lot more.

Told friends we were staying at the Rio and comments ranged from ""I heard that was a great place to stay a long time ago"", to ""aren't they going to close the Rio?"", to ""why?""

Flash back with me to 1990.  I heard nothing but people visiting Vegas talk about the VooDoo Lounge, on the 51st floor, the shocking cocktail waitress outfits here, the amazing huge suites, and the masquerade in the sky carnival show.

Well, the VooDoo lounge is not as exclusive, trendy, or fancy as it used to be, but it's not trying to be.  Still cannot beat that view at night.  It can get windy, but it's amazing.

The shocking cocktail waitress thongs have been covered up, as trends do, although the lacy negligee black lace outfits are still very sexy.  The suites were nothing if you've stayed at the Venetian, or in a suite at Caesar's Palace, but it did look like the bathrooms had been remodeled, as they were in modern granite, and very very, like superbly clean.  Not a speck or indication of use anywhere.  

Speaking of bathrooms, the ones here have a strange square window portal where you can see right in.  Not sure who came up with that bright idea, but it skeeved me out to think people visiting could see me on the potty or in the shower.  Anyway.  

Check in was a breeze, even though there was a line.  There are so many deals that even the front desk was confused.  Ours, booked through the hotel's specials page, included two 24 hour buffet wristbands, for two days, for two people.  

And use those wristbands we did, eating four meals a day.  The buffet here (the regular one, not the seafood one, which we did not try) is amazing, especially the mongolian bbq\/teppanyaki stations.  Lots of fresh cut vegetables, and a little of everything - sushi, italian, chinese, salad bar, etc.  

Everything except the Palms is a major hike from here.  There is a shuttered strip club across from the Rio, which is funny to look at.  I imagine there are cobwebs covered with glitter inside.  

The outside of the building has peeling glass film, which is U-G-L-Y.  They need to renovate that.  

And, as others have mentioned, the Masquerade in the Sky has gone to that big place in the sky where floats and showgirls dwell, long ago -- it is no longer. 

They do have some of the cocktail servers get up on platforms near the slot machines and dance.  I think they do that some other places, and it's strange, but also a welcome vibe among the quiet seniors pulling slot handles.

Amazingly, the pool here is fantastic.  Actually four pools, one of which is adult... I mean ""European""... I mean topless or whatever the euphemism is these days.  It is basically ""toptional"", so no kids, and whether you wear a top or not is up to you.  

Enjoyed the shuttle to the other Caesar's properties, including Bally's, Paris Las Vegas, Harrah's, and Caesar's Palace.  That saved a lot of driving or taxicab fare. 

WiFi is included in your resort fee, but is for ONE device.  So if you connect your tablet, forget your computer or phone.  Ice buckets worked fine, and housekeeping was on it with extra towels and other items needed.  

Two towers here, the Masquerade tower, where we stayed, and I think the Carnival Tower, which is a little closer.  Masquerade tower is a slight walk, but not too bad.  Burger King Bar (which was not visited) and the Chippendale's show are on this tower's side.  

We did see Penn and Teller, which was packed, even though parts of it was the same show I saw 10 plus years ago.  But it was a great great show nonetheless. 

The best part was the view of the lightning, thunderstorms, and lights of las vegas from our room on the 31st floor.",8,4,4
13316,wVhzTUfOixbxbmQw1mGwhw,_h69TB9L7iC1YulQDKJFRw,xtYiHTmunjfCN2sUaQxBjA,2,2017-07-20,"Totally disappointed in this place. Had wondered about it for years... many, in fact... but it was a HUGE disappointment with a few exceptions. I won't even begin to explain the 7 times I waited in line to deal with screw ups on my tab\/billing and NO I am not talking about mysterious charges. I am talking about .... ah never mind.... it was a fkin nightmare. The Indian restaurant's food was good but unbelievably over-priced.... seriously over-priced. Many of the bar-tenders were great but a few were complete assholes... The Pool experience with a rented cabana was nice but seriously.... a ceiling fan, a small flat screen TV, and some water aside from our open tab..... for that much??!!??  OK, well, that said our attendant Teri was incredible and made the day feel very good and it is more or less worth it BUT  ...  idk... just seemed lacking beyond our server....  also, food options are VERY limited even in  cabana... The rooms (I rented 3 for various people on this trip) were worn and obviously in need of updating. The desk staff were nice but useless. I really wanted to like this place but fk no... there is no way I could recommend this place to a friend.  Caesars is killing a lot of places and this is one - I suspect the Palace Station folks will probably grab it soon..... and honestly it might improve....",1,1,1
15858,kE1gdspzNLVNXKYzzhxudA,OR593sPhK-32kift_bUrTg,xtYiHTmunjfCN2sUaQxBjA,3,2012-08-26,"We went to go see Chippendale's and was quite.. disappointed. What's with all the slow jams singing? Seriously just take it off. I guess I wasn't really aware of what this show was really leaning towards. The dancing was off, you can see them count their 8-counts steps. The men were sexy, but that's just about it.  The experience was alright though, I suppose. I just would think it'd be better. -_-",0,0,0
17116,O5EVUFQ9Krabo8h_I7e_9w,XPqUTgzCcygY2YJR82s03A,xtYiHTmunjfCN2sUaQxBjA,1,2014-03-07,"Paid $175 for a non-smoking newly renovated Samba Suite.  The upholstery had stains, there were crumbs on the carpet and the room smelled of smoke and deodorizer.  We asked to be moved and were happy with our Samba Suite on the 37th floor until we realized we could've danced to 3am in our own room.  We were able to hear the pounding beats of the Voodoo Lounge from the 51st floor!  I believe the Rio has an obligation to make their guests aware of this significant fact.  Don't get me wrong, we enjoy a good party... Just like my sleep too!",0,0,0
19069,GYpiWF3BTuPwpkn90T0Shg,IzbOz9Dt-Xu1jfu-fa9x2A,xtYiHTmunjfCN2sUaQxBjA,2,2014-08-14,"This review is just for The Village seafood buffet which I heard so many great things about. My mom and a few co-workers said Rio has the best seafood buffet so how could I go wrong ? So I couldn't wait to eat at this buffet and I was thinking it would be better then Valley View Casino in San diego.

So I knew it would be a little pricey at about 50 bucks and I was fine with that. I got there and the cashier said I could take a look around just to see if I would like it. So I did and I didn't see any lobster claws but I did see some lobster tails about the size of your pinky finger. That just blew my mind but I was hungry and I did want seafood so I just stayed there.

They had a lot of cold crab which I've never been a big fan of but they did have warm crab also. The buffet was a little small for my taste but that's alright. There was Asian food, Mexican and American but for the price it just didn't measure up. I order a lemonade and it was terrible the only things that I liked was the warm crab and some of the desserts. 

I wouldn't really recommend this buffet because it's way to pricey, they have small lobster tails that didn't even taste good and it's kind of small.",10,4,2
21851,vMMa2f23UZE04fkqYO80AQ,9bxdPvAhP6cuipD5s2UnCg,xtYiHTmunjfCN2sUaQxBjA,3,2008-08-14,"This review is for the downstairs areas and casino only as we did not stay here, only gambled here and walked around. 

We had tickets to see Penn and Teller Friday night and had heard from my mother that the seafood buffet at the Rio was good, so we decided to come here for dinner, show, gambling. The hotel itself was quite nice, but packed with families(which I always find odd for Vegas). There were these circus like contraptions floating up above our heads with people dancing inside of them and throwing down beads like at Mardi Gras w\/out boobies showing. The women were scantily clad and the men were topless (nice bodies I might add). It was a fun show to popular music and I am sure the powers that be get amused seeing people crawling on the floor for cheap ass beads...anyway.

We played table games here-a little Let it Ride and some 3\/5\/7. Neither of us had much luck, so when it was time to go to our show, we were happily able to leave the table. After the show, I decided to check out their poker room. I played for a couple of hours and left with the same amount of money I bought in for. There was a terribly intoxicated jerk across from me who got his panties all in an uproar because someone river-ed him against his pocket 8's. What a jerk. The casino host should have recognized his level of intoxication and escorted him out of the poker room, but I am sure the regulars (locals) were enjoying taking his money just a little too much.

I would come back here again, but not any time soon.",6,4,4
27514,2Eh89OYXpv45fqZSZi6XHA,LMf8egc-mflU6PUeJ6gBuA,xtYiHTmunjfCN2sUaQxBjA,1,2017-08-08,A crummy run down old hotel.  it's evident that the incredibly poorly run Caesars corporation owns and operates this hotel.,0,0,0
37469,-sQs1550Lj4MK65jlXbHTA,Nuf35020PTWVz3npBKfI-g,xtYiHTmunjfCN2sUaQxBjA,5,2015-08-25,"My first time ever staying at the rio. Went there on august 15,2015. First thing we did was went to the pool area! OMG! I had such a blast! !! We ended up staying there from 11am-6pm at the pool. The music was bumpin! I was pretty buzzed off of sooo many margarita refills I've had!! I made sooooo many friends at the pool that it took me soo long to say bye to everyone! Never have I ever had soooo much fun in vegas before. .. thanks to my buddies that I went with!! Now I know pool parties in vegas during the summer is the shiiieeett!!  That's where you'll find me now anytime imma be out in vegas for the summer!! Yeeeaaaahhh!!!",2,2,3
