index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
5794,dNSBVaT9DjY7OngbVBmrLA,c6hkEFNnG-0FD17Iu1VHDQ,MpmFFw0GE_2iRFPdsRpJbA,3,2011-07-18,"This was a great venue and amazing club. The reason I am saying OK is that I was outside in a cabana. We had bottle service and the service was brilliant, but it was really hot and outside did not feel like a club atmosphere. The speakers in the cabana were distorted and so you could not put the music up. 
I wish we were inside but it was $5k for a table, and the dance floor was too busy and like a concert with everyone holding up their phones to record Afrojack who was playing. 
Music was incredible, people dancing in the pool and loads of amazing girls, again just being outside did not help with mingling with people. IF you came as a mixed group you would have had a fab time.

All facilities in this place were amazing. I have never seen toilet attendants so diligent, I did not mind tipping them every time I went in.

I think the place gets confused with being a club and a chill out lounge outside. It does both and you have a choice...but only if you can afford it.

Maybe need to go back on a different weekend as it was Independence weekend and so it was super busy.

Apparently some guy inside bought 100 bottles of Dom, and was handing it out. Sums up Vegas hey..!",1,1,1
5990,Yisub9D3y2zEK_F43kAzoA,cvzKVWaGFysF1iZ1RUvsBg,MpmFFw0GE_2iRFPdsRpJbA,4,2009-09-07,"XS - Is the prettiest club ever. Its big, 

The ladies gorgeous - but can you not all wear black dresses with no accessories? 
Guys - not as gorgeous. Except I met a football player who shall remain anonymous and we were there before Magic and there were alot of nicely-clothed men.

Gambling option in the club was cool - loved dancing in the wading area of the pool - my feet hurt! BUT the DJ - um meh. Def not the best which kinda ruins the ambiance of the club.
 I mean you charge people $$ to get in so please spend some of it on a DJ that can mix. Which is not related to my request for more hiphop. Maybe that isn't your crowd, XS. Crowd was not diverse.

The cabanas were cool, there are like three lounge couches... I dont know if I'd do that because the even the line for table reservations was monstrous.

Things to KNOW:
The chandeliers in the main dance area make it rain - Grown men will push a girl in heels for a dollar.
 
The lounge beds that sit in the pool are for everyone - so if some ass comes up to you and says you cant sit there - this is our area - they paid for the circle beds around the pool and bottle service - you do not have to move or leave. 

If you get in, you have ins and out without having to wait in that horrid line - juts make sure your stamp is still there. So take a break - go eat something, hit the tables or a strip club, come back.",6,2,2
9635,TxV4W4QUANfkNRnKzjTWTQ,GDuo33lJIH5R7xQGUhXjNg,MpmFFw0GE_2iRFPdsRpJbA,3,2017-09-26,"Eh...

This use to be the spot but times have changed.

Good pricing for cheap tables but they put you way in the back behind the pool which limits the traffic.

Nothing special here... Though, sorta a nice alternative club to come party @ not terrible by any means.

Seems to be heavily frequented by the Asian community - no prob w\/ that. 

*BUT* horrible entry system!

Even w\/ a table we waited 45 mins, maybe an hour, to get in and it was a major hassle for us to get in - truly a major bummer to the evening.

They weren't rude but it was ""cold treatment"" um ok like what, come on! Immediate VIP big baller treatment and entry is the whole point of bottle service. I mean ready to spend several grand for a dang table and alcohol that really costs $100, lets be honest, and you're treated like chumps... Jeez! Yeah well, not worth it once we got in, but not bad... just regular and blah...

We did have fun here but it was the last night after raging out all weekend and XS definitely didn't send us out with a bang. Too be honest it kind of felt like staying in on a Sunday after heavy partying all weekend. Like our being there was perfunctory because it was the last night to rage so we had to go out but we weren't really feeling it (that BS trying to get in really killed the vibe). Hey but shouldn't a good club get you amped, especially if you have table service in Las Vegas of all places w\/ a star DJ spinning? XS just didn't kick us back into gear to have a great time it was just meh... (yeah bar got set pretty high after our other Vegas shenanigans this trip lol) Oh well... officially been there and done that w\/ this club. But y'all enjoy might be just what you're looking for.",0,0,0
10152,d1XoWCrSZiopHUIfduLyQQ,KPu0UHGal59nBkdlWF_4sg,MpmFFw0GE_2iRFPdsRpJbA,5,2010-04-26,"i did not think i'd like XS (not much of a club-goer), but yeah.... this place is super fun! good music, good vibe, good crowd, outdoor blackjack tables. Come with girls and get pretty, so you can skip that ridiculously long line to get in. 

2 major cons: drinks are weak, and it takes FOREVER to get one as well (they need to hire more bartenders).",0,0,0
15304,47-Dzz2qLXyEEB-gGpm69g,LEr8vS6PRymCg-SJHR7b_g,MpmFFw0GE_2iRFPdsRpJbA,5,2016-12-20,"Everyone has to experience XS at least once in their lifetime! Such amazing decor and lighting. I guess there's indoors and outdoors so make sure you ask if you need an indoor stamp at the front. One of my all time favorite DJ, Alesso, was djing and thanks to my good friend, i was able to experience Vegas the VIP way. I have not visit Vegas all year and I normally go 3 times a year. Can't wait to come back during spring and summer when the pools are open.",2,2,2
17023,26SLzbSpe4NkrlzbrxHz3Q,KE_kJ6zx3cRX9K-didQSEw,MpmFFw0GE_2iRFPdsRpJbA,5,2011-04-11,"After venturing out a couple times to other clubs, my friends and I always make our way back to XS.  Definetly the best club in vegas!  They always play the best music, the lines are long but move really fast, and the bouncers are not on an ego trip.  They have a $20 entrance fee and a coat check area for $5.  Quick tip that the bouncer told us...if you have a lotta jackets, you can actually double them up when you hand it over for a coat check and they'll only charge you $5 for 2 jackets.  The ladies in the coat check will see that it's 2 coats, but they won't say anything.  But back to the music...you MUUUSTT come on a friday night here.  It's a LOT less crowded on friday nights AND the music is strictly top 40s.  We came back again on a saturday night and while the music was still better than those at other clubs, it was still mainly house music, which we are not fans of. PLUS it's super crowded on a saturday night, there is literally no room to dance.  I got my foot stepped on more times than I cared to count, and more drinks spilled on me than I care to remember.  Guys DO bother you a lot  when you're dancing here, but as long as you've got a good group of girls and a couple elbow-dance tricks up your sleeve, you'll be fine!",0,0,0
18322,uAz2fM7ZHcVzdCbPoWmUsQ,O2sbt9MPqFdnIIGo54aDpQ,MpmFFw0GE_2iRFPdsRpJbA,4,2009-08-20,"Went to XS on a Saturday night and got a cabana at the pool area.  Although the club was going off, our cabana was a bit removed from the dance floor and as a result, a lot more mellow. Some may like the more mellow scene outdoors but my friends and I prefer the indoor scene when at Vegas.  Still had a great time but next time we're going to specifically request a table indoors.",0,0,0
24144,wrAxQPmQHQfQvR7OlbYSFA,BhkkJQbSy_womFDYIYTgQg,MpmFFw0GE_2iRFPdsRpJbA,5,2009-09-22,"Gorgeous nightclub!! 

I went to XS during my 21st birthday weekend. My group (5 girls, 9 guys) got into the club immediately (one of our friends knew a promoter). The girls got in for free, but the guys were charged $40. 

The crowd was a little older (28-30+) & they were playing a lot of throw-backs that night. It all worked out though, because you can gamble on the other side of the club!! 

Genius layout planning. They've incorporated a pool into the club & the bar flanks both sides of the club - making it easy to always get a drink. 

This is definitely a place to check out at some point. 
The club is very extravagant - very Vegas!",0,0,0
24322,K5EFC1cNe15akbyv95jQEA,XJVqcGM3nN1zwzhhM8nAoQ,MpmFFw0GE_2iRFPdsRpJbA,4,2010-08-31,"I was just at this club last weekend and I'm going to have to say I had a good time.

The interior is very nice. It is spacious, beautiful lights, inside pool, blackjack tables and a few bars. This club is top notch and very expensive looking. My night here at XS is quite blurry so I can not say anything more about the place. 

The line to get in was VERY long, but it moved quickly. A lot of pretty girls in short skanky dresses and guys dressed to impress. So please don't come here looking all janky because everyone looked nice. Two of us were in line while one person went to go buy a soda. By the time he got back, they would not let him join us in line. -.- WTH man??? The line was SO long, what if someone had to leave the line to take a quick bathroom break??? We'd have to go to the end of the line again? Ugh, that sucked, but whatever. 

The cover that night was $20 for girls and $50 for boys. The drinks at the bar were about $14. Quite pricey, but what do you expect from vegas? We had some long islands BEFORE we actually went into XS on the casino floor. ((x WAY cheaper, like free cheap and you only have to deal with TIP. Got our buzz started before we even went in so we didn't have to buy more than a few drinks inside. 

I would have given this place 5 stars, but.... sadly i lost my wallet\/cellphone inside the club or Encore's bathroom. I am still very sad\/bitter about it so only FOUR stars for you XS!",3,4,4
24364,fNawMq2iO5kLGdAdZzngeA,VkXjQAA4956a0t5gkMrbfQ,MpmFFw0GE_2iRFPdsRpJbA,2,2010-09-13,"club is HUGE!! didnt have to wait in line, but if we did, it would not have been worth it.  Once we got inside, (10 of us) - we were standing in line for drinks.. the bartenders take their time..(no sense of urgency)- stood in line for over 30 min for drinks.. I guess BOTTLE SERVICE is the only way to do it... I suppose I wouldnt be complaining if we had a table... but even then,  a table is about 3 grand....",0,0,0
