index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
2914,NryEakNixqMmfp2HWpP5dQ,L8d61tDHFB5CemHBUvxn-g,5iSmZO0SrKU6EoXK_1M8Kw,1,2017-09-19,"I stayed there a while back with my wife. Well, I just stayed there again this weekend and let me say the quality of their hotel went down big time. They're doing renovations right now too which doesn't help. My brother and I stayed there and paid $700 for 2 nights and a strip view. WAS NOT WORTH THE MONEY AT ALL. I was very disappointed with the view they gave us and the room in the picture and the room we actually got was just so misleading. Also, the whole floor smelled like weed! Are you kidding me? I paid that kind of money to smell that the whole time. Just bad business. Don't stay there! Horrible experience.",1,1,0
3635,Bu5fCwUTTlGeReRqQcaxbA,mvq6mTZBd3mdDg_bZRWiuQ,5iSmZO0SrKU6EoXK_1M8Kw,4,2016-01-16,"For my two night stay (12\/29, 12\/30):

I got in line for check-in at 2:43 and had my room key by 3:02, which wasn't fast but wasn't as horrifying as some of the stories I have heard.  The clerk was slightly too curt, but she did her job thoroughly.

We were on the 17th floor facing the pools and did not hear any construction or noise the entire time, other than some strange tapping from another room a couple times the last night.

The room was almost well cleaned when we checked in (I found a clothing sticker and bandaid, but they weren't obvious).  The towels were very stiff and had a burnt smell to them (like they were in the dryer too long), while my mother felt her bed linens\/pillows had an ""off"" scent to them (I did not smell anything strange regarding mine).

Maid service was adequate, with the room cleaned every day with no problems.  I brought my own pillow (theirs are the usual awful soft ones), but do wish they had a comforter or heavier blanket option (it was very cold).  On that same note, the air conditioning is a relatively modern wall vent with a digital display.

The water pressure in the shower was AMAZING.  I cannot praise it enough, it basically solidified their fourth star.  The multiple Starbucks also helped them earn kudos.

I'll my review of their fully furnished but lackluster fitness center (inside\/past the spa) in the spa and salon's page.  Watch out for it closing early (6pm)!

Watch out for pushy manipulative salespeople in the Street of Dreams!

Check out the gift shop for Monte Carlo and Las Vegas logo goods.  You do get a discount with your mLife card, though I think the somewhat strange (talked to stuffed animals) older female cashier stiffed me (it looks like she didn't apply the discount to all the items).  The MC goods might even become collectibles if the hotel does change its name...

Besides the initial clerk, all the other employees of the hotel were very friendly and professional, including the maid, concierges, bellhop, and valet employees.
There was one concierge who printed my ""will call"" tickets for Ka at MGM Grand for me and offered excellent directions via two different routes, complete with a map.

Their location is fantastic, sandwiched between two higher-end resorts (Aria and Bellagio, with other neighbors including Cosmopolitan, Vdara, and Mandarin Oriental).  Thanks to the free tram that arrives every 6 or so minutes, you can easily enjoy the amenities of the more luxurious neighbors (and charge all the MGM-owned Resorts to your room too).  It's slightly more difficult to cross the street, as it involves walking until you get to a pedestrian bridge or crosswalk.

It is not as new and shiny as its neighbors, and thus is a little worn and showing its age (peeling wallpaper, awful cracked seat coverings for the food court chairs), but I feel it is reasonably well maintained.

I've never stayed here before, so I'm not aware of how prevalent its original theme was.  Right now it comes across as generic fancy European.  The stained glass and ornate cast\/molded ceilings are nice though.

Overall: Occupies a niche solidly above the likes of Excalibur and Circus Circus but below its immediate neighbors (Aria, Bellagio, Cosmopolitan).  My mother loved it here!  (I think she's used to the lower end or family-focused places)  I've already booked a second stay, so here's hoping the next stay goes just as well!",5,1,1
5982,7zi93JqYXfMCVVDahuE-EA,cvzKVWaGFysF1iZ1RUvsBg,5iSmZO0SrKU6EoXK_1M8Kw,3,2007-10-01,"I slept 4 hours this weekend. 3 of them here. ;)

Good for sleeping.
No fridge in the room.
Nice pool and river thing - but to rent a donut its $14
Spa facilites use is only $22, book way ahead for treatments - there is a 2 for 1 coupon.

Good for sleeping. Cant type anymore.... ZZzzzzZZZ
Click Post It. Wait. I'm still typing. My head hurts.",6,6,2
7550,uMsTlIv91GnGj88NQmaN7w,IeeR5NdlF3Jx44zrcovVdw,5iSmZO0SrKU6EoXK_1M8Kw,2,2017-04-25,"I normally don't like to complain unless it is necessary.  So yes here we go.  I booked 2 rooms here and nobody informed me that the pool was under construction.  On top of it they don't offer transportation to either of the pools that they refer us to.  AND, MGM's pools bathroom is under construction.  Like we don't have enough walking here in Vegas.  By the way they said they have been working on transportation.  The pool has been under construction since October.  Get it together!!!!  NOT HAPPY IN VEGAS.  Noble Productions\/Central Coast Now TV (Executive Producer)",2,0,0
7576,cKwqbZeiJxjCepivw3LTsw,3wB-JjsUjkvdNUDRnChsVg,5iSmZO0SrKU6EoXK_1M8Kw,2,2013-07-29,"I really wanted to give three stars, but I could not get past the lack of wifi in the rooms.  That is inexcusable.

The check-in desk is close to the entrance from the parking garage.  That is not the case at some casinos.  It is convenient.  The check-in process takes far too long for me, but it is right in line with most other casinos.  They all need to get together and figure out a simpler system.

The rooms are OK.  They are average sized.  They are in decent shape.  The bathroom could use an update though.  You have to use a cable for Internet connection which is a shame.  That is not helpful for your iPad.

There are several fast food options on site which is convenient late at night.  It could use some more sit down options though.  The cigar lounge is a great place to relax while enjoying a good cigar and drink.

The pool area is OK.  The lazy river is a good idea, but you cannot drink while floating in it, so the cool factor goes away quickly.

Overall this place is OK for the price.  It is close to hot spots in Aria and Cosmopolitan.",2,0,0
7884,nw46ag3JckUHaUPrpnW4Ww,3EAHMMsNnN4rrQVPPuzdnw,5iSmZO0SrKU6EoXK_1M8Kw,3,2015-10-31,"Average place. Would not recommend unless you are on a strict budget.
Beds are worn and rooms are dated.",1,0,1
10399,lrKspSRy0iQ6moLi-chTeg,IS9yw8P2uAPBX6FNLLX4KA,5iSmZO0SrKU6EoXK_1M8Kw,4,2014-01-17,"Monte Carlo is an affordable hotel in near the center of the Las Vegas Strip.  This hotel had been renovation few years ago, pump the hotel class from 3 1\/2 stars to 4 stars.  It located north of New York New York and next to Aria.  

Parking structure is easy in this hotel; you can easily access to the self-parking lot and can walk to the hotel in few minutes of walk. The parking escalator was fill with cigarette smell; I did not bother going back then.

The hotel room elevator is located across the lobby, the nice thing you do not need walks by the casino.  The room's elevators are separate by three different floors level.  That was good-crowed control. Our group came just right before the standard check in time 3pm in Sunday.  There has was about 20 peoples in the line, took about half hours before it was our turn.  The clerk was helpful and we were able to get a high floor level as we request.  The view was the city center (Aria, Vdara and the pool) It was good view despite this just a basic room.  At top of that our 2 booked room were together and also in a corner.  You would always wanted corner room if want peace in Zzz.

The room is modern; there is a big 42-inch flat screen.  However, sadly the channel were not in HD, make it look worse than SD.  One of the room amenities included 2 K-Cup Coffee Pack and two water bottles.  Those were included with the resort fee, which cost almost $23. I wish there is Wi-Fi in the room, only wired is available.  To use Wi-Fi has to go down to lounge level. The room was clean and everything was functional.  The bed and the pillow were very soft, perhaps more than the way I like it.  I had trouble sleep with the bed had to take another night to get used to it.

Their casino floor is modern as well; I was impress with their sport betting room.  Look more modern than five star hotel like Wynn.  The smell of the cigarette is not strong in the casino floor, unlike some other casino I been to.  There is free tram access to Crystal Center, Aria, and Bellagio. wish it also link the tram to Excalibur, so it can access to the southern strip.

Overall, this is good hotel consider the price.  You are only paying half or one third cost of nearby 4 or 5 stars hotel.  While is still in a decent near center strip location.  This hotel can be good choice for family or those who want some peace after some crazy night in club and other activities.",27,15,22
10473,yjTiGYQm65PeuRqRlX4Hiw,T-Vx-8mTV_XELsxniDrsJA,5iSmZO0SrKU6EoXK_1M8Kw,2,2016-05-25,"Stayed here for anniversary trip and requested a King bedroom room, got a double bed room, i requested to be relocated and they denied. Bad experience for a special occasion. Booked because wanted to try it but I think I'm sticking to the other hotels. Bathrooms were outdated and with cheap towels.",0,0,0
11742,xvV3jrmADyo1UEz980L7ig,5LSMzfxxjWezZjW_4hvbFQ,5iSmZO0SrKU6EoXK_1M8Kw,1,2013-07-22,"This hotel is horrible. It started by the hour wait in line to check in. 
Next the rooms. They are nasty. Stains on the walls, broken lamps, shredded stained carpets, bubbling wallpaper, dirty windows, holes in sheets. AND THE DUST.  And trust me I could go on and on.  Called and complained but honestly they know the hotel is a junk pile. They offered to move all 6 of us but why? From one junky room to another, not worth the time. A friend had a worker walk in her room at 1 am to fix her shower. What is up with that? She complained to the hotel manager and though he was nice it didn't make up for the hell hole. They did comp us a $300 food credit which we only used $100 of.I will never stay in any MGM property because of this. You are better off staying on freemont.",2,1,1
13312,THxuc0QmSVE_ccuaLaVXYQ,_h69TB9L7iC1YulQDKJFRw,5iSmZO0SrKU6EoXK_1M8Kw,5,2015-08-09,"I really like this place. Had not stayed there for some time but decided to do 3 days there on a recent extended stay in vegas. Look, it is not brand new and the rooms, at least some of them, can use some updating and work. I had a spa suite and it is clear it needs some updating but it was large and comfortable and clean. 

  I rented a cabana and it was great. The staff at the pool were exceptional. The cost was, if memory serves, about $500 but all food and drink purchases up to that amount are covered. At the end of the day we still had a significant amount left and they allowed us to purchase a bottle from their bottle-list to take back to the room. Nice touch. Also, we ate and drank our fill having steaks and large great-tasting drinks along with breakfast and other misc items. The staff was very friendly. The pool area itself is laid out well and also clean.

 We ate at D Vino and Dragon Noodle. Both were fine. We tried Diablo's cantina for lunch - can't say I am a huge fan. Seems way over-priced for mediocre tex-mex but the servings are quite large. 

 I just found the Monte Carlo to be unpretentious but quite acceptable and prices are fair. It would be nice to see some updates to the rooms and rumor has it that might be in the works but it is quite an acceptable and fun place to stay. It , along with my new favorite Delano will be where I intend to stay on future trips this winter and next summer.... 

 The price was right and the service and conditions were quite good....",1,0,0
15134,E_Qhy0gD0R3DQKOYpVDyYg,DK9eq2zjoESaXpXK7zZIUw,5iSmZO0SrKU6EoXK_1M8Kw,2,2017-04-23,"To be fair, I do know they are going to complete some renovations they said but boy do they need it. The bathroom was pretty bad. It is falling apart and rust and looks dirtier than it probably is. The mattress was good and the room lackluster. I was there right before the grand opening of the new music\/event venue and hopefully since that have all that new stuff going in they will spruce up the rooms. They are going to start charging for parking which is a bummer. Between resort fees and parking fees I do feel like they nickel and dime you for a room that is falling apart. The check in staff was very nice and the very long line went quickly. The lobby is beautiful.",0,0,0
16267,UZfgD4ZCN1Wa0EPTSPySDg,oo3xu5q36WE9h-irAu7PBA,5iSmZO0SrKU6EoXK_1M8Kw,1,2011-05-11,"yuck.  don't stay here. 

I reserved the room on expedia... once we checked into our room, the room was completely different than the pictures expedia showed... it showed a much more modern room... this room was a DUMP.  The shower looked like it was straight out of a motel 6. 

the other worst part was the breakfast buffet.... oh my, it was horrible horrible. I got yelled at by a kitchen worker for spilling the syrup! seriously?!",1,1,0
17996,pglrBvlwGTyTBMCbylbaCA,xGc72CsOyOtdSOVrGaKcIA,5iSmZO0SrKU6EoXK_1M8Kw,4,2017-06-20,"First time visit to Las Vegas and we stayed at the Monte Carlo. Our stay was pleasant and the staff were very helpful and beyond friendly!  Room was decent, clean and roomy. The location was amazing being that it's right on the strip, basically in the middle of everything. Would definitely stay again!",0,0,0
23706,PBSU9I3tGjtvYRbzpUMDuQ,k1YQwMdDKtu8I_e1alakmQ,5iSmZO0SrKU6EoXK_1M8Kw,4,2009-03-06,"for a great hotel in a great location for a great price, monte carlo is the place to stay.  sure, it's not fancy and glitzy like bellagio or the wynn, but it is a third of the price...which is a big plus.  
i also like the dealers and pit bosses here.  they're friendly and joke with you a lot, while keeping their professional demeanor.  
fyi, be super nice when you check-in.  if you're nice (and lucky) enough, they'll work the computers and upgrade your room :)  winner, winner, chicken dinner!!!",0,0,0
24764,wEcwGO3iAGVI3W-hqnWGYA,E1USuGuIQlNyZf7-3_3hGg,5iSmZO0SrKU6EoXK_1M8Kw,2,2015-07-06,"This place was a huge disappointment! Don't waste your time. The location is good. But the rooms are dirty and worm out. The pool sounded good but the lack of any security allowed anyone to walk in and use the pools. The pool was overly packed. We brought our kids to the pool which was a big mistake. It's the over 21 crowd partying till you literally puke in the pool.
Not a classy, or family place.",0,1,0
