index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
266,drJ1crfdfmuuie6vxQSUhA,tL2pS5UOmN6aAOi3Z-qFGg,XXW_OFaYQkkGOGniujZFHg,5,2014-06-06,"I've been here a half a dozen times over the years. Every visit was a pleasure.

The god is good and the drinks are excellent. You'll love the ambiance in the bar. It's the perfect place to take a date.",0,0,0
384,hsbY0RZ2gFZiSpLtNwuBig,Y76nS3L426UCz7N_1pUfUQ,XXW_OFaYQkkGOGniujZFHg,4,2016-05-22,"I've been here twice now, and there are definitely dishes here that are better than others.  I'm vegetarian, so I'm limited to begin with; and I'm kind of a health nut, so that limits me further.  If you're at all like me, avoid the egg dishes with the hash browns; in my opinion, there wasn't enough taste to compensate for how much oil\/butter\/fat was clearly used.  On the other hand, the waffles with fruit are SO GOOD.  I haven't tried the pancakes, but plan to next time I'm there.  I haven't tried any of the dinner options (not many options there for vegetarians), but if you like having breakfast anytime, this place is open 24\/7 and serves breakfast items all day and all night.  It's a handy place to come if it's midnight and you're starving!

The cool atmosphere is why you come here, essentially.  The food by itself isn't mind-blowing, but it has a cool vibe - and conveniently is open 24\/7, for your round-the-clock eating needs.  I live here in Vegas, so I'm sure I'll be back many times in the future.",0,0,0
478,9uu-5i7CngMzADPV4a348w,3wB-JjsUjkvdNUDRnChsVg,XXW_OFaYQkkGOGniujZFHg,4,2015-01-02,"This is an interesting place. Most of it is a large, eclectically decorated diner and there is also a decent sized lounge in the back. There is a large parking lot out front and even more space out back. This place gets crazy busy so plan ahead. There is a ton of seating, and they turn tables fairly quickly but there is often still a wait. If you come during any peak meal hours be prepared to wait.

The dining area is a series of large booths. There are neon lights all over and a mirrored tile ceiling, much like a disco ball. There are also a ton of plants scattered through out the diner.

I ordered the Joe's San Francisco Special without spinach. It is a combination of scrambled eggs, pork sausage, ground beef and onion served on a bed of crispy hash browns with a cheese sauce. As with all of their meals you get a large portion. You will not leave hungry. The flavors all combined nicely as did the textures. I was quite happy with my choice.

Overall the service was good, the food was good, the portions are larger and it is affordable. The only issue is the crowds. It is quite popular, but also worth it.",8,4,6
5698,tv6fV_ko6YKukYqYZK7bvQ,GYXEHceoLVJ00e5YuV-TAw,XXW_OFaYQkkGOGniujZFHg,2,2009-01-05,"This is not a pleasant review to write, because I've always enjoyed the Fireside lounge, and would go back there in a heartbeat when looking for a nice place to have a drink with friends.

However, the Peppermill restaurant seems to have gone downhill since our last visit.  The environment is still wonderful and intimate in its cheesy neon-y way, but something has happened to the food.  Namely, it's no longer worth the price they're now asking for relatively simple fare.

A basic plate of eggs and pancakes is over $10 now.  Omelettes are around $13.  Uh... what?  $3 for coffee... very, very oily coffee.

My chorizo and eggs featured overcooked scrambled eggs with very dried-out chorizo mixed in.  The beans that came with them were right out of a can and heated for way too long, until they were cracked and dry.

My wife's corn beef hash and eggs was runny, with canned hash underneath.  It was greasy and not very good.

Normally, I'd not be so disappointed by greasy or not well cooked breakfast food -- they're not called greasy spoons for nothing -- but for the price, the ire rises dramatically.

It saddens me to say it, but if you're after great breakfast fare in Vegas, go for Blueberry Hill, or Hash House a go-go instead.  You'll be much happier.  Maybe we just got a bad line cook that day, but the impression is going to stick with us for quite a long time.",0,0,0
9446,_uqPzQtmU0P-A854o6SmDQ,wgSwwgp-CJRL8Kpj3rx1yA,XXW_OFaYQkkGOGniujZFHg,5,2009-05-05,"The best service I've had in a long time!! I had breakfast at the Peppermill on March 14th, the day after my friend's wedding. We were a group of about 14 people. I was a waitress in my past life and I remember dreading big parties.

Our waitress (wish I remembered her name) was awesome! She was quick, efficient, and offered split checks... she was amazing! The food was good and the service was even better! I will definitely go back to the Peppermill the next time I am in Vegas!!",1,1,1
9619,fQfnCYaiXmvZEeJ38amEuw,GDuo33lJIH5R7xQGUhXjNg,XXW_OFaYQkkGOGniujZFHg,3,2014-01-10,"Keep it simple with your order and be cool to the staff lol

3.5 for the fireplace but not nearly as nice as I remembered but sold place to get your late night or pre-game grub on.

Heck I should just give them 5 stars cuz the fireplace closes the deal every time!!!! Luck be a lady tonight ;)",0,0,0
13266,YhbEtRW_1jkl4POPhSW4iA,lGDQqkKNcCw-jjE-pBZ1kA,XXW_OFaYQkkGOGniujZFHg,4,2010-03-10,"Excellent place to grab a bite!  I got an omelet which looked to have about 10 eggs worth in it (see my pic).  A huge side of hash browns, and toast.  Yeah, so it's a little expensive (mine was about $12) - but the portions are HUGE.  You get both quality and quantity.  And with all the neon lights and cool vibe, you'll feel like you should be in a Tarantino movie.",0,0,1
13418,O-vREQUrMREXvACeHDA_wg,-9eBgqNLINNfEnBdkFjQSA,XXW_OFaYQkkGOGniujZFHg,5,2017-08-14,"The cocktail lounge at the Pepper Mill is a straight shot out of 1970s vintage Las Vegas. But it is not recreated, it is original!

Sit by the blue pool with flames bursting out of it, and order a Blue Hawaiian. This is the only bar in the world I know of, that has Blue Hawaiians ""on the gun."" And strangely, they are not overly sweet. Beautiful cocktail waitresses bring you little bottles of peanuts and snacky things. You will be in heaven, with one eye on the door, waiting for Sinatra to bust in at any minute.",1,0,0
18811,VTp6ny5P-Yq_y5xMEynpeg,tilVfA96HboviIrz80wQsg,XXW_OFaYQkkGOGniujZFHg,5,2014-02-16,We had our first visit to Peppermill on 2\/7\/14. Good service and good food. I ordered the country ham breakfast and hubby had an omelette. Both were excellent but way too much. Can't wait to go back.,0,0,0
20056,7UU-nMRNHVcATycNUqREjA,jUZW1alRK8QvdZ-pH1OquQ,XXW_OFaYQkkGOGniujZFHg,3,2014-02-27,"I used to come here all the time when I was a kid.  It was always good.  After years and years I came back, it is super close and convenient.  It's like I walked into the twilight zone. Very purple.  I think the servers outfits are awesome. I really like the long velvet gowns the cocktail servers wear. The price seemed high for this place.  Fettuccine Alfredo $20.  We decided to share and got the nachos as starters.  The food arrived and we were shocked, the portions were huge!  We invited two more friends. The nachos were basic, made with real cheese, olives, jalapeños. It also came with a side of beans and the canned type cheese mixed together.  I probably would not order it again.  The fettuccine was surprisingly good.  Added a little pepper then it was better.   It also came with a Caesar salad which was fine and two pieces  of garlic bread.  The 4 of us didn't even finish all the food!  At the end we waited forever not realizing we pay at the front. The server never mentioned it.  I took a peek at the bar and it looked really cozy with a fire pit.  Seems like a cool place to have a drink.",4,2,4
