index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
8993,6wuZDGdm12FfkAjOaNi3ZQ,THdIw6dtyNxCeld0hrxFVg,DfgZlNgKwBvCpA_0alumXw,1,2016-03-12,"I sent an email but never heard back....

I just returned from a trip to Vegas, and I wanted to reach out to you about my stay. I called a couple of months ago to book my weekend visit, and was given 1 night comped and a discounted night as well. I was also provided $30.00 in free play and $50.00 in food credit. The purpose of my visit was a getaway for my mom who hasn't been to The Mirage in 27 years, or to Vegas! She and I were very excited.
 
I checked in at The Mirage on March 4th for a 2 night stay. Upon arrival, I was provided an upgrade to the 25th floor into a King Suite, and we were thrilled with the customer service at the front desk.
We got into our room, and everything was great....on the surface. Then it all went downhill.
 
The bellhop brought up our luggage (7 pieces) and placed some things on the counter above the refrigerator. Because of this, we did not see the flyer that stated not to place personal items in the fridge. We placed food that my mother brought to me from the east coast. Needless to say, that food spoiled as the fridge wasn't working.
Our toilet didn't flush unless you flushed 5-10 times, our shower was filled with mold, the ice bucket had a bag of water inside of it and we had invoices and personal letters in our room (from previous guests) that were dated February 5th, so we knew that our room hadn't been cleaned well.
 
At first we called the front desk and we were assured that someone would come to our room, fix the toilet\/mold and clean for us. We were given an additional $50.00 food credit but the cleaning and fixing never happened.
The following day, Saturday, we called again to the front desk and again, we were told that someone would come at noon to take care of the problems, again, this didn't happen.
On Saturday night, I had enough, and stood in the check in line for 40 minutes so that I could speak to someone about our room. I spoke to a lovely lady, and I should have written down her name. She tried so hard to assist, and provided an additional $50.00 in food credit but explained that the hotel was sold out due to the race and there wasn't another room to put me in. I understood, and was grateful for her trying.
On Sunday, I was done..the toilet put me over the edge, and it was truly disgusting.
 
I checked out, and graciously was comped for the entire weekend. I was and still am very thankful for this gesture.
We went outside to get our car from Valet, and then all of the kind gestures went out the door once again.
I saw the valet attendant pull my car up, he got out said my name, but didn't give me enough time to gather my 7 suitcases and get to the car, so he drove off and parked my car.
I went to the valet stand to let them know that I needed my car pulled back up as I couldn't carry all of my baggage and they refused!!! What the heck?!!
 
I don't know how the staff can be so great in some areas, and then not so much in others.
If it wasn't for the front desk and customer service, I would never return. I have stayed at almost every hotel in Las Vegas, and I have seen worse, but I have definitely seen better.
 
Thank you,",5,0,0
9589,jgmv-_57X1wkV486ghSJLA,-hxUwfo3cMnLTv-CAaP69A,DfgZlNgKwBvCpA_0alumXw,4,2010-11-05,"Great Hotel and Casino. The hotel has just been revamped, so all the rooms are extremely nice. Very spacious and clean. My view overlooked the strip, which was beautiful, however the sound of the volcano show was a bit loud. I also liked that my hotel room also included free internet and free access to the cardio room. Most hotels charge you extra for these ""perks"". 

As far as the casino, the gaming area is clean and doesn't smell nearly as smokey as the other casinos. The restaurants and bars are great (they have Stack, which is one of my favorite) and the staff is friendly and very helpful.

I didn't really get to check out the shops, pool, or dolphin show. I guess that will be on my list of things to do on my visit.",0,0,0
14470,J_e058krvI9muUfsqw4TDw,DK9eq2zjoESaXpXK7zZIUw,DfgZlNgKwBvCpA_0alumXw,4,2014-08-07,"This was the first time I have stayed at the Mirage. The prices were great! They do add the resort fee which can be irritating, I would rather just have one price and have it all included. Seems like just a new way to get another $25 a night. Despite how old this casino is, you would never know it. The rooms are extremly well maintained. No issues what so ever with cleanliness, older stuff, etc. Was very happy. In Vegas we are never in our room long so I prefer the more reasonable rates like they had to the fancy ameneties of other places which is nice if you are in the room a lot but we were not. They do have a really nicely stocked mini bar that has some interesting items in it! Room is good size, shower has great water pressure, and the rooms are quiet. Customer service was fast and friendly checking in. A very long line only took 5 minutes since they had all the counters open helping people check in. 
If you stay here, you get a discount at the shows and secret garden which is a nice bonus.",6,2,3
14870,gwdsr3voIOTj50w-bTgTLA,JXHrhT72U6sZJQSkFfNzjw,DfgZlNgKwBvCpA_0alumXw,4,2017-11-21,"Finally stayed at the Mirage after many years of eating and playing at this joint.  We stayed Thursday through Sunday in a hospitality suite.  I would definitely stay in this room again.  The master bedroom is large with a TV that comes out of a cabinet at the foot of the king sized bed.  The bathroom has a dual vanity with plenty of counter space for two (2) people, and probably more than that.  There is a large soaking tub, a separate water closet, and a separate shower.  We were on a high floor (21) and had a great view of the Strip.

There is a living room with a large couch and a 60 inch (approximately) flat screen on the way.  There is a wet bar with two (2) bar stools, the minibar, and a separate fridge with ice maker.  The center of the room has a large square-shaped table with 4 bench seats.  You could probably seat 8 or so around the table comfortably.  This would be a good room for entertaining, in addition to the space there is a half bath right off the main entrance.  So, if you did have guests over they wouldn't need to use your personal bathrooms in the 2 bedrooms.

The second bedroom is a standard Mirage room with double bed and a much smaller bathroom.

There are three (3) main table games areas to the Mirage casino.  There are a total of 6 craps tables on the main floor, and a couple of banks of table games, plus another bank that is dedicated almost entirely to blackjack.  Limits were appropriate for the Vegas Strip.  $10 during most days and at least $15 on a lot of games during the weekend nights.  They had limits of $10, $15, and $25 for craps on weekends.

The poker room is remodeled since I had last been to Mirage.  It's right off of the sportsbook.  It was a decent room, but it doesn't get any games besides 3\/6 limit and 1\/2 NLHE.  There were a couple of tourneys available but I did not play in them.

Love is one of the better Cirque shows in my opinion.  Highly recommended.  Mirage also has the best lineup of stand up comics in town with their ""Aces of Comedy.""  David Spade and Ray Romano were in town the weekend I was there.  I have seen Daniel Tosh, Brad Garrett, and Jay Leno in the past at Mirage.

Like most Las Vegas casino hotels, you have your choice of several cuisines:  Japanese, Chinese, Italian, steakhouse, buffet, American, and the ubiquitous 24 hour Vegas coffee shop that every place has.  On our last trip we ate at Pantry and Fin.  It has been a long time but I remember liking the buffet, Cravings, very much.  

I would stay at Mirage again.  The dealers were very friendly for the most part and there are enough dining options for a few days.  Recommended.",2,1,1
18285,ulgt6Fh0qZ9ZLjmxbTf2UA,XSpj5jZ2XE10wHok_06DHA,DfgZlNgKwBvCpA_0alumXw,1,2015-12-03,"My family of 8 recently made reservations to stay there for four nights during the Thanksgiving holiday. Reservations were made for 3 rooms. I have never been so disappointed there were so many things that were wrong. 
My son checked in first with me Wednesday the 25th. We got adjoining rooms. I was in the room with my 2 granddaughters. Around 12:30 we decided to call it a night. When I pulled down the bedding there was blood on the sheets. Apparently the sheets were never changed, I don't know what else wasn't done. I can't even express how bad that was. They came and changed the sheets . My son kept his room. I decided I could not stay there another day so I checked out. 
My daughter and son in law checked in late that night and got a beautiful suite. Later that night , due to a leak they had to be moved. A day later my son and his wife also had to move due to water leaking thru the ceiling. They sat in the room for quite a while waiting to be moved.
We paid a lot of money to the Mirage thinking we would have a great rooms at a beautiful resort. We also paid your resort fees .. For what? The pool is closed, we paid extra for the secret garden. I have never stayed at Mirage before and am not sure any of us will again this is really unacceptable. What is going on there???


Update Jan 2nd ..... I sent an email to their customer care team. After getting a little bit of a run around I did hear from a manager. Bottom line she's sorry but they had talked to my family members when each event happened and they seemed ok. IF we stay there again she will personally make sure everything runs smoothly. Left me feeling a little flat and I don't really think spending hundreds of dollars again just see if it works out is not going to happen! 
That's her best offer??? There are to many other choices in Vegas!",2,0,0
19071,H0yw4yEOCw0d7kIPvmwkoQ,IzbOz9Dt-Xu1jfu-fa9x2A,DfgZlNgKwBvCpA_0alumXw,4,2014-08-18,"This was my third time in Vegas and the second best hotel that I stayed in. The worst was Circus Circus and the best was The Mandalay  Bay. The Mirage was pretty decent, it was clean for the most part and not crazy expensive. I checked out some reviews on Yelp and they weren't too bad so that was a good thing.

Got there on a Sunday around 11am expecting to wait to check in because check in was at 3 or something. Surprisingly they checked me with no problem so I was happy about that. The employees were pretty nice and helpful which is always a plus in my book. I got to my room and it was a nice size but the bathroom was a little small for my liking. Also the bathtub was just a regular size which is fine because I didn't reserve a suite or anything.

They have some decent places to eat like a burger spot I went to it wasn't the best burger I had but it was good. The star of that burger spot was the milkshakes which I had a Twinkie shake but it needed more caramel. I didn't spend too much time at the Mirage because I was at the Venetian across the street which has a pretty nice food court. My favorite was the Haagen das ice cream, the pizza and the lobster.

So if I came back to Vegas would I stay at the Mirage probably not but I did enjoy my stay and it was affordable. There wasn't anything really bad about the Mirage but it wasn't my cup of tea.",6,4,2
19436,rR0NWaNuUdt0aHH0EzMFSw,0CdovfwBHFTJiBoj06PXaQ,DfgZlNgKwBvCpA_0alumXw,2,2013-02-17,"Room Cleanliness D-
Valet Parking C-
Resort Charge F
Bathroom Cleanliness D-
Location B-
Front Desk C

Overall this hotel was built in 1989, the updates that they have attempted to do are done in poor quality and taste. Unfortunately I rank this place a D+ overall.",2,3,1
23145,WXj8ITFrAjCLUlIQYlOrtw,b1229Hf-3YRaTkHjBnauXg,DfgZlNgKwBvCpA_0alumXw,5,2014-10-04,"I LOVE THIS PLACE! I don't know how any of you can say anything negative about the Mirage. Did we not stay at the same hotel?

I will start with their taxi stand. I think that they have a very organized system. Jason (I think thats his name) is AWESOME! My husband and I stayed there in April and he remembered us every single time. My husband and I also stayed at the Mirage in September AND HE STILL REMEMBERED US!! I was so blown away! AMAZING!

The check in line does look pretty long. Especially because check in is usually at 3pm unless you request\/pay for early check in. Don't be fooled though. The line moves pretty quickly. However the check in\/concierge staff is very efficient. 

The rooms are nice. I mean if you ARE paying for a standard room, don't expect a huge amount of space with a gorgeous view. You do get what you pay for. I would also like to note I love their elevator system. They have about six or so different areas to take you to your room. So like the first area is for floor 1-5 the second area is like 6-10 etc. There are also about six elevators in each area. I really love this system because you are never waiting for an elevator. The elevator is never full. & each elevator only goes up a certain amount of floors. We've all had those horrible experiences where we are at the 24th floor, but other people in your elevator are on floor 8, 12, 19, and 21. HOW ANNOYING. That problem NEVER happens at the Mirage!

The housekeeping staff is very friendly. You are always greeted while walking down the hall!

I also love the Mirage casino. I think that the casino here ISNT as smokey as some other casinos. I think the high ceilings near the waterfall help. Also, the casino is very easy to navigate around, unlike Caesars. Eeek. 

I think there are good dining options here, different varieties. However, no cheap food court like options, except for Starbucks. Although if you are staying on the strip, you should expect to pay a lot for food!!

LOVE love LOVE the Mirage!! Will definitely be back!",8,2,2
27663,Zw1Y2SFTcPzivzNI-JnOZg,4QagJceUQDAzfxbdYhvflw,DfgZlNgKwBvCpA_0alumXw,2,2016-10-15,"Everything in the hotel is beautiful and the staff are well versed in what is going on. However if you have any problems in your room it may be a different story. I had a problem with my AC as the room was set to 60 and would not go below 72 degrees. I called three separate times to see if it was possible to have it looked at, the first time the gentlemen came he was extremely polite and acknowledged the room had an intense mold smell as well as the air not blowing below 75. After he adjusted it, he told me to keep the fan on HIGH because if you kept it on auto the sensor would detect no one was in the room and default to 72. After walking around all day and going to see a show, we came back to our room and it was at 75, So I called again  to see if someone was available to fix it so we could get it to 67-68 so we could sleep a little better. I was told a gentlemen would be right up to fix the issue  and after returning two hours later the room was even hotter, so I called again and the manager told me someone had already came to fix it as long as a do not disturb sign was not on the door.  The was no sign on the door as the manager stated to make sure there was not one. A gentlemen named Won came back to the room after my third time calling and said he didn't enter because no one was in the room. So this time he came in used his temperature probe to check the room and it was at 73 not the 65 I had set it, just to ensure it would get to at least 68. He was extremely rude to my girlfriend as I was in the bathroom and I heard him trying to intimate my girlfriend and I came out, asking him to please just leave. Overall the issue was not addressed and the ""5 star room"" I booked could not get any cooler than 75. Due to his rudeness and attempt to intimate my girlfriend I told the manger and she was as polite and apologetic as possible, however she did not do anything to fix the issue. I am writing this review after one day even though I am staying for 4 because it bothers me greatly that my girlfriend was intimated by a staff of the mirage and the issue was not solved. The hotel is beautiful, the staff is great but the manger and the maintenance staff would rather intimate you than accommodate you. Best of luck to anyone else who stays here.  I stayed at a holiday inn recently and their rooms would easily get to a comfortable temperature well below 68. I am by no means the type of person to write negative reviews as you can see by my reviewed establishments. Just a heads up and take care all.",0,1,0
33942,6ENoaVZLUjlRHt7GxkAsdA,vvkKcg7_5i-S5f4SuNEEDg,DfgZlNgKwBvCpA_0alumXw,2,2017-04-25,"Nasty buffet 


They have a great selection of bullshit. No flavor,mushy just ughhh I had high hopes smh the only reason I'm not giving it one star is because of the variety of beverages",0,7,0
