index,review_id,user_id,business_id,stars,date,text,useful,funny,cool
3429,oWFaZnlpwcSj37-yal2n7g,RmThjWcv7x5Z_vVuOlRNwQ,faPVqws-x-5k2CQKDNtHxw,5,2017-04-04,"So, so delicious. We got brisket biscuits, mac n' cheese, chicken n' waffles n' watermelon, blackberry lemonade and some old fashioneds. If we had had room, we may have gotten the peach cobbler, too, which our table mates got and it also looked incredible.",0,0,0
5777,g7Uzsiy20vRf7h7MZJHO9g,__8oO2ZtBkRToIVo6VbqpA,faPVqws-x-5k2CQKDNtHxw,5,2017-05-28,"Came for lunch and it was quite packed. Obviously we will be ordering the Chicken and Waffles. It's big enough for two people. Ordered a small side plate just in case. The chicken tasted really good. However, the chicken breast was a bit chewy. Perhaps that's the portion where it's hard to cook cause of its meat density.  The Smoked briskets were perfect. It was a good size meal, didn't put anyone into a food coma.",0,0,0
12961,EgxU_HkvGt5E7QUDu0hwgg,llMU2xdXEdgJxhDcqVvQIw,faPVqws-x-5k2CQKDNtHxw,5,2017-11-15,"There are 6 of us that attend a conference in Vegas every year. This is a must stop. The professional staff and simply amazing food are unparalleled. The manager, Scott made us feel welcome and actually spent some time with us. 
Definitely a best of Las Vegas!",0,0,0
14774,-SHiKWjZ7ErtW8_hE8oa5A,JXHrhT72U6sZJQSkFfNzjw,faPVqws-x-5k2CQKDNtHxw,5,2017-11-25,"4.5 rating over 2293 reviews (at the time of the the writing of this review)?  Yardbird has a lofty reputation and as a result, our expectations were high.  Yardbird lived up to its considerable hype.  We had lunch at Yardbird on a Friday afternoon.  There were 3 of us and we were able to walk right in.  I liked the joint, especially the random pictures of Cash, Elvis, Bob Dylan, etc. that were cycling through on the wall.

We were approached fairly quickly by a server to take our drink orders.  Good beer list, decent wine list.  It was a little early for me so I went with a housemade lemonade.  As expected, a restaurant that specializes in southern fare makes fantastic lemonade.  It's $6 a glass, and I do not know if that comes with refills since I did not get one.  If you don't get refills that's a hefty price for lemon juice, water, and sugar, even when the mixture is as good as this.  

The 3 of us split the chicken and waffles, chicken biscuits, fries, mac and cheese, and coleslaw.  You may bristle at $36 for the famous chicken, watermelon, and waffles, but it was a lot of food.  You get 4 pieces of chicken plus a large serving of watermelon and the thick waffle.  The food comes out QUICK.  As in, within 5 minutes of us ordering it.  I guess when you have something as labor intensive as fried chicken as the star of the show you just constantly make batches of it.  But, it did not suffer in quality.  This chicken was definitely fresh, it had not been sitting under a salamander prior to its arrival at our table.

I had the breast and thigh of the chicken.  Both were juicy and flavorful, but the dark meat was better.  The skin is crunchy and seasoned very well.  No need for additional salt and pepper.  The chicken is just good quality fried chicken.  Is it the best I've ever had?  Probably not, but it is damn good and I didn't have any qualms about the price.

The waffle has a nice slight crunch to it and a chewy center.  Paired with the bourbon maple syrup it was very good.  Paired with the chicken it was great.  We had to ask for more syrup, the waffle to syrup ratio was off due to the size of the waffle.  The spiced watermelon didn't land with any of us.  It was okay, and it's good quality watermelon.  We just did not love it.

The sides, in order of preference:  mac and cheese, fries (with bacon ranch that they should bottle and sell), and cole slaw.  The slaw was good, its served with a crisp of chicken skin, but it couldn't compare to the mac and cheese.  This stuff was creamy and incredibly flavorful.  We all loved it.

The chicken biscuits were another winner.  The flavorful chicken on a flaky biscuit with some very good pepper jelly was a strong combination.

It took me awhile to get to Yardbird after its opening.  I will not wait so long next time, and will likely return on my next trip to Vegas.  Highly recommended.",1,0,2
18248,adRqk947IjTTXiMTPTV82Q,A3A5KTNfqCF0lgRgasEXUg,faPVqws-x-5k2CQKDNtHxw,5,2017-10-03,"The chef at Yardbird owes me an apology 'cause he or she has ruined fried chicken every where else. I can't eat it anywhere else anymore. And I don't know how to feel about that. But I do know that yardbird has the best fried chicken I've ever eaten. Ever. Oh, and the pancakes are pretty great too!",3,0,0
19068,7lR5nX9VCSfsAjg5GhJI7w,IzbOz9Dt-Xu1jfu-fa9x2A,faPVqws-x-5k2CQKDNtHxw,5,2016-11-22,"I usually don't eat a lot of chicken and waffles but I heard this spot was the place to be. So I was looking for a late breakfast but something good in a nice restaurant. I saw this spot read some review and said yes this is the place I want to eat at.

I check out the menu once I get seated and see they want 36 bucks for the chicken and waffles!!! Wtf??? I mean damn come on man!!! So I got the C&W but I got the price down to 26 so I was cool with that. Now I can't lie the food was really good and probably the best C&W I've ever had.

My waitress was outstanding and there was a team of people checking on me. At the same time they just opened so there wasn't that many people in there. When I come back to Vegas I'll definitely stop by for some good food.",9,4,8
20513,8koaz7p0GO9NLrkAbg_kZg,ZccgllSyoiEyjCDeKFNBTQ,faPVqws-x-5k2CQKDNtHxw,5,2017-10-22,"If you are near or at the Venetian, go here. 

The decor is upscale, but you will feel very comfortable being casual. It's a classy country,  if that makes sense. 

The food is great. The presentation is better. We did the develed eggs and they were good. 

Don't expect large portions.  What they lack in quality they make up in quality.",0,0,0
21200,g3UM1sPbuCLsk8GeqYlA0w,6YYpJ59jfFCUHkGOpu2NTA,faPVqws-x-5k2CQKDNtHxw,5,2016-04-25,"By a random set of circumstances we ended up eating here twice during our last trip to Vegas, once for dinner and once for brunch. 

Dinner Experience:
Service - Fantastic. We ate early so it wasn't busy at all. Our waiter was friendly, we were seated quickly and our food came out really fast. The one small bummer here was that we weren't done with our appetizer when our food came out.  BLT appetizer was outstanding. We had the friend chicken and mac n cheese for dinner and it was so delicious. The chicken was juicy and flavorful and the mac and cheese was so well done. 

Brunch: I think I loved our brunch even more than dinner. I got the ham biscuits and the potato hash. Let me tell you, that potato hash is made of sunshine and dreams - it's that good. I don't know how they make hashbrowns creamy and crispy all at once, but they do and it's a beautiful marriage. I also have to give a special shout out for their coffee. Vegas is filled with really crappy and expensive coffee. This was some of the most rich, full bodied coffee I've had in that town. I would have taken an entire thermos if they let me. 

Overall - do yourself a favor and come here. It's relatively new and I don't think everyone has caught on to how fantastic the food is. Stop going to gross places like TGI Fridays and come here. The end.",0,0,1
21732,ZoIl7_IX-C-cH5P59sh8Qw,4GM__mHGtTfEfllTiAqT4w,faPVqws-x-5k2CQKDNtHxw,5,2016-07-17,The food here is so good. I can honestly say this was the best chicken I EVER had. Highly recommend!,0,0,0
22883,QL3qquTlJ3hiKuBOr6Bnvg,lAZP6KPG7Hr3cDFV6Cj_Lw,faPVqws-x-5k2CQKDNtHxw,5,2017-07-02,"What an amazing place. My mom said that I had to go here and she was right on the money. The service was great, my waiter was super nice and took good care of me. I had the chicken and biscuits and a side salad, perfection. The pepper jam had me nervous but it was spot on. Nice place, reservation was ready when I got there and the food was spectacular. I'm excited they are opening on in LA.",0,0,0
